miRNA	Virus	Start	End	Site type	Target Score
hsa-miR-4762-3p	HCoV-229E	1401	1406	6mer	71
hsa-miR-4762-3p	HCoV-229E	14195	14202	8mer-1a	71
hsa-miR-4762-3p	HCoV-229E	14843	14849	7mer-m8	71
hsa-miR-4762-3p	HCoV-229E	19119	19125	7mer-m8	71
hsa-miR-4762-3p	HCoV-229E	20265	20271	7mer-m8	71
hsa-miR-4762-3p	HCoV-229E	20675	20681	7mer-1a	71
hsa-miR-4762-3p	HCoV-229E	22938	22945	8mer-1a	71
hsa-miR-4762-3p	HCoV-229E	25876	25881	6mer	71
hsa-miR-4762-3p	HCoV-229E	26049	26054	6mer	71
hsa-miR-4762-3p	HCoV-229E	7929	7935	7mer-1a	71
hsa-miR-4762-3p	HCoV-229E	796	801	6mer	71
hsa-miR-4762-3p	HCoV-229E	8701	8706	6mer	71
hsa-miR-4762-5p	HCoV-229E	11972	11978	7mer-m8	56
hsa-miR-4762-5p	HCoV-229E	12853	12858	6mer	56
hsa-miR-4762-5p	HCoV-229E	13285	13290	6mer	56
hsa-miR-4762-5p	HCoV-229E	1583	1589	7mer-m8	56
hsa-miR-4762-5p	HCoV-229E	19513	19518	6mer	56
hsa-miR-4762-5p	HCoV-229E	19555	19561	7mer-1a	56
hsa-miR-4762-5p	HCoV-229E	25902	25907	6mer	56
hsa-miR-4762-5p	HCoV-229E	26947	26953	7mer-m8	56
hsa-miR-4762-5p	HCoV-229E	420	425	6mer	56
hsa-miR-4762-5p	HCoV-229E	433	439	7mer-m8	56
hsa-miR-4762-5p	HCoV-229E	7448	7453	6mer	56
hsa-miR-4762-5p	HCoV-229E	8773	8778	6mer	56
hsa-miR-4764-3p	HCoV-229E	11078	11083	6mer	66
hsa-miR-4764-3p	HCoV-229E	24659	24664	6mer	66
hsa-miR-4764-3p	HCoV-229E	24967	24972	6mer	66
hsa-miR-4764-3p	HCoV-229E	26702	26709	8mer-1a	66
hsa-miR-4764-3p	HCoV-229E	3410	3416	7mer-1a	66
hsa-miR-4764-3p	HCoV-229E	4325	4331	7mer-m8	66
hsa-miR-4764-3p	HCoV-229E	6452	6458	7mer-1a	66
hsa-miR-4766-3p	HCoV-229E	10467	10473	7mer-1a	90
hsa-miR-4766-3p	HCoV-229E	10824	10830	7mer-1a	90
hsa-miR-4766-3p	HCoV-229E	12764	12770	7mer-1a	90
hsa-miR-4766-3p	HCoV-229E	13502	13507	6mer	90
hsa-miR-4766-3p	HCoV-229E	14669	14675	7mer-m8	90
hsa-miR-4766-3p	HCoV-229E	15641	15647	7mer-1a	90
hsa-miR-4766-3p	HCoV-229E	18794	18800	7mer-1a	90
hsa-miR-4766-3p	HCoV-229E	19105	19111	7mer-m8	90
hsa-miR-4766-3p	HCoV-229E	19640	19645	6mer	90
hsa-miR-4766-3p	HCoV-229E	20161	20167	7mer-m8	90
hsa-miR-4766-3p	HCoV-229E	21314	21321	8mer-1a	90
hsa-miR-4766-3p	HCoV-229E	22551	22557	7mer-1a	90
hsa-miR-4766-3p	HCoV-229E	23046	23051	6mer	90
hsa-miR-4766-3p	HCoV-229E	23966	23971	6mer	90
hsa-miR-4766-3p	HCoV-229E	24220	24225	6mer	90
hsa-miR-4766-3p	HCoV-229E	24477	24482	6mer	90
hsa-miR-4766-3p	HCoV-229E	2585	2590	6mer	90
hsa-miR-4766-3p	HCoV-229E	27112	27117	6mer	90
hsa-miR-4766-3p	HCoV-229E	3175	3180	6mer	90
hsa-miR-4766-3p	HCoV-229E	5589	5595	7mer-1a	90
hsa-miR-4766-3p	HCoV-229E	6267	6273	7mer-1a	90
hsa-miR-4766-3p	HCoV-229E	7728	7734	7mer-1a	90
hsa-miR-4766-3p	HCoV-229E	81	86	6mer	90
hsa-miR-4766-3p	HCoV-229E	8583	8588	6mer	90
hsa-miR-4766-3p	HCoV-229E	8745	8750	6mer	90
hsa-miR-4766-3p	HCoV-229E	8844	8849	6mer	90
hsa-miR-4766-3p	HCoV-229E	8985	8991	7mer-1a	90
hsa-miR-4769-3p	HCoV-229E	10362	10368	7mer-1a	57
hsa-miR-6817-5p	HCoV-229E	10362	10368	7mer-1a	57
hsa-miR-4769-3p	HCoV-229E	13904	13909	6mer	57
hsa-miR-6817-5p	HCoV-229E	13904	13909	6mer	57
hsa-miR-4769-3p	HCoV-229E	17454	17459	6mer	57
hsa-miR-6817-5p	HCoV-229E	17454	17459	6mer	57
hsa-miR-4769-3p	HCoV-229E	18592	18598	7mer-1a	57
hsa-miR-6817-5p	HCoV-229E	18592	18598	7mer-1a	57
hsa-miR-4769-3p	HCoV-229E	19430	19435	6mer	57
hsa-miR-6817-5p	HCoV-229E	19430	19435	6mer	57
hsa-miR-4769-3p	HCoV-229E	21715	21720	6mer	57
hsa-miR-6817-5p	HCoV-229E	21715	21720	6mer	57
hsa-miR-4769-3p	HCoV-229E	23582	23589	8mer-1a	57
hsa-miR-6817-5p	HCoV-229E	23582	23589	8mer-1a	57
hsa-miR-4769-3p	HCoV-229E	24288	24294	7mer-1a	57
hsa-miR-6817-5p	HCoV-229E	24288	24294	7mer-1a	57
hsa-miR-4769-3p	HCoV-229E	2883	2888	6mer	57
hsa-miR-6817-5p	HCoV-229E	2883	2888	6mer	57
hsa-miR-4769-3p	HCoV-229E	6918	6924	7mer-m8	57
hsa-miR-6817-5p	HCoV-229E	6918	6924	7mer-m8	57
hsa-miR-4769-3p	HCoV-229E	691	697	7mer-m8	57
hsa-miR-6817-5p	HCoV-229E	691	697	7mer-m8	57
hsa-miR-4772-3p	HCoV-229E	11759	11765	7mer-1a	71
hsa-miR-4772-3p	HCoV-229E	11968	11974	7mer-1a	71
hsa-miR-4772-3p	HCoV-229E	12319	12325	7mer-1a	71
hsa-miR-4772-3p	HCoV-229E	15674	15679	6mer	71
hsa-miR-4772-3p	HCoV-229E	18240	18245	6mer	71
hsa-miR-4772-3p	HCoV-229E	18941	18947	7mer-1a	71
hsa-miR-4772-3p	HCoV-229E	19659	19666	8mer-1a	71
hsa-miR-4772-3p	HCoV-229E	22913	22919	7mer-1a	71
hsa-miR-4772-3p	HCoV-229E	2293	2299	7mer-1a	71
hsa-miR-4772-3p	HCoV-229E	2802	2808	7mer-1a	71
hsa-miR-4772-3p	HCoV-229E	437	442	6mer	71
hsa-miR-4772-3p	HCoV-229E	459	465	7mer-1a	71
hsa-miR-4773	HCoV-229E	10152	10157	6mer	63
hsa-miR-4773	HCoV-229E	10503	10508	6mer	63
hsa-miR-4773	HCoV-229E	12140	12145	6mer	63
hsa-miR-4773	HCoV-229E	16150	16156	7mer-1a	63
hsa-miR-4773	HCoV-229E	16204	16209	6mer	63
hsa-miR-4773	HCoV-229E	17282	17287	6mer	63
hsa-miR-4773	HCoV-229E	17439	17445	7mer-1a	63
hsa-miR-4773	HCoV-229E	18484	18490	7mer-1a	63
hsa-miR-4773	HCoV-229E	19910	19916	7mer-m8	63
hsa-miR-4773	HCoV-229E	23981	23987	7mer-1a	63
hsa-miR-4773	HCoV-229E	26906	26911	6mer	63
hsa-miR-4773	HCoV-229E	352	359	8mer-1a	63
hsa-miR-4773	HCoV-229E	6240	6246	7mer-m8	63
hsa-miR-4773	HCoV-229E	6773	6779	7mer-1a	63
hsa-miR-4773	HCoV-229E	7558	7563	6mer	63
hsa-miR-4773	HCoV-229E	867	873	7mer-m8	63
hsa-miR-4774-5p	HCoV-229E	10647	10652	6mer	59
hsa-miR-4774-5p	HCoV-229E	11574	11580	7mer-1a	59
hsa-miR-4774-5p	HCoV-229E	13569	13575	7mer-1a	59
hsa-miR-4774-5p	HCoV-229E	14223	14229	7mer-1a	59
hsa-miR-4774-5p	HCoV-229E	15938	15943	6mer	59
hsa-miR-4774-5p	HCoV-229E	18686	18691	6mer	59
hsa-miR-4774-5p	HCoV-229E	21381	21387	7mer-1a	59
hsa-miR-4774-5p	HCoV-229E	3676	3681	6mer	59
hsa-miR-4774-5p	HCoV-229E	3908	3914	7mer-1a	59
hsa-miR-4774-5p	HCoV-229E	5006	5012	7mer-m8	59
hsa-miR-4775	HCoV-229E	11351	11358	8mer-1a	84
hsa-miR-4775	HCoV-229E	12003	12009	7mer-1a	84
hsa-miR-4775	HCoV-229E	15833	15838	6mer	84
hsa-miR-4775	HCoV-229E	16832	16838	7mer-m8	84
hsa-miR-4775	HCoV-229E	20346	20351	6mer	84
hsa-miR-4775	HCoV-229E	2168	2174	7mer-m8	84
hsa-miR-4775	HCoV-229E	22362	22367	6mer	84
hsa-miR-4775	HCoV-229E	22900	22905	6mer	84
hsa-miR-4775	HCoV-229E	23713	23718	6mer	84
hsa-miR-4775	HCoV-229E	23778	23783	6mer	84
hsa-miR-4775	HCoV-229E	24731	24736	6mer	84
hsa-miR-4775	HCoV-229E	3107	3114	8mer-1a	84
hsa-miR-4775	HCoV-229E	574	579	6mer	84
hsa-miR-4775	HCoV-229E	7232	7237	6mer	84
hsa-miR-4775	HCoV-229E	726	731	6mer	84
hsa-miR-4775	HCoV-229E	7495	7501	7mer-m8	84
hsa-miR-4775	HCoV-229E	9446	9453	8mer-1a	84
hsa-miR-4776-3p	HCoV-229E	12094	12100	7mer-1a	80
hsa-miR-4776-3p	HCoV-229E	12205	12210	6mer	80
hsa-miR-4776-3p	HCoV-229E	15997	16004	8mer-1a	80
hsa-miR-4776-3p	HCoV-229E	16095	16101	7mer-1a	80
hsa-miR-4776-3p	HCoV-229E	19172	19179	8mer-1a	80
hsa-miR-4776-3p	HCoV-229E	20522	20528	7mer-m8	80
hsa-miR-4776-3p	HCoV-229E	21091	21096	6mer	80
hsa-miR-4776-3p	HCoV-229E	21511	21516	6mer	80
hsa-miR-4776-3p	HCoV-229E	21688	21694	7mer-1a	80
hsa-miR-4776-3p	HCoV-229E	3100	3105	6mer	80
hsa-miR-4776-3p	HCoV-229E	489	495	7mer-m8	80
hsa-miR-4776-3p	HCoV-229E	663	670	8mer-1a	80
hsa-miR-4776-3p	HCoV-229E	8295	8301	7mer-m8	80
hsa-miR-4778-3p	HCoV-229E	11293	11299	7mer-m8	76
hsa-miR-4778-3p	HCoV-229E	11394	11399	6mer	76
hsa-miR-4778-3p	HCoV-229E	14641	14646	6mer	76
hsa-miR-4778-3p	HCoV-229E	16673	16678	6mer	76
hsa-miR-4778-3p	HCoV-229E	1880	1886	7mer-m8	76
hsa-miR-4778-3p	HCoV-229E	19252	19259	8mer-1a	76
hsa-miR-4778-3p	HCoV-229E	20099	20104	6mer	76
hsa-miR-4778-3p	HCoV-229E	23523	23528	6mer	76
hsa-miR-4778-3p	HCoV-229E	2828	2834	7mer-m8	76
hsa-miR-4778-3p	HCoV-229E	2912	2917	6mer	76
hsa-miR-4778-3p	HCoV-229E	3212	3218	7mer-m8	76
hsa-miR-4778-3p	HCoV-229E	3285	3290	6mer	76
hsa-miR-4778-3p	HCoV-229E	3332	3338	7mer-m8	76
hsa-miR-4778-3p	HCoV-229E	3728	3733	6mer	76
hsa-miR-4778-3p	HCoV-229E	4530	4535	6mer	76
hsa-miR-4786-3p	HCoV-229E	10138	10144	7mer-m8	70
hsa-miR-4786-3p	HCoV-229E	23344	23350	7mer-m8	70
hsa-miR-4786-3p	HCoV-229E	23998	24004	7mer-m8	70
hsa-miR-4786-3p	HCoV-229E	25148	25154	7mer-m8	70
hsa-miR-4786-3p	HCoV-229E	25458	25465	8mer-1a	70
hsa-miR-4786-3p	HCoV-229E	7975	7982	8mer-1a	70
hsa-miR-4786-5p	HCoV-229E	24352	24359	8mer-1a	62
hsa-miR-4786-5p	HCoV-229E	26134	26140	7mer-1a	62
hsa-miR-4789-3p	HCoV-229E	13393	13399	7mer-1a	85
hsa-miR-4789-3p	HCoV-229E	15374	15379	6mer	85
hsa-miR-4789-3p	HCoV-229E	15418	15424	7mer-m8	85
hsa-miR-4789-3p	HCoV-229E	16563	16569	7mer-m8	85
hsa-miR-4789-3p	HCoV-229E	19838	19844	7mer-m8	85
hsa-miR-4789-3p	HCoV-229E	21297	21302	6mer	85
hsa-miR-4789-3p	HCoV-229E	2244	2250	7mer-m8	85
hsa-miR-4789-3p	HCoV-229E	23489	23495	7mer-m8	85
hsa-miR-4789-3p	HCoV-229E	24676	24682	7mer-1a	85
hsa-miR-4789-3p	HCoV-229E	24916	24922	7mer-1a	85
hsa-miR-4789-3p	HCoV-229E	3776	3782	7mer-1a	85
hsa-miR-4789-3p	HCoV-229E	4248	4254	7mer-1a	85
hsa-miR-4789-3p	HCoV-229E	4907	4912	6mer	85
hsa-miR-4789-3p	HCoV-229E	4984	4990	7mer-m8	85
hsa-miR-4789-3p	HCoV-229E	6431	6436	6mer	85
hsa-miR-4789-3p	HCoV-229E	8061	8067	7mer-1a	85
hsa-miR-4789-3p	HCoV-229E	8389	8394	6mer	85
hsa-miR-4789-3p	HCoV-229E	9232	9237	6mer	85
hsa-miR-4793-5p	HCoV-229E	12671	12677	7mer-1a	56
hsa-miR-4793-5p	HCoV-229E	18947	18952	6mer	56
hsa-miR-4793-5p	HCoV-229E	23069	23075	7mer-m8	56
hsa-miR-4793-5p	HCoV-229E	2325	2331	7mer-1a	56
hsa-miR-4793-5p	HCoV-229E	23442	23447	6mer	56
hsa-miR-4793-5p	HCoV-229E	26220	26227	8mer-1a	56
hsa-miR-4793-5p	HCoV-229E	2916	2921	6mer	56
hsa-miR-4793-5p	HCoV-229E	3312	3317	6mer	56
hsa-miR-4793-5p	HCoV-229E	4008	4013	6mer	56
hsa-miR-4793-5p	HCoV-229E	5118	5123	6mer	56
hsa-miR-4793-5p	HCoV-229E	6396	6402	7mer-1a	56
hsa-miR-4796-3p	HCoV-229E	12073	12079	7mer-m8	78
hsa-miR-4796-3p	HCoV-229E	14830	14835	6mer	78
hsa-miR-4796-3p	HCoV-229E	17133	17140	8mer-1a	78
hsa-miR-4796-3p	HCoV-229E	18442	18448	7mer-1a	78
hsa-miR-4796-3p	HCoV-229E	25159	25164	6mer	78
hsa-miR-4796-3p	HCoV-229E	26859	26865	7mer-m8	78
hsa-miR-4796-3p	HCoV-229E	7915	7920	6mer	78
hsa-miR-4796-5p	HCoV-229E	11980	11987	8mer-1a	57
hsa-miR-4796-5p	HCoV-229E	1427	1433	7mer-1a	57
hsa-miR-4796-5p	HCoV-229E	14437	14443	7mer-m8	57
hsa-miR-4796-5p	HCoV-229E	24948	24953	6mer	57
hsa-miR-4796-5p	HCoV-229E	3617	3623	7mer-m8	57
hsa-miR-4796-5p	HCoV-229E	4977	4982	6mer	57
hsa-miR-4797-5p	HCoV-229E	10243	10249	7mer-m8	60
hsa-miR-4797-5p	HCoV-229E	1231	1236	6mer	60
hsa-miR-4797-5p	HCoV-229E	16228	16233	6mer	60
hsa-miR-4797-5p	HCoV-229E	17519	17524	6mer	60
hsa-miR-4797-5p	HCoV-229E	19000	19006	7mer-m8	60
hsa-miR-4797-5p	HCoV-229E	20393	20399	7mer-m8	60
hsa-miR-4797-5p	HCoV-229E	20646	20652	7mer-m8	60
hsa-miR-4797-5p	HCoV-229E	21336	21342	7mer-m8	60
hsa-miR-4797-5p	HCoV-229E	2487	2493	7mer-m8	60
hsa-miR-4797-5p	HCoV-229E	5658	5664	7mer-m8	60
hsa-miR-4797-5p	HCoV-229E	650	655	6mer	60
hsa-miR-4797-5p	HCoV-229E	8530	8535	6mer	60
hsa-miR-4798-3p	HCoV-229E	13235	13240	6mer	71
hsa-miR-4798-3p	HCoV-229E	15863	15868	6mer	71
hsa-miR-4798-3p	HCoV-229E	19972	19977	6mer	71
hsa-miR-4798-3p	HCoV-229E	21140	21146	7mer-m8	71
hsa-miR-4798-3p	HCoV-229E	23957	23963	7mer-1a	71
hsa-miR-4798-3p	HCoV-229E	3383	3388	6mer	71
hsa-miR-4798-3p	HCoV-229E	7849	7856	8mer-1a	71
hsa-miR-4802-3p	HCoV-229E	10345	10350	6mer	58
hsa-miR-4802-3p	HCoV-229E	12730	12737	8mer-1a	58
hsa-miR-4802-3p	HCoV-229E	1371	1376	6mer	58
hsa-miR-4802-3p	HCoV-229E	19732	19738	7mer-1a	58
hsa-miR-4802-3p	HCoV-229E	22806	22812	7mer-1a	58
hsa-miR-4802-3p	HCoV-229E	8510	8516	7mer-m8	58
hsa-miR-4802-3p	HCoV-229E	9697	9703	7mer-1a	58
hsa-miR-4803	HCoV-229E	10111	10116	6mer	88
hsa-miR-4803	HCoV-229E	11915	11921	7mer-1a	88
hsa-miR-4803	HCoV-229E	14280	14286	7mer-1a	88
hsa-miR-4803	HCoV-229E	14373	14378	6mer	88
hsa-miR-4803	HCoV-229E	15055	15060	6mer	88
hsa-miR-4803	HCoV-229E	15945	15950	6mer	88
hsa-miR-4803	HCoV-229E	16471	16476	6mer	88
hsa-miR-4803	HCoV-229E	16906	16912	7mer-1a	88
hsa-miR-4803	HCoV-229E	1769	1774	6mer	88
hsa-miR-4803	HCoV-229E	17767	17772	6mer	88
hsa-miR-4803	HCoV-229E	17808	17814	7mer-m8	88
hsa-miR-4803	HCoV-229E	18427	18432	6mer	88
hsa-miR-4803	HCoV-229E	18482	18487	6mer	88
hsa-miR-4803	HCoV-229E	18514	18519	6mer	88
hsa-miR-4803	HCoV-229E	19781	19787	7mer-m8	88
hsa-miR-4803	HCoV-229E	20235	20240	6mer	88
hsa-miR-4803	HCoV-229E	21723	21728	6mer	88
hsa-miR-4803	HCoV-229E	21815	21820	6mer	88
hsa-miR-4803	HCoV-229E	22108	22113	6mer	88
hsa-miR-4803	HCoV-229E	22399	22405	7mer-m8	88
hsa-miR-4803	HCoV-229E	2270	2275	6mer	88
hsa-miR-4803	HCoV-229E	22903	22909	7mer-m8	88
hsa-miR-4803	HCoV-229E	23962	23967	6mer	88
hsa-miR-4803	HCoV-229E	23972	23978	7mer-m8	88
hsa-miR-4803	HCoV-229E	24878	24883	6mer	88
hsa-miR-4803	HCoV-229E	27119	27125	7mer-1a	88
hsa-miR-4803	HCoV-229E	3468	3475	8mer-1a	88
hsa-miR-4803	HCoV-229E	473	479	7mer-1a	88
hsa-miR-4803	HCoV-229E	5519	5524	6mer	88
hsa-miR-4803	HCoV-229E	5986	5992	7mer-m8	88
hsa-miR-4803	HCoV-229E	6118	6123	6mer	88
hsa-miR-4803	HCoV-229E	6841	6848	8mer-1a	88
hsa-miR-4803	HCoV-229E	8848	8853	6mer	88
hsa-miR-486-5p	HCoV-229E	11646	11652	7mer-1a	58
hsa-miR-486-5p	HCoV-229E	13685	13692	8mer-1a	58
hsa-miR-486-5p	HCoV-229E	15108	15115	8mer-1a	58
hsa-miR-486-5p	HCoV-229E	1567	1572	6mer	58
hsa-miR-486-5p	HCoV-229E	16118	16123	6mer	58
hsa-miR-486-5p	HCoV-229E	22813	22818	6mer	58
hsa-miR-486-5p	HCoV-229E	2333	2338	6mer	58
hsa-miR-486-5p	HCoV-229E	26021	26026	6mer	58
hsa-miR-486-5p	HCoV-229E	4320	4327	8mer-1a	58
hsa-miR-486-5p	HCoV-229E	4673	4678	6mer	58
hsa-miR-486-5p	HCoV-229E	6148	6153	6mer	58
hsa-miR-486-5p	HCoV-229E	9183	9188	6mer	58
hsa-miR-489-3p	HCoV-229E	1398	1403	6mer	57
hsa-miR-489-3p	HCoV-229E	14405	14410	6mer	57
hsa-miR-489-3p	HCoV-229E	17312	17317	6mer	57
hsa-miR-489-3p	HCoV-229E	17351	17356	6mer	57
hsa-miR-489-3p	HCoV-229E	17783	17788	6mer	57
hsa-miR-489-3p	HCoV-229E	18305	18311	7mer-1a	57
hsa-miR-489-3p	HCoV-229E	20912	20918	7mer-m8	57
hsa-miR-489-3p	HCoV-229E	21228	21233	6mer	57
hsa-miR-489-3p	HCoV-229E	2201	2207	7mer-m8	57
hsa-miR-489-3p	HCoV-229E	23613	23618	6mer	57
hsa-miR-489-3p	HCoV-229E	24995	25001	7mer-1a	57
hsa-miR-489-3p	HCoV-229E	26464	26469	6mer	57
hsa-miR-489-3p	HCoV-229E	7002	7007	6mer	57
hsa-miR-489-3p	HCoV-229E	8543	8548	6mer	57
hsa-miR-493-5p	HCoV-229E	10481	10486	6mer	53
hsa-miR-493-5p	HCoV-229E	10924	10929	6mer	53
hsa-miR-493-5p	HCoV-229E	11387	11394	8mer-1a	53
hsa-miR-493-5p	HCoV-229E	12470	12475	6mer	53
hsa-miR-493-5p	HCoV-229E	15551	15557	7mer-1a	53
hsa-miR-493-5p	HCoV-229E	16267	16272	6mer	53
hsa-miR-493-5p	HCoV-229E	18032	18038	7mer-1a	53
hsa-miR-493-5p	HCoV-229E	20211	20217	7mer-1a	53
hsa-miR-493-5p	HCoV-229E	3779	3785	7mer-1a	53
hsa-miR-493-5p	HCoV-229E	4251	4256	6mer	53
hsa-miR-493-5p	HCoV-229E	9147	9152	6mer	53
hsa-miR-494-3p	HCoV-229E	10383	10389	7mer-m8	81
hsa-miR-494-3p	HCoV-229E	12112	12118	7mer-1a	81
hsa-miR-494-3p	HCoV-229E	15056	15062	7mer-m8	81
hsa-miR-494-3p	HCoV-229E	16632	16638	7mer-1a	81
hsa-miR-494-3p	HCoV-229E	19340	19347	8mer-1a	81
hsa-miR-494-3p	HCoV-229E	19533	19538	6mer	81
hsa-miR-494-3p	HCoV-229E	20090	20096	7mer-m8	81
hsa-miR-494-3p	HCoV-229E	20821	20826	6mer	81
hsa-miR-494-3p	HCoV-229E	21816	21822	7mer-m8	81
hsa-miR-494-3p	HCoV-229E	22272	22279	8mer-1a	81
hsa-miR-494-3p	HCoV-229E	22288	22294	7mer-1a	81
hsa-miR-494-3p	HCoV-229E	24577	24582	6mer	81
hsa-miR-494-3p	HCoV-229E	24864	24870	7mer-1a	81
hsa-miR-494-3p	HCoV-229E	26609	26614	6mer	81
hsa-miR-494-3p	HCoV-229E	3169	3174	6mer	81
hsa-miR-494-3p	HCoV-229E	3844	3849	6mer	81
hsa-miR-494-3p	HCoV-229E	424	430	7mer-1a	81
hsa-miR-494-3p	HCoV-229E	5055	5061	7mer-m8	81
hsa-miR-495-3p	HCoV-229E	10169	10174	6mer	99
hsa-miR-495-3p	HCoV-229E	10256	10261	6mer	99
hsa-miR-495-3p	HCoV-229E	10276	10281	6mer	99
hsa-miR-495-3p	HCoV-229E	10294	10299	6mer	99
hsa-miR-495-3p	HCoV-229E	10415	10421	7mer-1a	99
hsa-miR-495-3p	HCoV-229E	10439	10444	6mer	99
hsa-miR-495-3p	HCoV-229E	10501	10506	6mer	99
hsa-miR-495-3p	HCoV-229E	10715	10721	7mer-1a	99
hsa-miR-495-3p	HCoV-229E	10737	10743	7mer-m8	99
hsa-miR-495-3p	HCoV-229E	11195	11200	6mer	99
hsa-miR-495-3p	HCoV-229E	11213	11218	6mer	99
hsa-miR-495-3p	HCoV-229E	11975	11981	7mer-1a	99
hsa-miR-495-3p	HCoV-229E	12020	12026	7mer-1a	99
hsa-miR-495-3p	HCoV-229E	1207	1213	7mer-m8	99
hsa-miR-495-3p	HCoV-229E	12109	12115	7mer-m8	99
hsa-miR-495-3p	HCoV-229E	1271	1276	6mer	99
hsa-miR-495-3p	HCoV-229E	13287	13292	6mer	99
hsa-miR-495-3p	HCoV-229E	13323	13328	6mer	99
hsa-miR-495-3p	HCoV-229E	13660	13666	7mer-m8	99
hsa-miR-495-3p	HCoV-229E	1489	1495	7mer-m8	99
hsa-miR-495-3p	HCoV-229E	1586	1592	7mer-1a	99
hsa-miR-495-3p	HCoV-229E	17019	17024	6mer	99
hsa-miR-495-3p	HCoV-229E	17084	17090	7mer-m8	99
hsa-miR-495-3p	HCoV-229E	17279	17285	7mer-m8	99
hsa-miR-495-3p	HCoV-229E	17659	17665	7mer-1a	99
hsa-miR-495-3p	HCoV-229E	17920	17926	7mer-1a	99
hsa-miR-495-3p	HCoV-229E	18191	18197	7mer-m8	99
hsa-miR-495-3p	HCoV-229E	18664	18669	6mer	99
hsa-miR-495-3p	HCoV-229E	18748	18754	7mer-1a	99
hsa-miR-495-3p	HCoV-229E	19152	19158	7mer-m8	99
hsa-miR-495-3p	HCoV-229E	19515	19520	6mer	99
hsa-miR-495-3p	HCoV-229E	19531	19536	6mer	99
hsa-miR-495-3p	HCoV-229E	1994	2000	7mer-1a	99
hsa-miR-495-3p	HCoV-229E	20275	20280	6mer	99
hsa-miR-495-3p	HCoV-229E	20572	20578	7mer-m8	99
hsa-miR-495-3p	HCoV-229E	20797	20802	6mer	99
hsa-miR-495-3p	HCoV-229E	20965	20970	6mer	99
hsa-miR-495-3p	HCoV-229E	21145	21152	8mer-1a	99
hsa-miR-495-3p	HCoV-229E	2152	2157	6mer	99
hsa-miR-495-3p	HCoV-229E	2155	2162	8mer-1a	99
hsa-miR-495-3p	HCoV-229E	21704	21710	7mer-1a	99
hsa-miR-495-3p	HCoV-229E	23591	23596	6mer	99
hsa-miR-495-3p	HCoV-229E	23621	23627	7mer-1a	99
hsa-miR-495-3p	HCoV-229E	24101	24107	7mer-m8	99
hsa-miR-495-3p	HCoV-229E	24247	24252	6mer	99
hsa-miR-495-3p	HCoV-229E	24530	24536	7mer-m8	99
hsa-miR-495-3p	HCoV-229E	24862	24867	6mer	99
hsa-miR-495-3p	HCoV-229E	25220	25225	6mer	99
hsa-miR-495-3p	HCoV-229E	26904	26909	6mer	99
hsa-miR-495-3p	HCoV-229E	3709	3714	6mer	99
hsa-miR-495-3p	HCoV-229E	3851	3856	6mer	99
hsa-miR-495-3p	HCoV-229E	4088	4093	6mer	99
hsa-miR-495-3p	HCoV-229E	422	427	6mer	99
hsa-miR-495-3p	HCoV-229E	4544	4549	6mer	99
hsa-miR-495-3p	HCoV-229E	4744	4749	6mer	99
hsa-miR-495-3p	HCoV-229E	5477	5482	6mer	99
hsa-miR-495-3p	HCoV-229E	5501	5506	6mer	99
hsa-miR-495-3p	HCoV-229E	5510	5515	6mer	99
hsa-miR-495-3p	HCoV-229E	5930	5936	7mer-1a	99
hsa-miR-495-3p	HCoV-229E	6089	6095	7mer-1a	99
hsa-miR-495-3p	HCoV-229E	6505	6510	6mer	99
hsa-miR-495-3p	HCoV-229E	6590	6595	6mer	99
hsa-miR-495-3p	HCoV-229E	697	703	7mer-m8	99
hsa-miR-495-3p	HCoV-229E	8123	8130	8mer-1a	99
hsa-miR-495-3p	HCoV-229E	8434	8441	8mer-1a	99
hsa-miR-495-3p	HCoV-229E	8592	8597	6mer	99
hsa-miR-495-3p	HCoV-229E	8859	8866	8mer-1a	99
hsa-miR-495-3p	HCoV-229E	9659	9664	6mer	99
hsa-miR-495-5p	HCoV-229E	14519	14524	6mer	56
hsa-miR-495-5p	HCoV-229E	14656	14661	6mer	56
hsa-miR-495-5p	HCoV-229E	1553	1559	7mer-1a	56
hsa-miR-495-5p	HCoV-229E	16087	16093	7mer-1a	56
hsa-miR-495-5p	HCoV-229E	16753	16758	6mer	56
hsa-miR-495-5p	HCoV-229E	19314	19319	6mer	56
hsa-miR-495-5p	HCoV-229E	21993	21998	6mer	56
hsa-miR-495-5p	HCoV-229E	24114	24120	7mer-m8	56
hsa-miR-495-5p	HCoV-229E	24216	24221	6mer	56
hsa-miR-495-5p	HCoV-229E	24373	24379	7mer-m8	56
hsa-miR-495-5p	HCoV-229E	26501	26506	6mer	56
hsa-miR-495-5p	HCoV-229E	6032	6037	6mer	56
hsa-miR-495-5p	HCoV-229E	7075	7080	6mer	56
hsa-miR-495-5p	HCoV-229E	7462	7467	6mer	56
hsa-miR-495-5p	HCoV-229E	9327	9332	6mer	56
hsa-miR-497-3p	HCoV-229E	10735	10741	7mer-m8	69
hsa-miR-497-3p	HCoV-229E	10831	10838	8mer-1a	69
hsa-miR-497-3p	HCoV-229E	12961	12968	8mer-1a	69
hsa-miR-497-3p	HCoV-229E	1445	1452	8mer-1a	69
hsa-miR-497-3p	HCoV-229E	1487	1493	7mer-m8	69
