miRNA	Virus	Start	End	Site type	Target Score
hsa-miR-4519	HCoV-OC43	29220	29226	7mer-1a	77
hsa-miR-4519	HCoV-OC43	29432	29437	6mer	77
hsa-miR-4519	HCoV-OC43	4434	4440	7mer-1a	77
hsa-miR-4519	HCoV-OC43	4506	4511	6mer	77
hsa-miR-4519	HCoV-OC43	6471	6477	7mer-1a	77
hsa-miR-4519	HCoV-OC43	7902	7908	7mer-1a	77
hsa-miR-4519	HCoV-OC43	9297	9303	7mer-1a	77
hsa-miR-4519	HCoV-OC43	9822	9827	6mer	77
hsa-miR-4519	HCoV-OC43	9918	9923	6mer	77
hsa-miR-4528	HCoV-OC43	10401	10406	6mer	71
hsa-miR-4528	HCoV-OC43	11270	11276	7mer-m8	71
hsa-miR-4528	HCoV-OC43	12415	12420	6mer	71
hsa-miR-4528	HCoV-OC43	12546	12553	8mer-1a	71
hsa-miR-4528	HCoV-OC43	12577	12583	7mer-1a	71
hsa-miR-4528	HCoV-OC43	14088	14093	6mer	71
hsa-miR-4528	HCoV-OC43	15720	15725	6mer	71
hsa-miR-4528	HCoV-OC43	18727	18734	8mer-1a	71
hsa-miR-4528	HCoV-OC43	19833	19838	6mer	71
hsa-miR-4528	HCoV-OC43	19866	19871	6mer	71
hsa-miR-4528	HCoV-OC43	22807	22813	7mer-m8	71
hsa-miR-4528	HCoV-OC43	23423	23428	6mer	71
hsa-miR-4528	HCoV-OC43	23600	23605	6mer	71
hsa-miR-4528	HCoV-OC43	25162	25167	6mer	71
hsa-miR-4528	HCoV-OC43	2665	2670	6mer	71
hsa-miR-4528	HCoV-OC43	27250	27255	6mer	71
hsa-miR-4528	HCoV-OC43	28612	28617	6mer	71
hsa-miR-4528	HCoV-OC43	30183	30189	7mer-1a	71
hsa-miR-4528	HCoV-OC43	8599	8604	6mer	71
hsa-miR-4528	HCoV-OC43	9187	9193	7mer-1a	71
hsa-miR-4528	HCoV-OC43	9534	9539	6mer	71
hsa-miR-4528	HCoV-OC43	9886	9891	6mer	71
hsa-miR-4529-3p	HCoV-OC43	10652	10657	6mer	52
hsa-miR-4529-3p	HCoV-OC43	15616	15622	7mer-1a	52
hsa-miR-4529-3p	HCoV-OC43	28987	28994	8mer-1a	52
hsa-miR-4529-3p	HCoV-OC43	30246	30253	8mer-1a	52
hsa-miR-4529-3p	HCoV-OC43	3253	3258	6mer	52
hsa-miR-4529-5p	HCoV-OC43	13062	13068	7mer-1a	64
hsa-miR-4529-5p	HCoV-OC43	1585	1591	7mer-1a	64
hsa-miR-4529-5p	HCoV-OC43	2379	2385	7mer-m8	64
hsa-miR-4529-5p	HCoV-OC43	2676	2682	7mer-1a	64
hsa-miR-4529-5p	HCoV-OC43	27527	27532	6mer	64
hsa-miR-4529-5p	HCoV-OC43	30693	30699	7mer-1a	64
hsa-miR-4529-5p	HCoV-OC43	4111	4117	7mer-1a	64
hsa-miR-4529-5p	HCoV-OC43	8934	8939	6mer	64
hsa-miR-4531	HCoV-OC43	20653	20660	8mer-1a	54
hsa-miR-4531	HCoV-OC43	24684	24689	6mer	54
hsa-miR-4531	HCoV-OC43	2960	2966	7mer-m8	54
hsa-miR-455-5p	HCoV-OC43	18704	18709	6mer	55
hsa-miR-455-5p	HCoV-OC43	19003	19010	8mer-1a	55
hsa-miR-455-5p	HCoV-OC43	28924	28930	7mer-1a	55
hsa-miR-455-5p	HCoV-OC43	29686	29691	6mer	55
hsa-miR-455-5p	HCoV-OC43	4121	4127	7mer-m8	55
hsa-miR-455-5p	HCoV-OC43	7302	7307	6mer	55
hsa-miR-455-5p	HCoV-OC43	7705	7711	7mer-1a	55
hsa-miR-4637	HCoV-OC43	15200	15206	7mer-1a	81
hsa-miR-4637	HCoV-OC43	16571	16576	6mer	81
hsa-miR-4637	HCoV-OC43	17221	17228	8mer-1a	81
hsa-miR-4637	HCoV-OC43	20668	20674	7mer-m8	81
hsa-miR-4637	HCoV-OC43	20906	20911	6mer	81
hsa-miR-4637	HCoV-OC43	22060	22066	7mer-m8	81
hsa-miR-4637	HCoV-OC43	27123	27128	6mer	81
hsa-miR-4637	HCoV-OC43	27673	27680	8mer-1a	81
hsa-miR-4637	HCoV-OC43	2996	3002	7mer-m8	81
hsa-miR-4637	HCoV-OC43	6543	6549	7mer-1a	81
hsa-miR-4637	HCoV-OC43	7151	7157	7mer-m8	81
hsa-miR-4639-3p	HCoV-OC43	1141	1146	6mer	50
hsa-miR-4639-3p	HCoV-OC43	11992	11998	7mer-1a	50
hsa-miR-4639-3p	HCoV-OC43	14802	14807	6mer	50
hsa-miR-4639-3p	HCoV-OC43	1534	1539	6mer	50
hsa-miR-4639-3p	HCoV-OC43	16098	16103	6mer	50
hsa-miR-4639-3p	HCoV-OC43	16704	16710	7mer-1a	50
hsa-miR-4639-3p	HCoV-OC43	19100	19105	6mer	50
hsa-miR-4639-3p	HCoV-OC43	20409	20414	6mer	50
hsa-miR-4639-3p	HCoV-OC43	20424	20429	6mer	50
hsa-miR-4639-3p	HCoV-OC43	2268	2275	8mer-1a	50
hsa-miR-4639-3p	HCoV-OC43	2332	2337	6mer	50
hsa-miR-4639-3p	HCoV-OC43	27169	27174	6mer	50
hsa-miR-4639-3p	HCoV-OC43	413	418	6mer	50
hsa-miR-4639-3p	HCoV-OC43	6288	6294	7mer-m8	50
hsa-miR-4639-3p	HCoV-OC43	7771	7776	6mer	50
hsa-miR-4639-3p	HCoV-OC43	8206	8212	7mer-1a	50
hsa-miR-4642	HCoV-OC43	14177	14182	6mer	51
hsa-miR-4642	HCoV-OC43	15179	15185	7mer-1a	51
hsa-miR-4642	HCoV-OC43	18189	18194	6mer	51
hsa-miR-4642	HCoV-OC43	19214	19219	6mer	51
hsa-miR-4642	HCoV-OC43	21270	21276	7mer-1a	51
hsa-miR-4642	HCoV-OC43	23237	23242	6mer	51
hsa-miR-4642	HCoV-OC43	26167	26172	6mer	51
hsa-miR-4642	HCoV-OC43	2940	2946	7mer-m8	51
hsa-miR-4642	HCoV-OC43	29817	29823	7mer-m8	51
hsa-miR-4642	HCoV-OC43	6850	6856	7mer-1a	51
hsa-miR-4642	HCoV-OC43	8578	8583	6mer	51
hsa-miR-4642	HCoV-OC43	9499	9504	6mer	51
hsa-miR-4643	HCoV-OC43	10639	10644	6mer	84
hsa-miR-4643	HCoV-OC43	13288	13294	7mer-m8	84
hsa-miR-4643	HCoV-OC43	13833	13839	7mer-1a	84
hsa-miR-4643	HCoV-OC43	14053	14059	7mer-m8	84
hsa-miR-4643	HCoV-OC43	15305	15310	6mer	84
hsa-miR-4643	HCoV-OC43	15491	15498	8mer-1a	84
hsa-miR-4643	HCoV-OC43	16242	16247	6mer	84
hsa-miR-4643	HCoV-OC43	17160	17165	6mer	84
hsa-miR-4643	HCoV-OC43	17380	17386	7mer-m8	84
hsa-miR-4643	HCoV-OC43	1819	1824	6mer	84
hsa-miR-4643	HCoV-OC43	20214	20219	6mer	84
hsa-miR-4643	HCoV-OC43	2071	2076	6mer	84
hsa-miR-4643	HCoV-OC43	24807	24812	6mer	84
hsa-miR-4643	HCoV-OC43	26987	26992	6mer	84
hsa-miR-4643	HCoV-OC43	28249	28255	7mer-1a	84
hsa-miR-4643	HCoV-OC43	28283	28288	6mer	84
hsa-miR-4643	HCoV-OC43	28615	28621	7mer-1a	84
hsa-miR-4643	HCoV-OC43	28749	28755	7mer-1a	84
hsa-miR-4643	HCoV-OC43	4036	4041	6mer	84
hsa-miR-4643	HCoV-OC43	4408	4413	6mer	84
hsa-miR-4643	HCoV-OC43	4987	4992	6mer	84
hsa-miR-4643	HCoV-OC43	6427	6433	7mer-1a	84
hsa-miR-4643	HCoV-OC43	7305	7311	7mer-m8	84
hsa-miR-4643	HCoV-OC43	8482	8487	6mer	84
hsa-miR-4643	HCoV-OC43	8802	8808	7mer-m8	84
hsa-miR-4643	HCoV-OC43	9991	9997	7mer-m8	84
hsa-miR-4652-3p	HCoV-OC43	15530	15535	6mer	57
hsa-miR-4652-3p	HCoV-OC43	23065	23071	7mer-1a	57
hsa-miR-4652-3p	HCoV-OC43	25638	25644	7mer-m8	57
hsa-miR-4652-3p	HCoV-OC43	26178	26183	6mer	57
hsa-miR-4652-3p	HCoV-OC43	29867	29873	7mer-1a	57
hsa-miR-4652-3p	HCoV-OC43	3011	3017	7mer-1a	57
hsa-miR-4652-3p	HCoV-OC43	6711	6717	7mer-1a	57
hsa-miR-4652-3p	HCoV-OC43	7926	7932	7mer-1a	57
hsa-miR-4659a-3p	HCoV-OC43	11334	11340	7mer-1a	70
hsa-miR-4659b-3p	HCoV-OC43	11334	11340	7mer-1a	70
hsa-miR-4659a-3p	HCoV-OC43	11940	11945	6mer	70
hsa-miR-4659b-3p	HCoV-OC43	11940	11945	6mer	70
hsa-miR-4659a-3p	HCoV-OC43	15926	15931	6mer	70
hsa-miR-4659b-3p	HCoV-OC43	15926	15931	6mer	70
hsa-miR-4659a-3p	HCoV-OC43	18133	18139	7mer-m8	70
hsa-miR-4659b-3p	HCoV-OC43	18133	18139	7mer-m8	70
hsa-miR-4659a-3p	HCoV-OC43	21811	21817	7mer-m8	70
hsa-miR-4659b-3p	HCoV-OC43	21811	21817	7mer-m8	70
hsa-miR-4659a-3p	HCoV-OC43	22162	22168	7mer-m8	70
hsa-miR-4659b-3p	HCoV-OC43	22162	22168	7mer-m8	70
hsa-miR-4659a-3p	HCoV-OC43	22331	22336	6mer	70
hsa-miR-4659b-3p	HCoV-OC43	22331	22336	6mer	70
hsa-miR-4659a-3p	HCoV-OC43	2409	2415	7mer-m8	70
hsa-miR-4659b-3p	HCoV-OC43	2409	2415	7mer-m8	70
hsa-miR-4659a-3p	HCoV-OC43	27811	27818	8mer-1a	70
hsa-miR-4659b-3p	HCoV-OC43	27811	27818	8mer-1a	70
hsa-miR-4659a-3p	HCoV-OC43	30704	30709	6mer	70
hsa-miR-4659b-3p	HCoV-OC43	30704	30709	6mer	70
hsa-miR-4659a-3p	HCoV-OC43	3135	3140	6mer	70
hsa-miR-4659b-3p	HCoV-OC43	3135	3140	6mer	70
hsa-miR-4659a-3p	HCoV-OC43	3285	3290	6mer	70
hsa-miR-4659b-3p	HCoV-OC43	3285	3290	6mer	70
hsa-miR-4659a-3p	HCoV-OC43	8357	8363	7mer-1a	70
hsa-miR-4659b-3p	HCoV-OC43	8357	8363	7mer-1a	70
hsa-miR-4659a-3p	HCoV-OC43	9687	9693	7mer-1a	70
hsa-miR-4659b-3p	HCoV-OC43	9687	9693	7mer-1a	70
hsa-miR-4659b-5p	HCoV-OC43	1099	1105	7mer-m8	50
hsa-miR-4659b-5p	HCoV-OC43	11200	11205	6mer	50
hsa-miR-4659b-5p	HCoV-OC43	12446	12451	6mer	50
hsa-miR-4659b-5p	HCoV-OC43	12748	12754	7mer-1a	50
hsa-miR-4659b-5p	HCoV-OC43	1485	1490	6mer	50
hsa-miR-4659b-5p	HCoV-OC43	15435	15441	7mer-1a	50
hsa-miR-4659b-5p	HCoV-OC43	19257	19262	6mer	50
hsa-miR-4659b-5p	HCoV-OC43	23456	23461	6mer	50
hsa-miR-4659b-5p	HCoV-OC43	23874	23879	6mer	50
hsa-miR-4659b-5p	HCoV-OC43	24203	24208	6mer	50
hsa-miR-4659b-5p	HCoV-OC43	24850	24855	6mer	50
hsa-miR-4659b-5p	HCoV-OC43	29140	29145	6mer	50
hsa-miR-4659b-5p	HCoV-OC43	29416	29422	7mer-1a	50
hsa-miR-4659b-5p	HCoV-OC43	4119	4124	6mer	50
hsa-miR-4659b-5p	HCoV-OC43	5282	5288	7mer-1a	50
hsa-miR-4659b-5p	HCoV-OC43	9562	9567	6mer	50
hsa-miR-466	HCoV-OC43	13650	13655	6mer	82
hsa-miR-466	HCoV-OC43	15748	15755	8mer-1a	82
hsa-miR-466	HCoV-OC43	21645	21650	6mer	82
hsa-miR-4666a-3p	HCoV-OC43	10199	10204	6mer	88
hsa-miR-4666a-3p	HCoV-OC43	11088	11094	7mer-1a	88
hsa-miR-4666a-3p	HCoV-OC43	11442	11447	6mer	88
hsa-miR-4666a-3p	HCoV-OC43	13124	13130	7mer-1a	88
hsa-miR-4666a-3p	HCoV-OC43	14077	14083	7mer-m8	88
hsa-miR-4666a-3p	HCoV-OC43	14464	14470	7mer-m8	88
hsa-miR-4666a-3p	HCoV-OC43	16285	16291	7mer-m8	88
hsa-miR-4666a-3p	HCoV-OC43	17007	17013	7mer-1a	88
hsa-miR-4666a-3p	HCoV-OC43	175	180	6mer	88
hsa-miR-4666a-3p	HCoV-OC43	18611	18617	7mer-1a	88
hsa-miR-4666a-3p	HCoV-OC43	18989	18994	6mer	88
hsa-miR-4666a-3p	HCoV-OC43	19080	19085	6mer	88
hsa-miR-4666a-3p	HCoV-OC43	19145	19150	6mer	88
hsa-miR-4666a-3p	HCoV-OC43	19485	19491	7mer-1a	88
hsa-miR-4666a-3p	HCoV-OC43	20937	20944	8mer-1a	88
hsa-miR-4666a-3p	HCoV-OC43	22965	22970	6mer	88
hsa-miR-4666a-3p	HCoV-OC43	24276	24281	6mer	88
hsa-miR-4666a-3p	HCoV-OC43	24508	24514	7mer-m8	88
hsa-miR-4666a-3p	HCoV-OC43	24939	24944	6mer	88
hsa-miR-4666a-3p	HCoV-OC43	26001	26006	6mer	88
hsa-miR-4666a-3p	HCoV-OC43	27072	27077	6mer	88
hsa-miR-4666a-3p	HCoV-OC43	3077	3083	7mer-m8	88
hsa-miR-4666a-3p	HCoV-OC43	4010	4016	7mer-m8	88
hsa-miR-4666a-3p	HCoV-OC43	4022	4028	7mer-1a	88
hsa-miR-4666a-3p	HCoV-OC43	6111	6116	6mer	88
hsa-miR-4666a-3p	HCoV-OC43	6137	6142	6mer	88
hsa-miR-4666a-3p	HCoV-OC43	9783	9789	7mer-1a	88
hsa-miR-4666a-5p	HCoV-OC43	10067	10074	8mer-1a	58
hsa-miR-4666a-5p	HCoV-OC43	10326	10332	7mer-1a	58
hsa-miR-4666a-5p	HCoV-OC43	14444	14449	6mer	58
hsa-miR-4666a-5p	HCoV-OC43	16071	16077	7mer-m8	58
hsa-miR-4666a-5p	HCoV-OC43	19777	19782	6mer	58
hsa-miR-4666a-5p	HCoV-OC43	22438	22444	7mer-1a	58
hsa-miR-4666a-5p	HCoV-OC43	26119	26125	7mer-1a	58
hsa-miR-4666a-5p	HCoV-OC43	2965	2971	7mer-1a	58
hsa-miR-4666a-5p	HCoV-OC43	5452	5458	7mer-1a	58
hsa-miR-4668-3p	HCoV-OC43	10140	10146	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	10484	10490	7mer-m8	97
hsa-miR-4668-3p	HCoV-OC43	10632	10638	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	114	119	6mer	97
hsa-miR-4668-3p	HCoV-OC43	12990	12996	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	13263	13269	7mer-m8	97
hsa-miR-4668-3p	HCoV-OC43	13805	13810	6mer	97
hsa-miR-4668-3p	HCoV-OC43	13967	13972	6mer	97
hsa-miR-4668-3p	HCoV-OC43	1401	1407	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	14123	14129	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	14554	14560	7mer-m8	97
hsa-miR-4668-3p	HCoV-OC43	14564	14569	6mer	97
hsa-miR-4668-3p	HCoV-OC43	15571	15576	6mer	97
hsa-miR-4668-3p	HCoV-OC43	16412	16418	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	18233	18239	7mer-m8	97
hsa-miR-4668-3p	HCoV-OC43	18251	18256	6mer	97
hsa-miR-4668-3p	HCoV-OC43	18932	18937	6mer	97
hsa-miR-4668-3p	HCoV-OC43	18938	18944	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	19433	19438	6mer	97
hsa-miR-4668-3p	HCoV-OC43	20192	20198	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	20459	20464	6mer	97
hsa-miR-4668-3p	HCoV-OC43	20525	20531	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	20534	20539	6mer	97
hsa-miR-4668-3p	HCoV-OC43	21206	21212	7mer-m8	97
hsa-miR-4668-3p	HCoV-OC43	2148	2153	6mer	97
hsa-miR-4668-3p	HCoV-OC43	21944	21950	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	22609	22614	6mer	97
hsa-miR-4668-3p	HCoV-OC43	22924	22929	6mer	97
hsa-miR-4668-3p	HCoV-OC43	23196	23203	8mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	23934	23940	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	24519	24525	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	2562	2567	6mer	97
hsa-miR-4668-3p	HCoV-OC43	27336	27342	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	27946	27951	6mer	97
hsa-miR-4668-3p	HCoV-OC43	2853	2859	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	3305	3311	7mer-m8	97
hsa-miR-4668-3p	HCoV-OC43	3603	3608	6mer	97
hsa-miR-4668-3p	HCoV-OC43	3954	3960	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	4475	4481	7mer-m8	97
hsa-miR-4668-3p	HCoV-OC43	4595	4601	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	5439	5444	6mer	97
hsa-miR-4668-3p	HCoV-OC43	6870	6875	6mer	97
hsa-miR-4668-3p	HCoV-OC43	852	858	7mer-1a	97
hsa-miR-4668-3p	HCoV-OC43	8559	8564	6mer	97
hsa-miR-4668-3p	HCoV-OC43	8747	8753	7mer-m8	97
hsa-miR-4668-3p	HCoV-OC43	9281	9287	7mer-m8	97
hsa-miR-4670-3p	HCoV-OC43	20272	20279	8mer-1a	52
hsa-miR-4670-3p	HCoV-OC43	20335	20340	6mer	52
hsa-miR-4670-3p	HCoV-OC43	2600	2606	7mer-1a	52
hsa-miR-4670-3p	HCoV-OC43	27686	27692	7mer-1a	52
hsa-miR-4670-3p	HCoV-OC43	9932	9938	7mer-1a	52
hsa-miR-4671-3p	HCoV-OC43	10864	10869	6mer	64
hsa-miR-4671-3p	HCoV-OC43	15339	15344	6mer	64
hsa-miR-4671-3p	HCoV-OC43	18533	18540	8mer-1a	64
hsa-miR-4671-3p	HCoV-OC43	26251	26257	7mer-1a	64
hsa-miR-4671-3p	HCoV-OC43	4519	4525	7mer-1a	64
hsa-miR-4671-3p	HCoV-OC43	8919	8925	7mer-m8	64
hsa-miR-4671-3p	HCoV-OC43	9565	9570	6mer	64
hsa-miR-4672	HCoV-OC43	10120	10125	6mer	54
hsa-miR-4672	HCoV-OC43	11108	11113	6mer	54
hsa-miR-4672	HCoV-OC43	12327	12332	6mer	54
hsa-miR-4672	HCoV-OC43	13834	13839	6mer	54
hsa-miR-4672	HCoV-OC43	15493	15498	6mer	54
hsa-miR-4672	HCoV-OC43	15910	15915	6mer	54
hsa-miR-4672	HCoV-OC43	1616	1621	6mer	54
hsa-miR-4672	HCoV-OC43	16245	16251	7mer-1a	54
hsa-miR-4672	HCoV-OC43	16723	16728	6mer	54
hsa-miR-4672	HCoV-OC43	19032	19037	6mer	54
hsa-miR-4672	HCoV-OC43	19246	19251	6mer	54
hsa-miR-4672	HCoV-OC43	21231	21237	7mer-1a	54
hsa-miR-4672	HCoV-OC43	22766	22772	7mer-m8	54
hsa-miR-4672	HCoV-OC43	23508	23513	6mer	54
hsa-miR-4672	HCoV-OC43	23807	23812	6mer	54
hsa-miR-4672	HCoV-OC43	25137	25142	6mer	54
hsa-miR-4672	HCoV-OC43	28229	28234	6mer	54
hsa-miR-4672	HCoV-OC43	28250	28256	7mer-1a	54
hsa-miR-4672	HCoV-OC43	28616	28621	6mer	54
hsa-miR-4672	HCoV-OC43	28670	28675	6mer	54
hsa-miR-4672	HCoV-OC43	28750	28755	6mer	54
hsa-miR-4672	HCoV-OC43	3842	3847	6mer	54
hsa-miR-4672	HCoV-OC43	5583	5588	6mer	54
hsa-miR-4672	HCoV-OC43	5963	5968	6mer	54
hsa-miR-4672	HCoV-OC43	616	622	7mer-1a	54
hsa-miR-4672	HCoV-OC43	6428	6433	6mer	54
hsa-miR-4672	HCoV-OC43	9423	9429	7mer-1a	54
hsa-miR-4672	HCoV-OC43	9474	9479	6mer	54
hsa-miR-4675	HCoV-OC43	13989	13994	6mer	62
hsa-miR-4741	HCoV-OC43	13989	13994	6mer	62
hsa-miR-4675	HCoV-OC43	3786	3793	8mer-1a	62
hsa-miR-4741	HCoV-OC43	3786	3793	8mer-1a	62
hsa-miR-4677-3p	HCoV-OC43	11449	11455	7mer-1a	72
hsa-miR-4677-3p	HCoV-OC43	15528	15534	7mer-1a	72
hsa-miR-4677-3p	HCoV-OC43	17735	17741	7mer-1a	72
hsa-miR-4677-3p	HCoV-OC43	25860	25866	7mer-m8	72
hsa-miR-4677-3p	HCoV-OC43	26127	26132	6mer	72
hsa-miR-4677-3p	HCoV-OC43	26175	26182	8mer-1a	72
hsa-miR-4677-3p	HCoV-OC43	27112	27117	6mer	72
hsa-miR-4677-3p	HCoV-OC43	28018	28023	6mer	72
hsa-miR-4677-5p	HCoV-OC43	16067	16073	7mer-m8	52
hsa-miR-4677-5p	HCoV-OC43	16884	16890	7mer-1a	52
hsa-miR-4677-5p	HCoV-OC43	21005	21011	7mer-m8	52
hsa-miR-4677-5p	HCoV-OC43	4293	4298	6mer	52
hsa-miR-4677-5p	HCoV-OC43	6933	6939	7mer-m8	52
hsa-miR-4678	HCoV-OC43	11457	11462	6mer	55
hsa-miR-4678	HCoV-OC43	12344	12350	7mer-m8	55
hsa-miR-4678	HCoV-OC43	18821	18827	7mer-m8	55
hsa-miR-4678	HCoV-OC43	19760	19767	8mer-1a	55
hsa-miR-4678	HCoV-OC43	26015	26021	7mer-m8	55
hsa-miR-4678	HCoV-OC43	28255	28261	7mer-m8	55
hsa-miR-4678	HCoV-OC43	3544	3549	6mer	55
hsa-miR-4678	HCoV-OC43	3561	3566	6mer	55
hsa-miR-4678	HCoV-OC43	8059	8064	6mer	55
hsa-miR-4679	HCoV-OC43	11449	11455	7mer-1a	65
hsa-miR-4679	HCoV-OC43	15528	15534	7mer-1a	65
hsa-miR-4679	HCoV-OC43	17735	17741	7mer-1a	65
hsa-miR-4679	HCoV-OC43	25861	25866	6mer	65
hsa-miR-4679	HCoV-OC43	26126	26132	7mer-m8	65
hsa-miR-4679	HCoV-OC43	26176	26182	7mer-1a	65
hsa-miR-4679	HCoV-OC43	27112	27117	6mer	65
hsa-miR-4679	HCoV-OC43	28018	28023	6mer	65
hsa-miR-4680-3p	HCoV-OC43	10530	10535	6mer	65
hsa-miR-4680-3p	HCoV-OC43	12469	12475	7mer-1a	65
hsa-miR-4680-3p	HCoV-OC43	12605	12611	7mer-m8	65
hsa-miR-4680-3p	HCoV-OC43	15374	15380	7mer-m8	65
hsa-miR-4680-3p	HCoV-OC43	16788	16793	6mer	65
hsa-miR-4680-3p	HCoV-OC43	19230	19236	7mer-1a	65
hsa-miR-4680-3p	HCoV-OC43	20222	20228	7mer-1a	65
hsa-miR-4680-3p	HCoV-OC43	24753	24758	6mer	65
hsa-miR-4680-3p	HCoV-OC43	25965	25971	7mer-m8	65
hsa-miR-4680-3p	HCoV-OC43	26694	26699	6mer	65
hsa-miR-4680-3p	HCoV-OC43	3330	3335	6mer	65
hsa-miR-4680-3p	HCoV-OC43	6975	6980	6mer	65
hsa-miR-4680-3p	HCoV-OC43	7206	7212	7mer-1a	65
hsa-miR-4680-3p	HCoV-OC43	7614	7619	6mer	65
hsa-miR-4680-3p	HCoV-OC43	8098	8104	7mer-1a	65
hsa-miR-4684-3p	HCoV-OC43	11766	11773	8mer-1a	75
hsa-miR-4684-3p	HCoV-OC43	15355	15360	6mer	75
hsa-miR-4684-3p	HCoV-OC43	18872	18878	7mer-1a	75
hsa-miR-4684-3p	HCoV-OC43	22690	22695	6mer	75
hsa-miR-4684-3p	HCoV-OC43	24923	24929	7mer-1a	75
hsa-miR-4684-3p	HCoV-OC43	25737	25742	6mer	75
hsa-miR-4684-3p	HCoV-OC43	25774	25779	6mer	75
hsa-miR-4684-3p	HCoV-OC43	26711	26716	6mer	75
hsa-miR-4684-3p	HCoV-OC43	26781	26788	8mer-1a	75
hsa-miR-4684-5p	HCoV-OC43	12100	12106	7mer-1a	58
hsa-miR-4684-5p	HCoV-OC43	13558	13563	6mer	58
hsa-miR-4684-5p	HCoV-OC43	18286	18291	6mer	58
hsa-miR-4684-5p	HCoV-OC43	1870	1876	7mer-1a	58
hsa-miR-4684-5p	HCoV-OC43	19738	19744	7mer-1a	58
hsa-miR-4684-5p	HCoV-OC43	21442	21447	6mer	58
hsa-miR-4684-5p	HCoV-OC43	25622	25627	6mer	58
hsa-miR-4684-5p	HCoV-OC43	30346	30352	7mer-m8	58
hsa-miR-4684-5p	HCoV-OC43	30524	30530	7mer-1a	58
hsa-miR-4684-5p	HCoV-OC43	5384	5389	6mer	58
hsa-miR-4684-5p	HCoV-OC43	8612	8617	6mer	58
hsa-miR-4684-5p	HCoV-OC43	9226	9232	7mer-m8	58
hsa-miR-4690-5p	HCoV-OC43	12590	12597	8mer-1a	82
hsa-miR-4690-5p	HCoV-OC43	14583	14589	7mer-m8	82
hsa-miR-4690-5p	HCoV-OC43	17300	17305	6mer	82
hsa-miR-4690-5p	HCoV-OC43	20863	20869	7mer-m8	82
hsa-miR-4690-5p	HCoV-OC43	24009	24015	7mer-1a	82
hsa-miR-4690-5p	HCoV-OC43	24954	24959	6mer	82
hsa-miR-4690-5p	HCoV-OC43	3564	3570	7mer-1a	82
hsa-miR-4690-5p	HCoV-OC43	4104	4110	7mer-1a	82
hsa-miR-4690-5p	HCoV-OC43	5319	5325	7mer-1a	82
hsa-miR-4690-5p	HCoV-OC43	5373	5378	6mer	82
hsa-miR-4690-5p	HCoV-OC43	5625	5631	7mer-1a	82
hsa-miR-4690-5p	HCoV-OC43	6584	6590	7mer-m8	82
hsa-miR-4691-3p	HCoV-OC43	10735	10740	6mer	65
hsa-miR-4691-3p	HCoV-OC43	11398	11403	6mer	65
hsa-miR-4691-3p	HCoV-OC43	12172	12178	7mer-1a	65
hsa-miR-4691-3p	HCoV-OC43	13601	13608	8mer-1a	65
hsa-miR-4691-3p	HCoV-OC43	15090	15096	7mer-m8	65
hsa-miR-4691-3p	HCoV-OC43	15312	15318	7mer-m8	65
hsa-miR-4691-3p	HCoV-OC43	19126	19131	6mer	65
hsa-miR-4691-3p	HCoV-OC43	21357	21362	6mer	65
hsa-miR-4691-3p	HCoV-OC43	21507	21512	6mer	65
hsa-miR-4691-3p	HCoV-OC43	22763	22768	6mer	65
hsa-miR-4691-3p	HCoV-OC43	26530	26535	6mer	65
hsa-miR-4691-3p	HCoV-OC43	28115	28121	7mer-1a	65
hsa-miR-4691-3p	HCoV-OC43	29773	29779	7mer-1a	65
hsa-miR-4691-3p	HCoV-OC43	3889	3894	6mer	65
hsa-miR-4691-3p	HCoV-OC43	6668	6673	6mer	65
hsa-miR-4691-3p	HCoV-OC43	7224	7229	6mer	65
hsa-miR-4691-3p	HCoV-OC43	8896	8902	7mer-m8	65
hsa-miR-4694-3p	HCoV-OC43	14815	14822	8mer-1a	57
hsa-miR-4694-3p	HCoV-OC43	16654	16659	6mer	57
hsa-miR-4694-3p	HCoV-OC43	20900	20905	6mer	57
hsa-miR-4694-3p	HCoV-OC43	21559	21564	6mer	57
hsa-miR-4694-3p	HCoV-OC43	22582	22588	7mer-m8	57
hsa-miR-4694-3p	HCoV-OC43	23135	23140	6mer	57
hsa-miR-4694-3p	HCoV-OC43	23501	23506	6mer	57
hsa-miR-4694-3p	HCoV-OC43	23922	23927	6mer	57
