miRNA	Virus	Start	End	Site type	Target Score
hsa-miR-4511	MERS-CoV	8657	8663	7mer-m8	80
hsa-miR-4511	MERS-CoV	9486	9492	7mer-1a	80
hsa-miR-4519	MERS-CoV	11706	11712	7mer-1a	89
hsa-miR-4519	MERS-CoV	15512	15518	7mer-1a	89
hsa-miR-4519	MERS-CoV	19859	19865	7mer-1a	89
hsa-miR-4519	MERS-CoV	22230	22235	6mer	89
hsa-miR-4519	MERS-CoV	2223	2228	6mer	89
hsa-miR-4519	MERS-CoV	22497	22503	7mer-m8	89
hsa-miR-4519	MERS-CoV	24336	24341	6mer	89
hsa-miR-4519	MERS-CoV	2597	2602	6mer	89
hsa-miR-4519	MERS-CoV	27001	27007	7mer-1a	89
hsa-miR-4519	MERS-CoV	28270	28275	6mer	89
hsa-miR-4519	MERS-CoV	4902	4907	6mer	89
hsa-miR-4519	MERS-CoV	6527	6534	8mer-1a	89
hsa-miR-4519	MERS-CoV	6536	6542	7mer-m8	89
hsa-miR-4519	MERS-CoV	6743	6749	7mer-m8	89
hsa-miR-4519	MERS-CoV	8040	8045	6mer	89
hsa-miR-4519	MERS-CoV	8474	8481	8mer-1a	89
hsa-miR-451b	MERS-CoV	13703	13708	6mer	83
hsa-miR-451b	MERS-CoV	28848	28854	7mer-1a	83
hsa-miR-452-5p	MERS-CoV	10340	10345	6mer	69
hsa-miR-452-5p	MERS-CoV	11866	11871	6mer	69
hsa-miR-452-5p	MERS-CoV	18193	18198	6mer	69
hsa-miR-452-5p	MERS-CoV	18432	18437	6mer	69
hsa-miR-452-5p	MERS-CoV	18735	18740	6mer	69
hsa-miR-452-5p	MERS-CoV	21783	21789	7mer-m8	69
hsa-miR-452-5p	MERS-CoV	22863	22869	7mer-m8	69
hsa-miR-452-5p	MERS-CoV	23874	23881	8mer-1a	69
hsa-miR-452-5p	MERS-CoV	30018	30023	6mer	69
hsa-miR-452-5p	MERS-CoV	4769	4774	6mer	69
hsa-miR-452-5p	MERS-CoV	6732	6738	7mer-m8	69
hsa-miR-4520-2-3p	MERS-CoV	1098	1104	7mer-1a	63
hsa-miR-4520-2-3p	MERS-CoV	13277	13284	8mer-1a	63
hsa-miR-4520-2-3p	MERS-CoV	1386	1391	6mer	63
hsa-miR-4520-2-3p	MERS-CoV	16720	16726	7mer-1a	63
hsa-miR-4520-2-3p	MERS-CoV	22840	22845	6mer	63
hsa-miR-4520-2-3p	MERS-CoV	26242	26248	7mer-m8	63
hsa-miR-4520-2-3p	MERS-CoV	27601	27607	7mer-m8	63
hsa-miR-4520-2-3p	MERS-CoV	29761	29766	6mer	63
hsa-miR-4520-2-3p	MERS-CoV	29779	29784	6mer	63
hsa-miR-4520-2-3p	MERS-CoV	3610	3616	7mer-m8	63
hsa-miR-4520-2-3p	MERS-CoV	3779	3786	8mer-1a	63
hsa-miR-4523	MERS-CoV	13022	13027	6mer	52
hsa-miR-4523	MERS-CoV	16790	16795	6mer	52
hsa-miR-4523	MERS-CoV	22257	22264	8mer-1a	52
hsa-miR-4523	MERS-CoV	227	233	7mer-m8	52
hsa-miR-4523	MERS-CoV	5220	5226	7mer-m8	52
hsa-miR-4524a-3p	MERS-CoV	10991	10997	7mer-1a	71
hsa-miR-4524a-3p	MERS-CoV	13209	13214	6mer	71
hsa-miR-4524a-3p	MERS-CoV	13244	13249	6mer	71
hsa-miR-4524a-3p	MERS-CoV	1628	1634	7mer-1a	71
hsa-miR-4524a-3p	MERS-CoV	17769	17774	6mer	71
hsa-miR-4524a-3p	MERS-CoV	19492	19497	6mer	71
hsa-miR-4524a-3p	MERS-CoV	214	219	6mer	71
hsa-miR-4524a-3p	MERS-CoV	23512	23518	7mer-1a	71
hsa-miR-4524a-3p	MERS-CoV	25255	25260	6mer	71
hsa-miR-4524a-3p	MERS-CoV	25862	25867	6mer	71
hsa-miR-4524a-3p	MERS-CoV	26755	26760	6mer	71
hsa-miR-4524a-3p	MERS-CoV	26981	26987	7mer-1a	71
hsa-miR-4524a-3p	MERS-CoV	27184	27191	8mer-1a	71
hsa-miR-4524a-3p	MERS-CoV	28684	28690	7mer-m8	71
hsa-miR-4524a-3p	MERS-CoV	364	369	6mer	71
hsa-miR-4524a-3p	MERS-CoV	4366	4372	7mer-1a	71
hsa-miR-4524a-3p	MERS-CoV	4431	4436	6mer	71
hsa-miR-4528	MERS-CoV	10380	10386	7mer-m8	53
hsa-miR-4528	MERS-CoV	11920	11926	7mer-1a	53
hsa-miR-4528	MERS-CoV	12661	12667	7mer-1a	53
hsa-miR-4528	MERS-CoV	12796	12801	6mer	53
hsa-miR-4528	MERS-CoV	18824	18830	7mer-1a	53
hsa-miR-4528	MERS-CoV	1897	1902	6mer	53
hsa-miR-4528	MERS-CoV	19170	19175	6mer	53
hsa-miR-4528	MERS-CoV	20112	20118	7mer-1a	53
hsa-miR-4528	MERS-CoV	20892	20898	7mer-1a	53
hsa-miR-4528	MERS-CoV	27850	27855	6mer	53
hsa-miR-4528	MERS-CoV	8001	8007	7mer-m8	53
hsa-miR-4528	MERS-CoV	8665	8670	6mer	53
hsa-miR-4529-5p	MERS-CoV	11094	11099	6mer	52
hsa-miR-4529-5p	MERS-CoV	12605	12611	7mer-1a	52
hsa-miR-4529-5p	MERS-CoV	19106	19111	6mer	52
hsa-miR-4529-5p	MERS-CoV	23566	23571	6mer	52
hsa-miR-4529-5p	MERS-CoV	23926	23932	7mer-1a	52
hsa-miR-4529-5p	MERS-CoV	24670	24675	6mer	52
hsa-miR-4529-5p	MERS-CoV	24850	24855	6mer	52
hsa-miR-4529-5p	MERS-CoV	25337	25342	6mer	52
hsa-miR-4529-5p	MERS-CoV	28020	28026	7mer-1a	52
hsa-miR-4529-5p	MERS-CoV	28286	28292	7mer-1a	52
hsa-miR-4529-5p	MERS-CoV	4936	4941	6mer	52
hsa-miR-4529-5p	MERS-CoV	721	726	6mer	52
hsa-miR-4529-5p	MERS-CoV	927	933	7mer-1a	52
hsa-miR-4530	MERS-CoV	13540	13545	6mer	58
hsa-miR-4530	MERS-CoV	14914	14919	6mer	58
hsa-miR-4530	MERS-CoV	15739	15745	7mer-1a	58
hsa-miR-4530	MERS-CoV	15806	15811	6mer	58
hsa-miR-4530	MERS-CoV	17781	17786	6mer	58
hsa-miR-4530	MERS-CoV	18676	18683	8mer-1a	58
hsa-miR-4530	MERS-CoV	21898	21903	6mer	58
hsa-miR-4530	MERS-CoV	22042	22048	7mer-m8	58
hsa-miR-4530	MERS-CoV	22834	22840	7mer-m8	58
hsa-miR-4530	MERS-CoV	24337	24343	7mer-m8	58
hsa-miR-4530	MERS-CoV	25367	25372	6mer	58
hsa-miR-4530	MERS-CoV	26004	26009	6mer	58
hsa-miR-4530	MERS-CoV	28787	28792	6mer	58
hsa-miR-4530	MERS-CoV	8804	8810	7mer-1a	58
hsa-miR-4530	MERS-CoV	8813	8818	6mer	58
hsa-miR-4535	MERS-CoV	1097	1103	7mer-1a	57
hsa-miR-4535	MERS-CoV	22839	22845	7mer-1a	57
hsa-miR-4535	MERS-CoV	24200	24206	7mer-m8	57
hsa-miR-4535	MERS-CoV	28931	28936	6mer	57
hsa-miR-4535	MERS-CoV	29168	29174	7mer-m8	57
hsa-miR-4535	MERS-CoV	29778	29784	7mer-1a	57
hsa-miR-4539	MERS-CoV	10071	10076	6mer	65
hsa-miR-4539	MERS-CoV	10549	10554	6mer	65
hsa-miR-4539	MERS-CoV	10604	10610	7mer-m8	65
hsa-miR-4539	MERS-CoV	11692	11699	8mer-1a	65
hsa-miR-4539	MERS-CoV	14094	14099	6mer	65
hsa-miR-4539	MERS-CoV	17045	17050	6mer	65
hsa-miR-4539	MERS-CoV	17820	17826	7mer-1a	65
hsa-miR-4539	MERS-CoV	18356	18361	6mer	65
hsa-miR-4539	MERS-CoV	2303	2309	7mer-1a	65
hsa-miR-4539	MERS-CoV	24519	24524	6mer	65
hsa-miR-4539	MERS-CoV	26597	26602	6mer	65
hsa-miR-4539	MERS-CoV	27742	27748	7mer-m8	65
hsa-miR-4539	MERS-CoV	27777	27782	6mer	65
hsa-miR-4539	MERS-CoV	29769	29774	6mer	65
hsa-miR-4539	MERS-CoV	388	393	6mer	65
hsa-miR-4539	MERS-CoV	7686	7691	6mer	65
hsa-miR-4633-5p	MERS-CoV	13634	13640	7mer-m8	53
hsa-miR-4633-5p	MERS-CoV	3986	3992	7mer-m8	53
hsa-miR-4633-5p	MERS-CoV	5304	5310	7mer-1a	53
hsa-miR-4633-5p	MERS-CoV	6590	6596	7mer-m8	53
hsa-miR-4633-5p	MERS-CoV	7166	7171	6mer	53
hsa-miR-4633-5p	MERS-CoV	7524	7531	8mer-1a	53
hsa-miR-4635	MERS-CoV	12057	12063	7mer-m8	66
hsa-miR-4635	MERS-CoV	13474	13479	6mer	66
hsa-miR-4635	MERS-CoV	15912	15919	8mer-1a	66
hsa-miR-4635	MERS-CoV	19569	19574	6mer	66
hsa-miR-4635	MERS-CoV	22650	22655	6mer	66
hsa-miR-4635	MERS-CoV	29080	29087	8mer-1a	66
hsa-miR-4635	MERS-CoV	29132	29138	7mer-1a	66
hsa-miR-4635	MERS-CoV	3670	3675	6mer	66
hsa-miR-4643	MERS-CoV	11600	11607	8mer-1a	64
hsa-miR-4643	MERS-CoV	14798	14803	6mer	64
hsa-miR-4643	MERS-CoV	15296	15302	7mer-1a	64
hsa-miR-4643	MERS-CoV	17492	17498	7mer-1a	64
hsa-miR-4643	MERS-CoV	2329	2335	7mer-1a	64
hsa-miR-4643	MERS-CoV	26976	26981	6mer	64
hsa-miR-4643	MERS-CoV	27706	27711	6mer	64
hsa-miR-4643	MERS-CoV	360	366	7mer-m8	64
hsa-miR-4643	MERS-CoV	4363	4368	6mer	64
hsa-miR-4643	MERS-CoV	5974	5979	6mer	64
hsa-miR-4643	MERS-CoV	7038	7044	7mer-1a	64
hsa-miR-4643	MERS-CoV	7867	7873	7mer-m8	64
hsa-miR-4643	MERS-CoV	881	887	7mer-m8	64
hsa-miR-4645-3p	MERS-CoV	10296	10301	6mer	69
hsa-miR-4645-3p	MERS-CoV	11486	11493	8mer-1a	69
hsa-miR-4645-3p	MERS-CoV	15681	15687	7mer-m8	69
hsa-miR-4645-3p	MERS-CoV	25988	25994	7mer-1a	69
hsa-miR-4645-3p	MERS-CoV	27982	27987	6mer	69
hsa-miR-4645-3p	MERS-CoV	28231	28236	6mer	69
hsa-miR-4645-3p	MERS-CoV	28683	28688	6mer	69
hsa-miR-4645-3p	MERS-CoV	2903	2909	7mer-m8	69
hsa-miR-4645-3p	MERS-CoV	29991	29997	7mer-1a	69
hsa-miR-4645-3p	MERS-CoV	4746	4751	6mer	69
hsa-miR-4650-3p	MERS-CoV	17293	17299	7mer-1a	79
hsa-miR-4650-3p	MERS-CoV	20585	20591	7mer-m8	79
hsa-miR-4650-3p	MERS-CoV	2147	2153	7mer-m8	79
hsa-miR-4650-3p	MERS-CoV	21858	21864	7mer-1a	79
hsa-miR-4650-3p	MERS-CoV	23504	23511	8mer-1a	79
hsa-miR-4650-3p	MERS-CoV	26120	26125	6mer	79
hsa-miR-4650-3p	MERS-CoV	2778	2784	7mer-m8	79
hsa-miR-4650-3p	MERS-CoV	27814	27820	7mer-1a	79
hsa-miR-4650-3p	MERS-CoV	28258	28264	7mer-1a	79
hsa-miR-4650-3p	MERS-CoV	28769	28775	7mer-m8	79
hsa-miR-4650-3p	MERS-CoV	29148	29153	6mer	79
hsa-miR-4650-3p	MERS-CoV	7454	7460	7mer-m8	79
hsa-miR-4650-3p	MERS-CoV	8250	8256	7mer-1a	79
hsa-miR-4652-3p	MERS-CoV	15748	15753	6mer	53
hsa-miR-4652-3p	MERS-CoV	16585	16591	7mer-m8	53
hsa-miR-4652-3p	MERS-CoV	17758	17763	6mer	53
hsa-miR-4652-3p	MERS-CoV	18612	18618	7mer-m8	53
hsa-miR-4652-3p	MERS-CoV	21115	21121	7mer-m8	53
hsa-miR-4652-3p	MERS-CoV	21498	21504	7mer-1a	53
hsa-miR-4652-3p	MERS-CoV	2262	2267	6mer	53
hsa-miR-4652-3p	MERS-CoV	28810	28816	7mer-1a	53
hsa-miR-4652-3p	MERS-CoV	29885	29890	6mer	53
hsa-miR-4652-3p	MERS-CoV	3554	3559	6mer	53
hsa-miR-4652-3p	MERS-CoV	4864	4870	7mer-m8	53
hsa-miR-4654	MERS-CoV	11060	11066	7mer-1a	50
hsa-miR-4654	MERS-CoV	11074	11079	6mer	50
hsa-miR-4654	MERS-CoV	12423	12429	7mer-m8	50
hsa-miR-4654	MERS-CoV	22879	22886	8mer-1a	50
hsa-miR-4654	MERS-CoV	27227	27232	6mer	50
hsa-miR-4654	MERS-CoV	3457	3462	6mer	50
hsa-miR-4658	MERS-CoV	10760	10766	7mer-1a	79
hsa-miR-6790-5p	MERS-CoV	10760	10766	7mer-1a	80
hsa-miR-4658	MERS-CoV	11451	11457	7mer-m8	79
hsa-miR-6790-5p	MERS-CoV	11451	11457	7mer-m8	80
hsa-miR-4658	MERS-CoV	14083	14089	7mer-1a	79
hsa-miR-6790-5p	MERS-CoV	14083	14089	7mer-1a	80
hsa-miR-4658	MERS-CoV	14202	14207	6mer	79
hsa-miR-6790-5p	MERS-CoV	14202	14207	6mer	80
hsa-miR-4658	MERS-CoV	15315	15320	6mer	79
hsa-miR-6790-5p	MERS-CoV	15315	15320	6mer	80
hsa-miR-4658	MERS-CoV	15968	15974	7mer-m8	79
hsa-miR-6790-5p	MERS-CoV	15968	15974	7mer-m8	80
hsa-miR-4658	MERS-CoV	16593	16599	7mer-1a	79
hsa-miR-6790-5p	MERS-CoV	16593	16599	7mer-1a	80
hsa-miR-4658	MERS-CoV	16731	16737	7mer-1a	79
hsa-miR-6790-5p	MERS-CoV	16731	16737	7mer-1a	80
hsa-miR-4658	MERS-CoV	1685	1691	7mer-1a	79
hsa-miR-6790-5p	MERS-CoV	1685	1691	7mer-1a	80
hsa-miR-4658	MERS-CoV	17794	17799	6mer	79
hsa-miR-6790-5p	MERS-CoV	17794	17799	6mer	80
hsa-miR-4658	MERS-CoV	20145	20151	7mer-m8	79
hsa-miR-6790-5p	MERS-CoV	20145	20151	7mer-m8	80
hsa-miR-4658	MERS-CoV	21461	21467	7mer-m8	79
hsa-miR-6790-5p	MERS-CoV	21461	21467	7mer-m8	80
hsa-miR-4658	MERS-CoV	26131	26137	7mer-1a	79
hsa-miR-6790-5p	MERS-CoV	26131	26137	7mer-1a	80
hsa-miR-4658	MERS-CoV	26317	26323	7mer-m8	79
hsa-miR-6790-5p	MERS-CoV	26317	26323	7mer-m8	80
hsa-miR-4658	MERS-CoV	29741	29746	6mer	79
hsa-miR-6790-5p	MERS-CoV	29741	29746	6mer	80
hsa-miR-4658	MERS-CoV	29811	29817	7mer-1a	79
hsa-miR-6790-5p	MERS-CoV	29811	29817	7mer-1a	80
hsa-miR-4659a-3p	MERS-CoV	15826	15832	7mer-1a	51
hsa-miR-4659b-3p	MERS-CoV	15826	15832	7mer-1a	51
hsa-miR-4659a-3p	MERS-CoV	17695	17700	6mer	51
hsa-miR-4659b-3p	MERS-CoV	17695	17700	6mer	51
hsa-miR-4659a-3p	MERS-CoV	20360	20366	7mer-1a	51
hsa-miR-4659b-3p	MERS-CoV	20360	20366	7mer-1a	51
hsa-miR-4659a-3p	MERS-CoV	2760	2765	6mer	51
hsa-miR-4659b-3p	MERS-CoV	2760	2765	6mer	51
hsa-miR-4659a-3p	MERS-CoV	29681	29687	7mer-m8	51
hsa-miR-4659b-3p	MERS-CoV	29681	29687	7mer-m8	51
hsa-miR-4659a-3p	MERS-CoV	3212	3218	7mer-m8	51
hsa-miR-4659b-3p	MERS-CoV	3212	3218	7mer-m8	51
hsa-miR-4659a-3p	MERS-CoV	3356	3362	7mer-m8	51
hsa-miR-4659b-3p	MERS-CoV	3356	3362	7mer-m8	51
hsa-miR-4659a-3p	MERS-CoV	7584	7589	6mer	51
hsa-miR-4659b-3p	MERS-CoV	7584	7589	6mer	51
hsa-miR-4659a-5p	MERS-CoV	14049	14055	7mer-1a	62
hsa-miR-4659b-5p	MERS-CoV	14049	14055	7mer-1a	65
hsa-miR-4659a-5p	MERS-CoV	15335	15341	7mer-m8	62
hsa-miR-4659b-5p	MERS-CoV	15335	15341	7mer-m8	65
hsa-miR-4659a-5p	MERS-CoV	15543	15549	7mer-1a	62
hsa-miR-4659b-5p	MERS-CoV	15543	15549	7mer-1a	65
hsa-miR-4659a-5p	MERS-CoV	22102	22108	7mer-1a	62
hsa-miR-4659b-5p	MERS-CoV	22102	22108	7mer-1a	65
hsa-miR-4659a-5p	MERS-CoV	23389	23395	7mer-1a	62
hsa-miR-4659b-5p	MERS-CoV	23389	23395	7mer-1a	65
hsa-miR-4659a-5p	MERS-CoV	2362	2368	7mer-1a	62
hsa-miR-4659b-5p	MERS-CoV	2362	2368	7mer-1a	65
hsa-miR-4659a-5p	MERS-CoV	28566	28571	6mer	62
hsa-miR-4659b-5p	MERS-CoV	28566	28571	6mer	65
hsa-miR-4659a-5p	MERS-CoV	28918	28923	6mer	62
hsa-miR-4659b-5p	MERS-CoV	28918	28923	6mer	65
hsa-miR-4659a-5p	MERS-CoV	29529	29536	8mer-1a	62
hsa-miR-4659b-5p	MERS-CoV	29529	29536	8mer-1a	65
hsa-miR-4659a-5p	MERS-CoV	5185	5191	7mer-1a	62
hsa-miR-4659b-5p	MERS-CoV	5185	5191	7mer-1a	65
hsa-miR-4659a-5p	MERS-CoV	616	621	6mer	62
hsa-miR-4659b-5p	MERS-CoV	616	621	6mer	65
hsa-miR-4659a-5p	MERS-CoV	8613	8618	6mer	62
hsa-miR-4659b-5p	MERS-CoV	8613	8618	6mer	65
hsa-miR-466	MERS-CoV	11063	11068	6mer	70
hsa-miR-466	MERS-CoV	24815	24820	6mer	70
hsa-miR-466	MERS-CoV	3718	3724	7mer-m8	70
hsa-miR-466	MERS-CoV	8729	8735	7mer-1a	70
hsa-miR-4662a-3p	MERS-CoV	13842	13849	8mer-1a	66
hsa-miR-4662a-3p	MERS-CoV	13965	13972	8mer-1a	66
hsa-miR-4662a-3p	MERS-CoV	14436	14441	6mer	66
hsa-miR-4662a-3p	MERS-CoV	1550	1555	6mer	66
hsa-miR-4662a-3p	MERS-CoV	17839	17844	6mer	66
hsa-miR-4662a-3p	MERS-CoV	20204	20210	7mer-m8	66
hsa-miR-4662a-3p	MERS-CoV	24380	24385	6mer	66
hsa-miR-4662a-3p	MERS-CoV	28528	28534	7mer-1a	66
hsa-miR-4662a-3p	MERS-CoV	4023	4029	7mer-1a	66
hsa-miR-4662a-3p	MERS-CoV	4310	4316	7mer-1a	66
hsa-miR-4662a-3p	MERS-CoV	5055	5061	7mer-1a	66
hsa-miR-4662a-3p	MERS-CoV	8456	8462	7mer-1a	66
hsa-miR-4662a-3p	MERS-CoV	9779	9784	6mer	66
hsa-miR-4666a-3p	MERS-CoV	10064	10069	6mer	82
hsa-miR-4666a-3p	MERS-CoV	11308	11313	6mer	82
hsa-miR-4666a-3p	MERS-CoV	11789	11795	7mer-1a	82
hsa-miR-4666a-3p	MERS-CoV	12404	12410	7mer-1a	82
hsa-miR-4666a-3p	MERS-CoV	13794	13800	7mer-1a	82
hsa-miR-4666a-3p	MERS-CoV	15590	15595	6mer	82
hsa-miR-4666a-3p	MERS-CoV	16224	16229	6mer	82
hsa-miR-4666a-3p	MERS-CoV	16470	16475	6mer	82
hsa-miR-4666a-3p	MERS-CoV	19178	19184	7mer-m8	82
hsa-miR-4666a-3p	MERS-CoV	19244	19249	6mer	82
hsa-miR-4666a-3p	MERS-CoV	19693	19698	6mer	82
hsa-miR-4666a-3p	MERS-CoV	20011	20016	6mer	82
hsa-miR-4666a-3p	MERS-CoV	20096	20102	7mer-1a	82
hsa-miR-4666a-3p	MERS-CoV	21542	21547	6mer	82
hsa-miR-4666a-3p	MERS-CoV	22006	22012	7mer-m8	82
hsa-miR-4666a-3p	MERS-CoV	24943	24950	8mer-1a	82
hsa-miR-4666a-3p	MERS-CoV	25657	25662	6mer	82
hsa-miR-4666a-3p	MERS-CoV	27761	27767	7mer-1a	82
hsa-miR-4666a-3p	MERS-CoV	5845	5850	6mer	82
hsa-miR-4666a-3p	MERS-CoV	6341	6347	7mer-m8	82
hsa-miR-4666a-3p	MERS-CoV	6551	6557	7mer-1a	82
hsa-miR-4666a-3p	MERS-CoV	6858	6863	6mer	82
hsa-miR-4666a-3p	MERS-CoV	9093	9098	6mer	82
hsa-miR-4666a-3p	MERS-CoV	9218	9223	6mer	82
hsa-miR-4666b	MERS-CoV	10271	10277	7mer-1a	51
hsa-miR-4666b	MERS-CoV	10510	10516	7mer-m8	51
hsa-miR-4666b	MERS-CoV	14548	14553	6mer	51
hsa-miR-4666b	MERS-CoV	15576	15582	7mer-m8	51
hsa-miR-4666b	MERS-CoV	16259	16265	7mer-m8	51
hsa-miR-4666b	MERS-CoV	20627	20633	7mer-1a	51
hsa-miR-4666b	MERS-CoV	24191	24196	6mer	51
hsa-miR-4666b	MERS-CoV	24863	24868	6mer	51
hsa-miR-4666b	MERS-CoV	26657	26662	6mer	51
hsa-miR-4666b	MERS-CoV	28308	28313	6mer	51
hsa-miR-4666b	MERS-CoV	5124	5129	6mer	51
hsa-miR-4668-3p	MERS-CoV	13314	13320	7mer-m8	88
hsa-miR-4668-3p	MERS-CoV	13901	13906	6mer	88
hsa-miR-4668-3p	MERS-CoV	14063	14068	6mer	88
hsa-miR-4668-3p	MERS-CoV	14189	14195	7mer-1a	88
hsa-miR-4668-3p	MERS-CoV	14231	14237	7mer-1a	88
hsa-miR-4668-3p	MERS-CoV	15363	15369	7mer-1a	88
hsa-miR-4668-3p	MERS-CoV	18329	18335	7mer-m8	88
hsa-miR-4668-3p	MERS-CoV	20476	20482	7mer-1a	88
hsa-miR-4668-3p	MERS-CoV	22202	22208	7mer-1a	88
hsa-miR-4668-3p	MERS-CoV	22430	22436	7mer-m8	88
hsa-miR-4668-3p	MERS-CoV	22605	22610	6mer	88
hsa-miR-4668-3p	MERS-CoV	22719	22725	7mer-1a	88
hsa-miR-4668-3p	MERS-CoV	22778	22783	6mer	88
hsa-miR-4668-3p	MERS-CoV	22892	22898	7mer-1a	88
hsa-miR-4668-3p	MERS-CoV	24798	24804	7mer-m8	88
hsa-miR-4668-3p	MERS-CoV	26205	26210	6mer	88
hsa-miR-4668-3p	MERS-CoV	26420	26425	6mer	88
hsa-miR-4668-3p	MERS-CoV	26603	26609	7mer-m8	88
hsa-miR-4668-3p	MERS-CoV	26825	26832	8mer-1a	88
hsa-miR-4668-3p	MERS-CoV	28538	28544	7mer-1a	88
hsa-miR-4668-3p	MERS-CoV	3069	3074	6mer	88
hsa-miR-4668-3p	MERS-CoV	3084	3090	7mer-1a	88
hsa-miR-4668-3p	MERS-CoV	4500	4506	7mer-1a	88
hsa-miR-4668-3p	MERS-CoV	5505	5510	6mer	88
hsa-miR-4668-3p	MERS-CoV	56	62	7mer-1a	88
hsa-miR-4668-3p	MERS-CoV	795	800	6mer	88
hsa-miR-4668-3p	MERS-CoV	9294	9300	7mer-1a	88
hsa-miR-4668-3p	MERS-CoV	9847	9852	6mer	88
hsa-miR-4670-3p	MERS-CoV	12445	12450	6mer	70
hsa-miR-4670-3p	MERS-CoV	13040	13047	8mer-1a	70
hsa-miR-4670-3p	MERS-CoV	17009	17014	6mer	70
hsa-miR-4670-3p	MERS-CoV	17302	17307	6mer	70
hsa-miR-4670-3p	MERS-CoV	18043	18048	6mer	70
hsa-miR-4670-3p	MERS-CoV	22405	22411	7mer-1a	70
hsa-miR-4670-3p	MERS-CoV	2276	2282	7mer-m8	70
hsa-miR-4670-3p	MERS-CoV	25768	25774	7mer-1a	70
hsa-miR-4670-3p	MERS-CoV	27305	27310	6mer	70
hsa-miR-4670-3p	MERS-CoV	29040	29045	6mer	70
hsa-miR-4670-3p	MERS-CoV	3475	3480	6mer	70
hsa-miR-4670-3p	MERS-CoV	8069	8075	7mer-m8	70
hsa-miR-4671-3p	MERS-CoV	10699	10704	6mer	56
hsa-miR-4671-3p	MERS-CoV	11266	11271	6mer	56
hsa-miR-4671-3p	MERS-CoV	12624	12630	7mer-m8	56
hsa-miR-4671-3p	MERS-CoV	15612	15617	6mer	56
hsa-miR-4671-3p	MERS-CoV	17342	17349	8mer-1a	56
hsa-miR-4671-3p	MERS-CoV	2790	2797	8mer-1a	56
hsa-miR-4671-3p	MERS-CoV	4519	4525	7mer-1a	56
hsa-miR-4671-3p	MERS-CoV	8982	8988	7mer-m8	56
hsa-miR-4672	MERS-CoV	11602	11607	6mer	74
hsa-miR-4672	MERS-CoV	15297	15302	6mer	74
hsa-miR-4672	MERS-CoV	16421	16426	6mer	74
hsa-miR-4672	MERS-CoV	16440	16445	6mer	74
hsa-miR-4672	MERS-CoV	17493	17499	7mer-1a	74
hsa-miR-4672	MERS-CoV	20945	20951	7mer-1a	74
hsa-miR-4672	MERS-CoV	21059	21066	8mer-1a	74
hsa-miR-4672	MERS-CoV	23030	23036	7mer-m8	74
hsa-miR-4672	MERS-CoV	2330	2335	6mer	74
hsa-miR-4672	MERS-CoV	26547	26553	7mer-m8	74
hsa-miR-4672	MERS-CoV	27675	27680	6mer	74
hsa-miR-4672	MERS-CoV	29539	29545	7mer-m8	74
hsa-miR-4672	MERS-CoV	29964	29969	6mer	74
hsa-miR-4672	MERS-CoV	539	544	6mer	74
hsa-miR-4672	MERS-CoV	6847	6853	7mer-m8	74
hsa-miR-4672	MERS-CoV	7039	7045	7mer-1a	74
hsa-miR-4672	MERS-CoV	7891	7897	7mer-1a	74
hsa-miR-4672	MERS-CoV	9529	9534	6mer	74
hsa-miR-4677-5p	MERS-CoV	1011	1018	8mer-1a	73
hsa-miR-4677-5p	MERS-CoV	13232	13237	6mer	73
hsa-miR-4677-5p	MERS-CoV	15777	15783	7mer-1a	73
hsa-miR-4677-5p	MERS-CoV	21118	21123	6mer	73
hsa-miR-4677-5p	MERS-CoV	29515	29521	7mer-1a	73
hsa-miR-4677-5p	MERS-CoV	4767	4772	6mer	73
hsa-miR-4677-5p	MERS-CoV	4788	4794	7mer-m8	73
hsa-miR-4677-5p	MERS-CoV	5718	5723	6mer	73
hsa-miR-4680-5p	MERS-CoV	11690	11697	8mer-1a	58
hsa-miR-4680-5p	MERS-CoV	16987	16993	7mer-m8	58
hsa-miR-4680-5p	MERS-CoV	1742	1748	7mer-m8	58
hsa-miR-4680-5p	MERS-CoV	19211	19217	7mer-1a	58
hsa-miR-4680-5p	MERS-CoV	20906	20911	6mer	58
hsa-miR-4680-5p	MERS-CoV	25535	25542	8mer-1a	58
hsa-miR-4680-5p	MERS-CoV	26471	26476	6mer	58
hsa-miR-4690-5p	MERS-CoV	13287	13292	6mer	54
hsa-miR-4690-5p	MERS-CoV	134	140	7mer-m8	54
hsa-miR-4690-5p	MERS-CoV	18059	18064	6mer	54
hsa-miR-4690-5p	MERS-CoV	18674	18680	7mer-m8	54
hsa-miR-4690-5p	MERS-CoV	21888	21893	6mer	54
hsa-miR-4690-5p	MERS-CoV	22041	22046	6mer	54
hsa-miR-4690-5p	MERS-CoV	26942	26948	7mer-1a	54
hsa-miR-4690-5p	MERS-CoV	2784	2789	6mer	54
hsa-miR-4690-5p	MERS-CoV	28575	28580	6mer	54
hsa-miR-4690-5p	MERS-CoV	5112	5117	6mer	54
hsa-miR-4691-3p	MERS-CoV	12250	12256	7mer-1a	61
hsa-miR-4691-3p	MERS-CoV	15147	15152	6mer	61
hsa-miR-4691-3p	MERS-CoV	15198	15204	7mer-m8	61
hsa-miR-4691-3p	MERS-CoV	23107	23113	7mer-m8	61
hsa-miR-4691-3p	MERS-CoV	24240	24246	7mer-m8	61
