miRNA	Virus	Start	End	Site type	Target Score
hsa-miR-4698	HCoV-HKU1	24926	24931	6mer	96
hsa-miR-4698	HCoV-HKU1	25079	25085	7mer-1a	96
hsa-miR-4698	HCoV-HKU1	25579	25586	8mer-1a	96
hsa-miR-4698	HCoV-HKU1	25798	25803	6mer	96
hsa-miR-4698	HCoV-HKU1	26341	26346	6mer	96
hsa-miR-4698	HCoV-HKU1	26639	26645	7mer-1a	96
hsa-miR-4698	HCoV-HKU1	26981	26986	6mer	96
hsa-miR-4698	HCoV-HKU1	27256	27261	6mer	96
hsa-miR-4698	HCoV-HKU1	27435	27440	6mer	96
hsa-miR-4698	HCoV-HKU1	2787	2792	6mer	96
hsa-miR-4698	HCoV-HKU1	27919	27924	6mer	96
hsa-miR-4698	HCoV-HKU1	28857	28862	6mer	96
hsa-miR-4698	HCoV-HKU1	29194	29199	6mer	96
hsa-miR-4698	HCoV-HKU1	3861	3866	6mer	96
hsa-miR-4698	HCoV-HKU1	4734	4740	7mer-1a	96
hsa-miR-4698	HCoV-HKU1	5040	5046	7mer-1a	96
hsa-miR-4698	HCoV-HKU1	5759	5765	7mer-m8	96
hsa-miR-4698	HCoV-HKU1	639	644	6mer	96
hsa-miR-4698	HCoV-HKU1	7335	7340	6mer	96
hsa-miR-4698	HCoV-HKU1	7450	7455	6mer	96
hsa-miR-4698	HCoV-HKU1	7663	7668	6mer	96
hsa-miR-4698	HCoV-HKU1	8228	8235	8mer-1a	96
hsa-miR-4698	HCoV-HKU1	8259	8264	6mer	96
hsa-miR-4699-3p	HCoV-HKU1	11354	11359	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	12263	12269	7mer-1a	57
hsa-miR-4699-3p	HCoV-HKU1	12534	12539	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	13044	13049	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	13434	13439	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	13446	13451	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	1614	1619	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	16439	16444	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	16694	16699	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	17818	17824	7mer-1a	57
hsa-miR-4699-3p	HCoV-HKU1	17845	17851	7mer-m8	57
hsa-miR-4699-3p	HCoV-HKU1	18283	18288	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	19025	19030	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	20036	20042	7mer-1a	57
hsa-miR-4699-3p	HCoV-HKU1	21442	21447	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	21491	21496	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	21686	21691	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	21739	21745	7mer-1a	57
hsa-miR-4699-3p	HCoV-HKU1	23429	23434	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	26938	26944	7mer-m8	57
hsa-miR-4699-3p	HCoV-HKU1	4506	4511	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	5415	5420	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	7874	7879	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	825	831	7mer-1a	57
hsa-miR-4699-3p	HCoV-HKU1	8340	8345	6mer	57
hsa-miR-4699-3p	HCoV-HKU1	918	923	6mer	57
hsa-miR-4699-5p	HCoV-HKU1	13144	13150	7mer-1a	85
hsa-miR-4699-5p	HCoV-HKU1	1563	1570	8mer-1a	85
hsa-miR-4699-5p	HCoV-HKU1	20278	20284	7mer-1a	85
hsa-miR-4699-5p	HCoV-HKU1	21494	21500	7mer-m8	85
hsa-miR-4699-5p	HCoV-HKU1	22801	22806	6mer	85
hsa-miR-4699-5p	HCoV-HKU1	23676	23681	6mer	85
hsa-miR-4699-5p	HCoV-HKU1	23738	23743	6mer	85
hsa-miR-4699-5p	HCoV-HKU1	24170	24176	7mer-m8	85
hsa-miR-4699-5p	HCoV-HKU1	2466	2472	7mer-m8	85
hsa-miR-4699-5p	HCoV-HKU1	25751	25756	6mer	85
hsa-miR-4699-5p	HCoV-HKU1	26704	26711	8mer-1a	85
hsa-miR-4699-5p	HCoV-HKU1	7137	7142	6mer	85
hsa-miR-4704-5p	HCoV-HKU1	10261	10266	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	10672	10677	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	12073	12078	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	12700	12706	7mer-1a	71
hsa-miR-4704-5p	HCoV-HKU1	12763	12768	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	13613	13619	7mer-m8	71
hsa-miR-4704-5p	HCoV-HKU1	14751	14757	7mer-1a	71
hsa-miR-4704-5p	HCoV-HKU1	16272	16277	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	17114	17120	7mer-m8	71
hsa-miR-4704-5p	HCoV-HKU1	17124	17129	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	18702	18708	7mer-1a	71
hsa-miR-4704-5p	HCoV-HKU1	21348	21354	7mer-1a	71
hsa-miR-4704-5p	HCoV-HKU1	23322	23327	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	24315	24320	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	27880	27885	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	29865	29870	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	3618	3624	7mer-m8	71
hsa-miR-4704-5p	HCoV-HKU1	4651	4656	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	5995	6000	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	6496	6501	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	7150	7155	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	7684	7689	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	781	787	7mer-1a	71
hsa-miR-4704-5p	HCoV-HKU1	8803	8808	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	9100	9105	6mer	71
hsa-miR-4704-5p	HCoV-HKU1	9651	9657	7mer-m8	71
hsa-miR-4704-5p	HCoV-HKU1	9787	9793	7mer-1a	71
hsa-miR-4705	HCoV-HKU1	11238	11243	6mer	74
hsa-miR-4705	HCoV-HKU1	12144	12149	6mer	74
hsa-miR-4705	HCoV-HKU1	1260	1266	7mer-m8	74
hsa-miR-4705	HCoV-HKU1	13986	13991	6mer	74
hsa-miR-4705	HCoV-HKU1	14025	14030	6mer	74
hsa-miR-4705	HCoV-HKU1	19014	19019	6mer	74
hsa-miR-4705	HCoV-HKU1	20206	20212	7mer-m8	74
hsa-miR-4705	HCoV-HKU1	20862	20867	6mer	74
hsa-miR-4705	HCoV-HKU1	21213	21218	6mer	74
hsa-miR-4705	HCoV-HKU1	21880	21885	6mer	74
hsa-miR-4705	HCoV-HKU1	23781	23786	6mer	74
hsa-miR-4705	HCoV-HKU1	23916	23921	6mer	74
hsa-miR-4705	HCoV-HKU1	25389	25394	6mer	74
hsa-miR-4705	HCoV-HKU1	29800	29805	6mer	74
hsa-miR-4705	HCoV-HKU1	29891	29897	7mer-1a	74
hsa-miR-4705	HCoV-HKU1	4612	4617	6mer	74
hsa-miR-4705	HCoV-HKU1	4867	4872	6mer	74
hsa-miR-4705	HCoV-HKU1	5709	5715	7mer-m8	74
hsa-miR-4709-5p	HCoV-HKU1	10647	10652	6mer	55
hsa-miR-4709-5p	HCoV-HKU1	15320	15325	6mer	55
hsa-miR-4709-5p	HCoV-HKU1	1738	1744	7mer-m8	55
hsa-miR-4709-5p	HCoV-HKU1	17587	17593	7mer-1a	55
hsa-miR-4709-5p	HCoV-HKU1	19892	19898	7mer-1a	55
hsa-miR-4709-5p	HCoV-HKU1	21626	21631	6mer	55
hsa-miR-4709-5p	HCoV-HKU1	22593	22598	6mer	55
hsa-miR-4709-5p	HCoV-HKU1	23777	23783	7mer-1a	55
hsa-miR-4709-5p	HCoV-HKU1	23879	23884	6mer	55
hsa-miR-4709-5p	HCoV-HKU1	25840	25846	7mer-m8	55
hsa-miR-4709-5p	HCoV-HKU1	2661	2666	6mer	55
hsa-miR-4709-5p	HCoV-HKU1	2796	2801	6mer	55
hsa-miR-4709-5p	HCoV-HKU1	29635	29640	6mer	55
hsa-miR-4709-5p	HCoV-HKU1	6507	6513	7mer-1a	55
hsa-miR-4709-5p	HCoV-HKU1	8097	8102	6mer	55
hsa-miR-4711-5p	HCoV-HKU1	1167	1174	8mer-1a	66
hsa-miR-4711-5p	HCoV-HKU1	12312	12318	7mer-m8	66
hsa-miR-4711-5p	HCoV-HKU1	12846	12851	6mer	66
hsa-miR-4711-5p	HCoV-HKU1	14297	14302	6mer	66
hsa-miR-4711-5p	HCoV-HKU1	15612	15618	7mer-1a	66
hsa-miR-4711-5p	HCoV-HKU1	16352	16358	7mer-1a	66
hsa-miR-4711-5p	HCoV-HKU1	18980	18987	8mer-1a	66
hsa-miR-4711-5p	HCoV-HKU1	19212	19217	6mer	66
hsa-miR-4711-5p	HCoV-HKU1	20370	20375	6mer	66
hsa-miR-4711-5p	HCoV-HKU1	24653	24659	7mer-m8	66
hsa-miR-4711-5p	HCoV-HKU1	2806	2811	6mer	66
hsa-miR-4711-5p	HCoV-HKU1	3592	3597	6mer	66
hsa-miR-4711-5p	HCoV-HKU1	4542	4548	7mer-m8	66
hsa-miR-4711-5p	HCoV-HKU1	5746	5751	6mer	66
hsa-miR-4711-5p	HCoV-HKU1	5986	5991	6mer	66
hsa-miR-4711-5p	HCoV-HKU1	7884	7890	7mer-m8	66
hsa-miR-4711-5p	HCoV-HKU1	7932	7937	6mer	66
hsa-miR-4711-5p	HCoV-HKU1	7981	7986	6mer	66
hsa-miR-4711-5p	HCoV-HKU1	8068	8073	6mer	66
hsa-miR-4711-5p	HCoV-HKU1	8575	8580	6mer	66
hsa-miR-4714-3p	HCoV-HKU1	12583	12588	6mer	77
hsa-miR-4714-3p	HCoV-HKU1	1608	1614	7mer-m8	77
hsa-miR-4714-3p	HCoV-HKU1	18417	18422	6mer	77
hsa-miR-4714-3p	HCoV-HKU1	2026	2032	7mer-m8	77
hsa-miR-4714-3p	HCoV-HKU1	22305	22311	7mer-m8	77
hsa-miR-4714-3p	HCoV-HKU1	22542	22547	6mer	77
hsa-miR-4714-3p	HCoV-HKU1	24665	24671	7mer-m8	77
hsa-miR-4714-3p	HCoV-HKU1	29748	29754	7mer-m8	77
hsa-miR-4714-3p	HCoV-HKU1	6660	6665	6mer	77
hsa-miR-4714-3p	HCoV-HKU1	6709	6714	6mer	77
hsa-miR-4714-3p	HCoV-HKU1	718	724	7mer-m8	77
hsa-miR-4719	HCoV-HKU1	10627	10632	6mer	96
hsa-miR-4719	HCoV-HKU1	1079	1085	7mer-m8	96
hsa-miR-4719	HCoV-HKU1	1254	1260	7mer-m8	96
hsa-miR-4719	HCoV-HKU1	14012	14018	7mer-1a	96
hsa-miR-4719	HCoV-HKU1	16851	16856	6mer	96
hsa-miR-4719	HCoV-HKU1	18074	18079	6mer	96
hsa-miR-4719	HCoV-HKU1	18295	18302	8mer-1a	96
hsa-miR-4719	HCoV-HKU1	1830	1835	6mer	96
hsa-miR-4719	HCoV-HKU1	21943	21948	6mer	96
hsa-miR-4719	HCoV-HKU1	22823	22829	7mer-m8	96
hsa-miR-4719	HCoV-HKU1	23484	23489	6mer	96
hsa-miR-4719	HCoV-HKU1	24800	24805	6mer	96
hsa-miR-4719	HCoV-HKU1	25169	25174	6mer	96
hsa-miR-4719	HCoV-HKU1	25457	25463	7mer-1a	96
hsa-miR-4719	HCoV-HKU1	25757	25762	6mer	96
hsa-miR-4719	HCoV-HKU1	26321	26326	6mer	96
hsa-miR-4719	HCoV-HKU1	26436	26441	6mer	96
hsa-miR-4719	HCoV-HKU1	27121	27127	7mer-m8	96
hsa-miR-4719	HCoV-HKU1	27500	27505	6mer	96
hsa-miR-4719	HCoV-HKU1	2802	2808	7mer-1a	96
hsa-miR-4719	HCoV-HKU1	4074	4079	6mer	96
hsa-miR-4719	HCoV-HKU1	4276	4281	6mer	96
hsa-miR-4719	HCoV-HKU1	5136	5141	6mer	96
hsa-miR-4719	HCoV-HKU1	5687	5694	8mer-1a	96
hsa-miR-4719	HCoV-HKU1	5705	5712	8mer-1a	96
hsa-miR-4719	HCoV-HKU1	6251	6257	7mer-m8	96
hsa-miR-4719	HCoV-HKU1	7166	7171	6mer	96
hsa-miR-4719	HCoV-HKU1	7217	7224	8mer-1a	96
hsa-miR-4719	HCoV-HKU1	7764	7769	6mer	96
hsa-miR-4719	HCoV-HKU1	8324	8329	6mer	96
hsa-miR-4719	HCoV-HKU1	9175	9180	6mer	96
hsa-miR-4719	HCoV-HKU1	9480	9485	6mer	96
hsa-miR-4719	HCoV-HKU1	9725	9731	7mer-m8	96
hsa-miR-4719	HCoV-HKU1	9846	9851	6mer	96
hsa-miR-4724-3p	HCoV-HKU1	18750	18755	6mer	59
hsa-miR-4724-3p	HCoV-HKU1	20327	20333	7mer-1a	59
hsa-miR-4724-3p	HCoV-HKU1	22130	22136	7mer-1a	59
hsa-miR-4724-3p	HCoV-HKU1	22857	22862	6mer	59
hsa-miR-4724-3p	HCoV-HKU1	23180	23185	6mer	59
hsa-miR-4724-3p	HCoV-HKU1	23438	23443	6mer	59
hsa-miR-4724-3p	HCoV-HKU1	24278	24284	7mer-m8	59
hsa-miR-4724-3p	HCoV-HKU1	24836	24841	6mer	59
hsa-miR-4724-3p	HCoV-HKU1	28537	28542	6mer	59
hsa-miR-4724-3p	HCoV-HKU1	6534	6540	7mer-1a	59
hsa-miR-4724-3p	HCoV-HKU1	822	828	7mer-1a	59
hsa-miR-4724-3p	HCoV-HKU1	9335	9341	7mer-m8	59
hsa-miR-4724-5p	HCoV-HKU1	1567	1572	6mer	64
hsa-miR-4724-5p	HCoV-HKU1	1990	1995	6mer	64
hsa-miR-4724-5p	HCoV-HKU1	4765	4770	6mer	64
hsa-miR-4724-5p	HCoV-HKU1	7340	7347	8mer-1a	64
hsa-miR-4724-5p	HCoV-HKU1	8881	8886	6mer	64
hsa-miR-4724-5p	HCoV-HKU1	9104	9110	7mer-m8	64
hsa-miR-4727-3p	HCoV-HKU1	11643	11648	6mer	60
hsa-miR-4727-3p	HCoV-HKU1	15335	15341	7mer-1a	60
hsa-miR-4727-3p	HCoV-HKU1	20855	20861	7mer-1a	60
hsa-miR-4727-3p	HCoV-HKU1	25324	25331	8mer-1a	60
hsa-miR-4727-3p	HCoV-HKU1	3813	3818	6mer	60
hsa-miR-4729	HCoV-HKU1	11203	11208	6mer	71
hsa-miR-4729	HCoV-HKU1	15423	15428	6mer	71
hsa-miR-4729	HCoV-HKU1	15954	15959	6mer	71
hsa-miR-4729	HCoV-HKU1	16440	16445	6mer	71
hsa-miR-4729	HCoV-HKU1	16695	16700	6mer	71
hsa-miR-4729	HCoV-HKU1	17434	17440	7mer-m8	71
hsa-miR-4729	HCoV-HKU1	17515	17521	7mer-m8	71
hsa-miR-4729	HCoV-HKU1	20198	20203	6mer	71
hsa-miR-4729	HCoV-HKU1	21443	21448	6mer	71
hsa-miR-4729	HCoV-HKU1	21653	21659	7mer-1a	71
hsa-miR-4729	HCoV-HKU1	23930	23936	7mer-m8	71
hsa-miR-4729	HCoV-HKU1	24728	24733	6mer	71
hsa-miR-4729	HCoV-HKU1	26207	26212	6mer	71
hsa-miR-4729	HCoV-HKU1	26940	26945	6mer	71
hsa-miR-4729	HCoV-HKU1	27178	27183	6mer	71
hsa-miR-4729	HCoV-HKU1	29434	29439	6mer	71
hsa-miR-4729	HCoV-HKU1	3945	3950	6mer	71
hsa-miR-4729	HCoV-HKU1	4319	4325	7mer-m8	71
hsa-miR-4729	HCoV-HKU1	5416	5421	6mer	71
hsa-miR-4729	HCoV-HKU1	5526	5532	7mer-m8	71
hsa-miR-4729	HCoV-HKU1	7112	7118	7mer-m8	71
hsa-miR-4729	HCoV-HKU1	8341	8346	6mer	71
hsa-miR-4729	HCoV-HKU1	9665	9671	7mer-m8	71
hsa-miR-4731-3p	HCoV-HKU1	10379	10385	7mer-1a	63
hsa-miR-4801	HCoV-HKU1	10379	10385	7mer-1a	66
hsa-miR-4731-3p	HCoV-HKU1	10437	10442	6mer	63
hsa-miR-4801	HCoV-HKU1	10437	10442	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	10628	10633	6mer	63
hsa-miR-4801	HCoV-HKU1	10628	10633	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	1256	1261	6mer	63
hsa-miR-4801	HCoV-HKU1	1256	1261	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	12586	12592	7mer-1a	63
hsa-miR-4801	HCoV-HKU1	12586	12592	7mer-1a	66
hsa-miR-4731-3p	HCoV-HKU1	13015	13020	6mer	63
hsa-miR-4801	HCoV-HKU1	13015	13020	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	13285	13290	6mer	63
hsa-miR-4801	HCoV-HKU1	13285	13290	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	1367	1372	6mer	63
hsa-miR-4801	HCoV-HKU1	1367	1372	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	13999	14004	6mer	63
hsa-miR-4801	HCoV-HKU1	13999	14004	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	16852	16857	6mer	63
hsa-miR-4801	HCoV-HKU1	16852	16857	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	17305	17310	6mer	63
hsa-miR-4801	HCoV-HKU1	17305	17310	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	18075	18080	6mer	63
hsa-miR-4801	HCoV-HKU1	18075	18080	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	19181	19187	7mer-m8	63
hsa-miR-4801	HCoV-HKU1	19181	19187	7mer-m8	66
hsa-miR-4731-3p	HCoV-HKU1	19502	19508	7mer-m8	63
hsa-miR-4801	HCoV-HKU1	19502	19508	7mer-m8	66
hsa-miR-4731-3p	HCoV-HKU1	20751	20756	6mer	63
hsa-miR-4801	HCoV-HKU1	20751	20756	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	21831	21836	6mer	63
hsa-miR-4801	HCoV-HKU1	21831	21836	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	22825	22830	6mer	63
hsa-miR-4801	HCoV-HKU1	22825	22830	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	23485	23490	6mer	63
hsa-miR-4801	HCoV-HKU1	23485	23490	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	24801	24806	6mer	63
hsa-miR-4801	HCoV-HKU1	24801	24806	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	25170	25175	6mer	63
hsa-miR-4801	HCoV-HKU1	25170	25175	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	25758	25764	7mer-1a	63
hsa-miR-4801	HCoV-HKU1	25758	25764	7mer-1a	66
hsa-miR-4731-3p	HCoV-HKU1	26437	26443	7mer-1a	63
hsa-miR-4801	HCoV-HKU1	26437	26443	7mer-1a	66
hsa-miR-4731-3p	HCoV-HKU1	27123	27128	6mer	63
hsa-miR-4801	HCoV-HKU1	27123	27128	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	3981	3986	6mer	63
hsa-miR-4801	HCoV-HKU1	3981	3986	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	4277	4283	7mer-1a	63
hsa-miR-4801	HCoV-HKU1	4277	4283	7mer-1a	66
hsa-miR-4731-3p	HCoV-HKU1	5137	5142	6mer	63
hsa-miR-4801	HCoV-HKU1	5137	5142	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	7289	7294	6mer	63
hsa-miR-4801	HCoV-HKU1	7289	7294	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	7765	7770	6mer	63
hsa-miR-4801	HCoV-HKU1	7765	7770	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	8100	8105	6mer	63
hsa-miR-4801	HCoV-HKU1	8100	8105	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	9160	9165	6mer	63
hsa-miR-4801	HCoV-HKU1	9160	9165	6mer	66
hsa-miR-4731-3p	HCoV-HKU1	9176	9182	7mer-1a	63
hsa-miR-4801	HCoV-HKU1	9176	9182	7mer-1a	66
hsa-miR-4731-3p	HCoV-HKU1	9847	9852	6mer	63
hsa-miR-4801	HCoV-HKU1	9847	9852	6mer	66
hsa-miR-4733-3p	HCoV-HKU1	10529	10536	8mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	11100	11105	6mer	90
hsa-miR-4733-3p	HCoV-HKU1	13167	13172	6mer	90
hsa-miR-4733-3p	HCoV-HKU1	1413	1418	6mer	90
hsa-miR-4733-3p	HCoV-HKU1	15592	15598	7mer-m8	90
hsa-miR-4733-3p	HCoV-HKU1	18503	18508	6mer	90
hsa-miR-4733-3p	HCoV-HKU1	18589	18596	8mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	23150	23155	6mer	90
hsa-miR-4733-3p	HCoV-HKU1	23843	23848	6mer	90
hsa-miR-4733-3p	HCoV-HKU1	24483	24488	6mer	90
hsa-miR-4733-3p	HCoV-HKU1	25730	25735	6mer	90
hsa-miR-4733-3p	HCoV-HKU1	2919	2925	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	3060	3066	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	3090	3096	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	3120	3126	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	3150	3156	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	3180	3186	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	3210	3216	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	3240	3246	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	3270	3276	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	3300	3306	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	3330	3336	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	3360	3366	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	3390	3396	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	3420	3426	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	3450	3456	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	3480	3486	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	3510	3516	7mer-1a	90
hsa-miR-4733-3p	HCoV-HKU1	6336	6342	7mer-1a	90
hsa-miR-4733-5p	HCoV-HKU1	11019	11024	6mer	65
hsa-miR-4733-5p	HCoV-HKU1	15411	15417	7mer-m8	65
hsa-miR-4733-5p	HCoV-HKU1	18640	18646	7mer-1a	65
hsa-miR-4733-5p	HCoV-HKU1	19987	19992	6mer	65
hsa-miR-4733-5p	HCoV-HKU1	21222	21228	7mer-m8	65
hsa-miR-4733-5p	HCoV-HKU1	6691	6698	8mer-1a	65
hsa-miR-4733-5p	HCoV-HKU1	8328	8333	6mer	65
hsa-miR-4735-5p	HCoV-HKU1	10698	10704	7mer-1a	87
hsa-miR-4735-5p	HCoV-HKU1	13153	13159	7mer-1a	87
hsa-miR-4735-5p	HCoV-HKU1	14104	14110	7mer-m8	87
hsa-miR-4735-5p	HCoV-HKU1	17841	17846	6mer	87
hsa-miR-4735-5p	HCoV-HKU1	18346	18353	8mer-1a	87
hsa-miR-4735-5p	HCoV-HKU1	18654	18660	7mer-1a	87
hsa-miR-4735-5p	HCoV-HKU1	18763	18769	7mer-m8	87
hsa-miR-4735-5p	HCoV-HKU1	25742	25749	8mer-1a	87
hsa-miR-4735-5p	HCoV-HKU1	26112	26117	6mer	87
hsa-miR-4735-5p	HCoV-HKU1	29257	29262	6mer	87
hsa-miR-4735-5p	HCoV-HKU1	29295	29302	8mer-1a	87
hsa-miR-4735-5p	HCoV-HKU1	29771	29776	6mer	87
hsa-miR-4735-5p	HCoV-HKU1	5694	5700	7mer-1a	87
hsa-miR-4735-5p	HCoV-HKU1	8301	8307	7mer-1a	87
hsa-miR-4735-5p	HCoV-HKU1	920	926	7mer-m8	87
hsa-miR-4735-5p	HCoV-HKU1	9783	9789	7mer-m8	87
hsa-miR-4742-5p	HCoV-HKU1	20885	20890	6mer	53
hsa-miR-4742-5p	HCoV-HKU1	2286	2291	6mer	53
hsa-miR-4742-5p	HCoV-HKU1	24226	24232	7mer-m8	53
hsa-miR-4742-5p	HCoV-HKU1	7487	7494	8mer-1a	53
hsa-miR-4742-5p	HCoV-HKU1	8828	8834	7mer-m8	53
hsa-miR-4742-5p	HCoV-HKU1	9468	9473	6mer	53
hsa-miR-4744	HCoV-HKU1	13113	13118	6mer	66
hsa-miR-4744	HCoV-HKU1	14192	14198	7mer-1a	66
hsa-miR-4744	HCoV-HKU1	16166	16171	6mer	66
hsa-miR-4744	HCoV-HKU1	17602	17609	8mer-1a	66
hsa-miR-4744	HCoV-HKU1	18128	18134	7mer-1a	66
hsa-miR-4744	HCoV-HKU1	20102	20108	7mer-1a	66
hsa-miR-4744	HCoV-HKU1	22351	22356	6mer	66
hsa-miR-4744	HCoV-HKU1	23798	23804	7mer-m8	66
hsa-miR-4744	HCoV-HKU1	26153	26159	7mer-1a	66
hsa-miR-4744	HCoV-HKU1	26264	26269	6mer	66
hsa-miR-4744	HCoV-HKU1	5330	5336	7mer-m8	66
hsa-miR-4744	HCoV-HKU1	6677	6683	7mer-m8	66
hsa-miR-4751	HCoV-HKU1	10320	10325	6mer	77
hsa-miR-4751	HCoV-HKU1	15985	15992	8mer-1a	77
hsa-miR-4751	HCoV-HKU1	178	184	7mer-1a	77
hsa-miR-4753-3p	HCoV-HKU1	13819	13826	8mer-1a	83
hsa-miR-4753-3p	HCoV-HKU1	16823	16828	6mer	83
hsa-miR-4753-3p	HCoV-HKU1	17087	17093	7mer-1a	83
hsa-miR-4753-3p	HCoV-HKU1	21712	21718	7mer-m8	83
hsa-miR-4753-3p	HCoV-HKU1	29311	29317	7mer-m8	83
hsa-miR-4753-3p	HCoV-HKU1	29425	29431	7mer-1a	83
hsa-miR-4753-3p	HCoV-HKU1	3468	3473	6mer	83
hsa-miR-4753-3p	HCoV-HKU1	6832	6837	6mer	83
hsa-miR-4753-3p	HCoV-HKU1	732	737	6mer	83
hsa-miR-4760-3p	HCoV-HKU1	11064	11070	7mer-m8	85
hsa-miR-4760-3p	HCoV-HKU1	11430	11435	6mer	85
hsa-miR-4760-3p	HCoV-HKU1	12893	12899	7mer-m8	85
hsa-miR-4760-3p	HCoV-HKU1	13727	13732	6mer	85
hsa-miR-4760-3p	HCoV-HKU1	14334	14340	7mer-1a	85
hsa-miR-4760-3p	HCoV-HKU1	15187	15193	7mer-m8	85
hsa-miR-4760-3p	HCoV-HKU1	15488	15494	7mer-m8	85
hsa-miR-4760-3p	HCoV-HKU1	15800	15806	7mer-m8	85
hsa-miR-4760-3p	HCoV-HKU1	15992	15998	7mer-m8	85
hsa-miR-4760-3p	HCoV-HKU1	16968	16974	7mer-1a	85
hsa-miR-4760-3p	HCoV-HKU1	17501	17507	7mer-m8	85
hsa-miR-4760-3p	HCoV-HKU1	19196	19202	7mer-m8	85
hsa-miR-4760-3p	HCoV-HKU1	19791	19797	7mer-1a	85
hsa-miR-4760-3p	HCoV-HKU1	19896	19901	6mer	85
hsa-miR-4760-3p	HCoV-HKU1	27335	27340	6mer	85
hsa-miR-4760-3p	HCoV-HKU1	29719	29725	7mer-m8	85
hsa-miR-4760-3p	HCoV-HKU1	5553	5559	7mer-m8	85
hsa-miR-4760-3p	HCoV-HKU1	5692	5698	7mer-1a	85
hsa-miR-4760-3p	HCoV-HKU1	6444	6449	6mer	85
