miRNA	Virus	Start	End	Site type	Target Score
hsa-miR-4999-3p	HCoV-NL63	20686	20691	6mer	92
hsa-miR-4999-3p	HCoV-NL63	2217	2222	6mer	92
hsa-miR-4999-3p	HCoV-NL63	23080	23085	6mer	92
hsa-miR-4999-3p	HCoV-NL63	23535	23541	7mer-m8	92
hsa-miR-4999-3p	HCoV-NL63	25452	25457	6mer	92
hsa-miR-4999-3p	HCoV-NL63	2625	2630	6mer	92
hsa-miR-4999-3p	HCoV-NL63	3990	3995	6mer	92
hsa-miR-4999-3p	HCoV-NL63	8972	8978	7mer-m8	92
hsa-miR-4999-3p	HCoV-NL63	9605	9611	7mer-m8	92
hsa-miR-4999-3p	HCoV-NL63	9638	9644	7mer-m8	92
hsa-miR-499a-3p	HCoV-NL63	10593	10599	7mer-m8	82
hsa-miR-499b-3p	HCoV-NL63	10593	10599	7mer-m8	82
hsa-miR-499a-3p	HCoV-NL63	1131	1137	7mer-m8	82
hsa-miR-499b-3p	HCoV-NL63	1131	1137	7mer-m8	82
hsa-miR-499a-3p	HCoV-NL63	11569	11574	6mer	82
hsa-miR-499b-3p	HCoV-NL63	11569	11574	6mer	82
hsa-miR-499a-3p	HCoV-NL63	12812	12818	7mer-m8	82
hsa-miR-499b-3p	HCoV-NL63	12812	12818	7mer-m8	82
hsa-miR-499a-3p	HCoV-NL63	1324	1329	6mer	82
hsa-miR-499b-3p	HCoV-NL63	1324	1329	6mer	82
hsa-miR-499a-3p	HCoV-NL63	14934	14939	6mer	82
hsa-miR-499b-3p	HCoV-NL63	14934	14939	6mer	82
hsa-miR-499a-3p	HCoV-NL63	15368	15374	7mer-m8	82
hsa-miR-499b-3p	HCoV-NL63	15368	15374	7mer-m8	82
hsa-miR-499a-3p	HCoV-NL63	15540	15545	6mer	82
hsa-miR-499b-3p	HCoV-NL63	15540	15545	6mer	82
hsa-miR-499a-3p	HCoV-NL63	15567	15572	6mer	82
hsa-miR-499b-3p	HCoV-NL63	15567	15572	6mer	82
hsa-miR-499a-3p	HCoV-NL63	16500	16505	6mer	82
hsa-miR-499b-3p	HCoV-NL63	16500	16505	6mer	82
hsa-miR-499a-3p	HCoV-NL63	1731	1737	7mer-m8	82
hsa-miR-499b-3p	HCoV-NL63	1731	1737	7mer-m8	82
hsa-miR-499a-3p	HCoV-NL63	17375	17381	7mer-m8	82
hsa-miR-499b-3p	HCoV-NL63	17375	17381	7mer-m8	82
hsa-miR-499a-3p	HCoV-NL63	18320	18326	7mer-m8	82
hsa-miR-499b-3p	HCoV-NL63	18320	18326	7mer-m8	82
hsa-miR-499a-3p	HCoV-NL63	18495	18500	6mer	82
hsa-miR-499b-3p	HCoV-NL63	18495	18500	6mer	82
hsa-miR-499a-3p	HCoV-NL63	19244	19250	7mer-m8	82
hsa-miR-499b-3p	HCoV-NL63	19244	19250	7mer-m8	82
hsa-miR-499a-3p	HCoV-NL63	20369	20376	8mer-1a	82
hsa-miR-499b-3p	HCoV-NL63	20369	20376	8mer-1a	82
hsa-miR-499a-3p	HCoV-NL63	20669	20674	6mer	82
hsa-miR-499b-3p	HCoV-NL63	20669	20674	6mer	82
hsa-miR-499a-3p	HCoV-NL63	21311	21316	6mer	82
hsa-miR-499b-3p	HCoV-NL63	21311	21316	6mer	82
hsa-miR-499a-3p	HCoV-NL63	21350	21355	6mer	82
hsa-miR-499b-3p	HCoV-NL63	21350	21355	6mer	82
hsa-miR-499a-3p	HCoV-NL63	21734	21739	6mer	82
hsa-miR-499b-3p	HCoV-NL63	21734	21739	6mer	82
hsa-miR-499a-3p	HCoV-NL63	22952	22957	6mer	82
hsa-miR-499b-3p	HCoV-NL63	22952	22957	6mer	82
hsa-miR-499a-3p	HCoV-NL63	23138	23143	6mer	82
hsa-miR-499b-3p	HCoV-NL63	23138	23143	6mer	82
hsa-miR-499a-3p	HCoV-NL63	23366	23371	6mer	82
hsa-miR-499b-3p	HCoV-NL63	23366	23371	6mer	82
hsa-miR-499a-3p	HCoV-NL63	24116	24121	6mer	82
hsa-miR-499b-3p	HCoV-NL63	24116	24121	6mer	82
hsa-miR-499a-3p	HCoV-NL63	24622	24627	6mer	82
hsa-miR-499b-3p	HCoV-NL63	24622	24627	6mer	82
hsa-miR-499a-3p	HCoV-NL63	2593	2598	6mer	82
hsa-miR-499b-3p	HCoV-NL63	2593	2598	6mer	82
hsa-miR-499a-3p	HCoV-NL63	2818	2823	6mer	82
hsa-miR-499b-3p	HCoV-NL63	2818	2823	6mer	82
hsa-miR-499a-3p	HCoV-NL63	3001	3006	6mer	82
hsa-miR-499b-3p	HCoV-NL63	3001	3006	6mer	82
hsa-miR-499a-3p	HCoV-NL63	3016	3021	6mer	82
hsa-miR-499b-3p	HCoV-NL63	3016	3021	6mer	82
hsa-miR-499a-3p	HCoV-NL63	3064	3069	6mer	82
hsa-miR-499b-3p	HCoV-NL63	3064	3069	6mer	82
hsa-miR-499a-3p	HCoV-NL63	3223	3228	6mer	82
hsa-miR-499b-3p	HCoV-NL63	3223	3228	6mer	82
hsa-miR-499a-3p	HCoV-NL63	4015	4020	6mer	82
hsa-miR-499b-3p	HCoV-NL63	4015	4020	6mer	82
hsa-miR-499a-3p	HCoV-NL63	4567	4572	6mer	82
hsa-miR-499b-3p	HCoV-NL63	4567	4572	6mer	82
hsa-miR-499a-3p	HCoV-NL63	4573	4578	6mer	82
hsa-miR-499b-3p	HCoV-NL63	4573	4578	6mer	82
hsa-miR-499a-3p	HCoV-NL63	4930	4935	6mer	82
hsa-miR-499b-3p	HCoV-NL63	4930	4935	6mer	82
hsa-miR-499a-3p	HCoV-NL63	5412	5418	7mer-m8	82
hsa-miR-499b-3p	HCoV-NL63	5412	5418	7mer-m8	82
hsa-miR-499a-3p	HCoV-NL63	5628	5634	7mer-m8	82
hsa-miR-499b-3p	HCoV-NL63	5628	5634	7mer-m8	82
hsa-miR-499a-3p	HCoV-NL63	589	594	6mer	82
hsa-miR-499b-3p	HCoV-NL63	589	594	6mer	82
hsa-miR-499a-3p	HCoV-NL63	6598	6603	6mer	82
hsa-miR-499b-3p	HCoV-NL63	6598	6603	6mer	82
hsa-miR-499a-3p	HCoV-NL63	7231	7236	6mer	82
hsa-miR-499b-3p	HCoV-NL63	7231	7236	6mer	82
hsa-miR-5000-3p	HCoV-NL63	16528	16534	7mer-m8	54
hsa-miR-5000-3p	HCoV-NL63	2426	2433	8mer-1a	54
hsa-miR-5002-5p	HCoV-NL63	14173	14179	7mer-m8	77
hsa-miR-5002-5p	HCoV-NL63	14258	14263	6mer	77
hsa-miR-5002-5p	HCoV-NL63	15774	15780	7mer-1a	77
hsa-miR-5002-5p	HCoV-NL63	16239	16246	8mer-1a	77
hsa-miR-5002-5p	HCoV-NL63	18017	18022	6mer	77
hsa-miR-5002-5p	HCoV-NL63	22353	22360	8mer-1a	77
hsa-miR-5002-5p	HCoV-NL63	22805	22810	6mer	77
hsa-miR-5002-5p	HCoV-NL63	9591	9597	7mer-m8	77
hsa-miR-5003-3p	HCoV-NL63	19398	19403	6mer	51
hsa-miR-5003-3p	HCoV-NL63	21798	21804	7mer-m8	51
hsa-miR-5003-3p	HCoV-NL63	22153	22158	6mer	51
hsa-miR-5003-3p	HCoV-NL63	2480	2486	7mer-m8	51
hsa-miR-5003-3p	HCoV-NL63	3573	3578	6mer	51
hsa-miR-5003-3p	HCoV-NL63	3699	3704	6mer	51
hsa-miR-5003-3p	HCoV-NL63	5567	5573	7mer-1a	51
hsa-miR-5003-3p	HCoV-NL63	5588	5593	6mer	51
hsa-miR-5003-3p	HCoV-NL63	6707	6712	6mer	51
hsa-miR-5003-5p	HCoV-NL63	1076	1082	7mer-m8	96
hsa-miR-5003-5p	HCoV-NL63	10879	10885	7mer-m8	96
hsa-miR-5003-5p	HCoV-NL63	11437	11443	7mer-m8	96
hsa-miR-5003-5p	HCoV-NL63	1161	1166	6mer	96
hsa-miR-5003-5p	HCoV-NL63	12847	12854	8mer-1a	96
hsa-miR-5003-5p	HCoV-NL63	15239	15244	6mer	96
hsa-miR-5003-5p	HCoV-NL63	15266	15272	7mer-m8	96
hsa-miR-5003-5p	HCoV-NL63	15356	15361	6mer	96
hsa-miR-5003-5p	HCoV-NL63	17337	17343	7mer-m8	96
hsa-miR-5003-5p	HCoV-NL63	17354	17359	6mer	96
hsa-miR-5003-5p	HCoV-NL63	17678	17684	7mer-1a	96
hsa-miR-5003-5p	HCoV-NL63	17999	18004	6mer	96
hsa-miR-5003-5p	HCoV-NL63	18324	18330	7mer-m8	96
hsa-miR-5003-5p	HCoV-NL63	18368	18373	6mer	96
hsa-miR-5003-5p	HCoV-NL63	19523	19529	7mer-m8	96
hsa-miR-5003-5p	HCoV-NL63	24438	24444	7mer-m8	96
hsa-miR-5003-5p	HCoV-NL63	24480	24487	8mer-1a	96
hsa-miR-5003-5p	HCoV-NL63	25532	25537	6mer	96
hsa-miR-5003-5p	HCoV-NL63	261	266	6mer	96
hsa-miR-5003-5p	HCoV-NL63	2754	2759	6mer	96
hsa-miR-5003-5p	HCoV-NL63	3279	3284	6mer	96
hsa-miR-5003-5p	HCoV-NL63	4413	4418	6mer	96
hsa-miR-5003-5p	HCoV-NL63	4464	4470	7mer-1a	96
hsa-miR-5003-5p	HCoV-NL63	4872	4877	6mer	96
hsa-miR-5003-5p	HCoV-NL63	5113	5120	8mer-1a	96
hsa-miR-5003-5p	HCoV-NL63	5625	5631	7mer-1a	96
hsa-miR-5003-5p	HCoV-NL63	5898	5903	6mer	96
hsa-miR-5003-5p	HCoV-NL63	7143	7149	7mer-m8	96
hsa-miR-5003-5p	HCoV-NL63	8450	8455	6mer	96
hsa-miR-5003-5p	HCoV-NL63	8997	9002	6mer	96
hsa-miR-5003-5p	HCoV-NL63	9135	9140	6mer	96
hsa-miR-5003-5p	HCoV-NL63	9760	9765	6mer	96
hsa-miR-5003-5p	HCoV-NL63	9980	9986	7mer-1a	96
hsa-miR-5004-5p	HCoV-NL63	11916	11922	7mer-1a	50
hsa-miR-5004-5p	HCoV-NL63	14001	14007	7mer-m8	50
hsa-miR-5004-5p	HCoV-NL63	16043	16048	6mer	50
hsa-miR-5004-5p	HCoV-NL63	21503	21508	6mer	50
hsa-miR-5004-5p	HCoV-NL63	25232	25239	8mer-1a	50
hsa-miR-5004-5p	HCoV-NL63	26884	26889	6mer	50
hsa-miR-5009-3p	HCoV-NL63	10535	10540	6mer	70
hsa-miR-5009-3p	HCoV-NL63	11749	11754	6mer	70
hsa-miR-5009-3p	HCoV-NL63	16773	16779	7mer-1a	70
hsa-miR-5009-3p	HCoV-NL63	17164	17169	6mer	70
hsa-miR-5009-3p	HCoV-NL63	19294	19299	6mer	70
hsa-miR-5009-3p	HCoV-NL63	20201	20207	7mer-m8	70
hsa-miR-5009-3p	HCoV-NL63	25021	25026	6mer	70
hsa-miR-5009-3p	HCoV-NL63	2545	2550	6mer	70
hsa-miR-5009-3p	HCoV-NL63	3897	3903	7mer-m8	70
hsa-miR-5009-3p	HCoV-NL63	4092	4098	7mer-m8	70
hsa-miR-5009-3p	HCoV-NL63	688	694	7mer-m8	70
hsa-miR-5010-3p	HCoV-NL63	15224	15229	6mer	62
hsa-miR-5010-3p	HCoV-NL63	16838	16843	6mer	62
hsa-miR-5010-3p	HCoV-NL63	19604	19609	6mer	62
hsa-miR-5010-3p	HCoV-NL63	23463	23469	7mer-m8	62
hsa-miR-5010-3p	HCoV-NL63	24145	24151	7mer-1a	62
hsa-miR-5010-3p	HCoV-NL63	3744	3751	8mer-1a	62
hsa-miR-5010-3p	HCoV-NL63	4707	4714	8mer-1a	62
hsa-miR-5010-3p	HCoV-NL63	5970	5976	7mer-1a	62
hsa-miR-503-5p	HCoV-NL63	10721	10726	6mer	59
hsa-miR-503-5p	HCoV-NL63	11294	11300	7mer-1a	59
hsa-miR-503-5p	HCoV-NL63	13741	13746	6mer	59
hsa-miR-503-5p	HCoV-NL63	1400	1406	7mer-1a	59
hsa-miR-503-5p	HCoV-NL63	15196	15201	6mer	59
hsa-miR-503-5p	HCoV-NL63	16132	16137	6mer	59
hsa-miR-503-5p	HCoV-NL63	24989	24995	7mer-1a	59
hsa-miR-503-5p	HCoV-NL63	26163	26169	7mer-1a	59
hsa-miR-503-5p	HCoV-NL63	26691	26696	6mer	59
hsa-miR-503-5p	HCoV-NL63	4148	4154	7mer-1a	59
hsa-miR-503-5p	HCoV-NL63	5810	5816	7mer-1a	59
hsa-miR-503-5p	HCoV-NL63	8018	8023	6mer	59
hsa-miR-503-5p	HCoV-NL63	8855	8860	6mer	59
hsa-miR-503-5p	HCoV-NL63	9731	9736	6mer	59
hsa-miR-507	HCoV-NL63	10008	10013	6mer	96
hsa-miR-557	HCoV-NL63	10008	10013	6mer	97
hsa-miR-507	HCoV-NL63	12111	12118	8mer-1a	96
hsa-miR-557	HCoV-NL63	12111	12118	8mer-1a	97
hsa-miR-507	HCoV-NL63	14852	14857	6mer	96
hsa-miR-557	HCoV-NL63	14852	14857	6mer	97
hsa-miR-507	HCoV-NL63	15918	15923	6mer	96
hsa-miR-557	HCoV-NL63	15918	15923	6mer	97
hsa-miR-507	HCoV-NL63	16151	16158	8mer-1a	96
hsa-miR-557	HCoV-NL63	16151	16158	8mer-1a	97
hsa-miR-507	HCoV-NL63	17341	17347	7mer-m8	96
hsa-miR-557	HCoV-NL63	17341	17347	7mer-m8	97
hsa-miR-507	HCoV-NL63	17396	17403	8mer-1a	96
hsa-miR-557	HCoV-NL63	17396	17403	8mer-1a	97
hsa-miR-507	HCoV-NL63	17485	17491	7mer-m8	96
hsa-miR-557	HCoV-NL63	17485	17491	7mer-m8	97
hsa-miR-507	HCoV-NL63	17880	17885	6mer	96
hsa-miR-557	HCoV-NL63	17880	17885	6mer	97
hsa-miR-507	HCoV-NL63	18414	18419	6mer	96
hsa-miR-557	HCoV-NL63	18414	18419	6mer	97
hsa-miR-507	HCoV-NL63	18714	18720	7mer-1a	96
hsa-miR-557	HCoV-NL63	18714	18720	7mer-1a	97
hsa-miR-507	HCoV-NL63	21851	21856	6mer	96
hsa-miR-557	HCoV-NL63	21851	21856	6mer	97
hsa-miR-507	HCoV-NL63	22585	22591	7mer-1a	96
hsa-miR-557	HCoV-NL63	22585	22591	7mer-1a	97
hsa-miR-507	HCoV-NL63	24039	24045	7mer-m8	96
hsa-miR-557	HCoV-NL63	24039	24045	7mer-m8	97
hsa-miR-507	HCoV-NL63	25393	25398	6mer	96
hsa-miR-557	HCoV-NL63	25393	25398	6mer	97
hsa-miR-507	HCoV-NL63	6638	6644	7mer-1a	96
hsa-miR-557	HCoV-NL63	6638	6644	7mer-1a	97
hsa-miR-507	HCoV-NL63	7657	7663	7mer-1a	96
hsa-miR-557	HCoV-NL63	7657	7663	7mer-1a	97
hsa-miR-507	HCoV-NL63	857	862	6mer	96
hsa-miR-557	HCoV-NL63	857	862	6mer	97
hsa-miR-507	HCoV-NL63	9040	9046	7mer-1a	96
hsa-miR-557	HCoV-NL63	9040	9046	7mer-1a	97
hsa-miR-508-3p	HCoV-NL63	11867	11872	6mer	84
hsa-miR-508-3p	HCoV-NL63	17692	17698	7mer-m8	84
hsa-miR-508-3p	HCoV-NL63	21363	21369	7mer-m8	84
hsa-miR-508-3p	HCoV-NL63	21394	21399	6mer	84
hsa-miR-508-3p	HCoV-NL63	23774	23779	6mer	84
hsa-miR-508-3p	HCoV-NL63	24642	24647	6mer	84
hsa-miR-508-3p	HCoV-NL63	24964	24970	7mer-1a	84
hsa-miR-508-3p	HCoV-NL63	27152	27158	7mer-1a	84
hsa-miR-508-3p	HCoV-NL63	293	300	8mer-1a	84
hsa-miR-508-3p	HCoV-NL63	9099	9105	7mer-m8	84
hsa-miR-508-3p	HCoV-NL63	9376	9381	6mer	84
hsa-miR-5094	HCoV-NL63	10859	10864	6mer	62
hsa-miR-5094	HCoV-NL63	15538	15543	6mer	62
hsa-miR-5094	HCoV-NL63	18010	18015	6mer	62
hsa-miR-5094	HCoV-NL63	18852	18858	7mer-m8	62
hsa-miR-5094	HCoV-NL63	21111	21117	7mer-1a	62
hsa-miR-5094	HCoV-NL63	2330	2335	6mer	62
hsa-miR-5094	HCoV-NL63	23364	23369	6mer	62
hsa-miR-5094	HCoV-NL63	23877	23882	6mer	62
hsa-miR-5094	HCoV-NL63	25301	25306	6mer	62
hsa-miR-5094	HCoV-NL63	27014	27020	7mer-m8	62
hsa-miR-5094	HCoV-NL63	3298	3304	7mer-m8	62
hsa-miR-5094	HCoV-NL63	5162	5168	7mer-1a	62
hsa-miR-5094	HCoV-NL63	713	719	7mer-1a	62
hsa-miR-5094	HCoV-NL63	8143	8149	7mer-m8	62
hsa-miR-510-3p	HCoV-NL63	10836	10841	6mer	73
hsa-miR-510-3p	HCoV-NL63	14488	14493	6mer	73
hsa-miR-510-3p	HCoV-NL63	14657	14662	6mer	73
hsa-miR-510-3p	HCoV-NL63	15005	15011	7mer-1a	73
hsa-miR-510-3p	HCoV-NL63	15748	15754	7mer-1a	73
hsa-miR-510-3p	HCoV-NL63	16324	16330	7mer-m8	73
hsa-miR-510-3p	HCoV-NL63	1655	1660	6mer	73
hsa-miR-510-3p	HCoV-NL63	17318	17324	7mer-1a	73
hsa-miR-510-3p	HCoV-NL63	18149	18154	6mer	73
hsa-miR-510-3p	HCoV-NL63	19087	19092	6mer	73
hsa-miR-510-3p	HCoV-NL63	19249	19256	8mer-1a	73
hsa-miR-510-3p	HCoV-NL63	22036	22041	6mer	73
hsa-miR-510-3p	HCoV-NL63	22149	22155	7mer-1a	73
hsa-miR-510-3p	HCoV-NL63	23818	23823	6mer	73
hsa-miR-510-3p	HCoV-NL63	24005	24011	7mer-m8	73
hsa-miR-510-3p	HCoV-NL63	24258	24264	7mer-1a	73
hsa-miR-510-3p	HCoV-NL63	24560	24565	6mer	73
hsa-miR-510-3p	HCoV-NL63	3755	3761	7mer-1a	73
hsa-miR-510-3p	HCoV-NL63	4950	4955	6mer	73
hsa-miR-512-3p	HCoV-NL63	11008	11013	6mer	64
hsa-miR-512-3p	HCoV-NL63	13556	13562	7mer-m8	64
hsa-miR-512-3p	HCoV-NL63	1406	1411	6mer	64
hsa-miR-512-3p	HCoV-NL63	16270	16275	6mer	64
hsa-miR-512-3p	HCoV-NL63	176	181	6mer	64
hsa-miR-512-3p	HCoV-NL63	19735	19741	7mer-1a	64
hsa-miR-512-3p	HCoV-NL63	21533	21540	8mer-1a	64
hsa-miR-512-3p	HCoV-NL63	21558	21563	6mer	64
hsa-miR-512-3p	HCoV-NL63	21814	21819	6mer	64
hsa-miR-512-3p	HCoV-NL63	26628	26633	6mer	64
hsa-miR-512-3p	HCoV-NL63	27012	27017	6mer	64
hsa-miR-512-3p	HCoV-NL63	3296	3301	6mer	64
hsa-miR-512-3p	HCoV-NL63	5226	5232	7mer-m8	64
hsa-miR-513a-3p	HCoV-NL63	10274	10279	6mer	88
hsa-miR-513c-3p	HCoV-NL63	10274	10279	6mer	88
hsa-miR-3606-3p	HCoV-NL63	10274	10279	6mer	89
hsa-miR-513a-3p	HCoV-NL63	10833	10838	6mer	88
hsa-miR-513c-3p	HCoV-NL63	10833	10838	6mer	88
hsa-miR-3606-3p	HCoV-NL63	10833	10838	6mer	89
hsa-miR-513a-3p	HCoV-NL63	11831	11836	6mer	88
hsa-miR-513c-3p	HCoV-NL63	11831	11836	6mer	88
hsa-miR-3606-3p	HCoV-NL63	11831	11836	6mer	89
hsa-miR-513a-3p	HCoV-NL63	11947	11953	7mer-1a	88
hsa-miR-513c-3p	HCoV-NL63	11947	11953	7mer-1a	88
hsa-miR-3606-3p	HCoV-NL63	11947	11953	7mer-1a	89
hsa-miR-513a-3p	HCoV-NL63	121	127	7mer-m8	88
hsa-miR-513c-3p	HCoV-NL63	121	127	7mer-m8	88
hsa-miR-3606-3p	HCoV-NL63	121	127	7mer-m8	89
hsa-miR-513a-3p	HCoV-NL63	13239	13245	7mer-1a	88
hsa-miR-513c-3p	HCoV-NL63	13239	13245	7mer-1a	88
hsa-miR-3606-3p	HCoV-NL63	13239	13245	7mer-1a	89
hsa-miR-513a-3p	HCoV-NL63	1394	1399	6mer	88
hsa-miR-513c-3p	HCoV-NL63	1394	1399	6mer	88
hsa-miR-3606-3p	HCoV-NL63	1394	1399	6mer	89
hsa-miR-513a-3p	HCoV-NL63	14176	14181	6mer	88
hsa-miR-513c-3p	HCoV-NL63	14176	14181	6mer	88
hsa-miR-3606-3p	HCoV-NL63	14176	14181	6mer	89
hsa-miR-513a-3p	HCoV-NL63	15078	15083	6mer	88
hsa-miR-513c-3p	HCoV-NL63	15078	15083	6mer	88
hsa-miR-3606-3p	HCoV-NL63	15078	15083	6mer	89
hsa-miR-513a-3p	HCoV-NL63	1739	1745	7mer-1a	88
hsa-miR-513c-3p	HCoV-NL63	1739	1745	7mer-1a	88
hsa-miR-3606-3p	HCoV-NL63	1739	1745	7mer-1a	89
hsa-miR-513a-3p	HCoV-NL63	17889	17896	8mer-1a	88
hsa-miR-513c-3p	HCoV-NL63	17889	17896	8mer-1a	88
hsa-miR-3606-3p	HCoV-NL63	17889	17896	8mer-1a	89
hsa-miR-513a-3p	HCoV-NL63	18417	18422	6mer	88
hsa-miR-513c-3p	HCoV-NL63	18417	18422	6mer	88
hsa-miR-3606-3p	HCoV-NL63	18417	18422	6mer	89
hsa-miR-513a-3p	HCoV-NL63	18515	18520	6mer	88
hsa-miR-513c-3p	HCoV-NL63	18515	18520	6mer	88
hsa-miR-3606-3p	HCoV-NL63	18515	18520	6mer	89
hsa-miR-513a-3p	HCoV-NL63	18784	18789	6mer	88
hsa-miR-513c-3p	HCoV-NL63	18784	18789	6mer	88
hsa-miR-3606-3p	HCoV-NL63	18784	18789	6mer	89
hsa-miR-513a-3p	HCoV-NL63	18963	18969	7mer-1a	88
hsa-miR-513c-3p	HCoV-NL63	18963	18969	7mer-1a	88
hsa-miR-3606-3p	HCoV-NL63	18963	18969	7mer-1a	89
hsa-miR-513a-3p	HCoV-NL63	19607	19613	7mer-1a	88
hsa-miR-513c-3p	HCoV-NL63	19607	19613	7mer-1a	88
hsa-miR-3606-3p	HCoV-NL63	19607	19613	7mer-1a	89
hsa-miR-513a-3p	HCoV-NL63	19978	19983	6mer	88
hsa-miR-513c-3p	HCoV-NL63	19978	19983	6mer	88
hsa-miR-3606-3p	HCoV-NL63	19978	19983	6mer	89
hsa-miR-513a-3p	HCoV-NL63	21854	21859	6mer	88
hsa-miR-513c-3p	HCoV-NL63	21854	21859	6mer	88
hsa-miR-3606-3p	HCoV-NL63	21854	21859	6mer	89
hsa-miR-513a-3p	HCoV-NL63	21926	21931	6mer	88
hsa-miR-513c-3p	HCoV-NL63	21926	21931	6mer	88
hsa-miR-3606-3p	HCoV-NL63	21926	21931	6mer	89
hsa-miR-513a-3p	HCoV-NL63	23389	23394	6mer	88
hsa-miR-513c-3p	HCoV-NL63	23389	23394	6mer	88
hsa-miR-3606-3p	HCoV-NL63	23389	23394	6mer	89
hsa-miR-513a-3p	HCoV-NL63	24895	24900	6mer	88
hsa-miR-513c-3p	HCoV-NL63	24895	24900	6mer	88
hsa-miR-3606-3p	HCoV-NL63	24895	24900	6mer	89
hsa-miR-513a-3p	HCoV-NL63	25366	25371	6mer	88
hsa-miR-513c-3p	HCoV-NL63	25366	25371	6mer	88
hsa-miR-3606-3p	HCoV-NL63	25366	25371	6mer	89
hsa-miR-513a-3p	HCoV-NL63	26174	26180	7mer-m8	88
hsa-miR-513c-3p	HCoV-NL63	26174	26180	7mer-m8	88
hsa-miR-3606-3p	HCoV-NL63	26174	26180	7mer-m8	89
hsa-miR-513a-3p	HCoV-NL63	329	335	7mer-m8	88
hsa-miR-513c-3p	HCoV-NL63	329	335	7mer-m8	88
hsa-miR-3606-3p	HCoV-NL63	329	335	7mer-m8	89
hsa-miR-513a-3p	HCoV-NL63	3931	3937	7mer-1a	88
hsa-miR-513c-3p	HCoV-NL63	3931	3937	7mer-1a	88
hsa-miR-3606-3p	HCoV-NL63	3931	3937	7mer-1a	89
hsa-miR-513a-3p	HCoV-NL63	4085	4090	6mer	88
hsa-miR-513c-3p	HCoV-NL63	4085	4090	6mer	88
hsa-miR-3606-3p	HCoV-NL63	4085	4090	6mer	89
hsa-miR-513a-3p	HCoV-NL63	4973	4978	6mer	88
hsa-miR-513c-3p	HCoV-NL63	4973	4978	6mer	88
hsa-miR-3606-3p	HCoV-NL63	4973	4978	6mer	89
hsa-miR-513a-3p	HCoV-NL63	507	512	6mer	88
hsa-miR-513c-3p	HCoV-NL63	507	512	6mer	88
hsa-miR-3606-3p	HCoV-NL63	507	512	6mer	89
hsa-miR-513a-3p	HCoV-NL63	5399	5404	6mer	88
hsa-miR-513c-3p	HCoV-NL63	5399	5404	6mer	88
hsa-miR-3606-3p	HCoV-NL63	5399	5404	6mer	89
hsa-miR-513a-3p	HCoV-NL63	5937	5942	6mer	88
hsa-miR-513c-3p	HCoV-NL63	5937	5942	6mer	88
hsa-miR-3606-3p	HCoV-NL63	5937	5942	6mer	89
hsa-miR-513a-3p	HCoV-NL63	5975	5980	6mer	88
hsa-miR-513c-3p	HCoV-NL63	5975	5980	6mer	88
hsa-miR-3606-3p	HCoV-NL63	5975	5980	6mer	89
hsa-miR-513a-3p	HCoV-NL63	7069	7074	6mer	88
hsa-miR-513c-3p	HCoV-NL63	7069	7074	6mer	88
hsa-miR-3606-3p	HCoV-NL63	7069	7074	6mer	89
hsa-miR-513a-3p	HCoV-NL63	74	80	7mer-m8	88
hsa-miR-513c-3p	HCoV-NL63	74	80	7mer-m8	88
hsa-miR-3606-3p	HCoV-NL63	74	80	7mer-m8	89
hsa-miR-513a-3p	HCoV-NL63	8234	8240	7mer-m8	88
hsa-miR-513c-3p	HCoV-NL63	8234	8240	7mer-m8	88
hsa-miR-3606-3p	HCoV-NL63	8234	8240	7mer-m8	89
hsa-miR-513a-3p	HCoV-NL63	8528	8534	7mer-1a	88
hsa-miR-513c-3p	HCoV-NL63	8528	8534	7mer-1a	88
hsa-miR-3606-3p	HCoV-NL63	8528	8534	7mer-1a	89
hsa-miR-513a-3p	HCoV-NL63	8620	8626	7mer-1a	88
hsa-miR-513c-3p	HCoV-NL63	8620	8626	7mer-1a	88
hsa-miR-3606-3p	HCoV-NL63	8620	8626	7mer-1a	89
hsa-miR-513b-3p	HCoV-NL63	12421	12427	7mer-m8	96
hsa-miR-513b-3p	HCoV-NL63	12513	12519	7mer-m8	96
hsa-miR-513b-3p	HCoV-NL63	13839	13845	7mer-m8	96
hsa-miR-513b-3p	HCoV-NL63	1420	1427	8mer-1a	96
hsa-miR-513b-3p	HCoV-NL63	14731	14737	7mer-1a	96
hsa-miR-513b-3p	HCoV-NL63	17520	17526	7mer-m8	96
hsa-miR-513b-3p	HCoV-NL63	17973	17979	7mer-m8	96
hsa-miR-513b-3p	HCoV-NL63	25343	25349	7mer-1a	96
hsa-miR-513b-3p	HCoV-NL63	2917	2923	7mer-m8	96
hsa-miR-513b-3p	HCoV-NL63	3853	3859	7mer-m8	96
hsa-miR-513b-3p	HCoV-NL63	3976	3983	8mer-1a	96
hsa-miR-513b-3p	HCoV-NL63	4468	4475	8mer-1a	96
hsa-miR-513b-3p	HCoV-NL63	5557	5563	7mer-m8	96
hsa-miR-513b-3p	HCoV-NL63	6286	6292	7mer-m8	96
hsa-miR-513b-3p	HCoV-NL63	7009	7016	8mer-1a	96
hsa-miR-513b-3p	HCoV-NL63	7438	7444	7mer-m8	96
hsa-miR-513b-5p	HCoV-NL63	10972	10977	6mer	63
hsa-miR-513b-5p	HCoV-NL63	11524	11529	6mer	63
hsa-miR-513b-5p	HCoV-NL63	11659	11665	7mer-1a	63
