miRNA	Virus	Start	End	Site type	Target Score
hsa-miR-4716-5p	SARS-CoV	29318	29324	7mer-1a	78
hsa-miR-4716-5p	SARS-CoV	2941	2947	7mer-m8	78
hsa-miR-4716-5p	SARS-CoV	3395	3401	7mer-m8	78
hsa-miR-4716-5p	SARS-CoV	4046	4051	6mer	78
hsa-miR-4716-5p	SARS-CoV	4554	4559	6mer	78
hsa-miR-4716-5p	SARS-CoV	9150	9155	6mer	78
hsa-miR-4717-3p	SARS-CoV	10415	10420	6mer	76
hsa-miR-4717-3p	SARS-CoV	11063	11068	6mer	76
hsa-miR-4717-3p	SARS-CoV	11390	11396	7mer-m8	76
hsa-miR-4717-3p	SARS-CoV	1331	1336	6mer	76
hsa-miR-4717-3p	SARS-CoV	15371	15376	6mer	76
hsa-miR-4717-3p	SARS-CoV	16453	16458	6mer	76
hsa-miR-4717-3p	SARS-CoV	16498	16504	7mer-1a	76
hsa-miR-4717-3p	SARS-CoV	18771	18776	6mer	76
hsa-miR-4717-3p	SARS-CoV	21000	21006	7mer-1a	76
hsa-miR-4717-3p	SARS-CoV	27863	27868	6mer	76
hsa-miR-4717-3p	SARS-CoV	2882	2887	6mer	76
hsa-miR-4717-3p	SARS-CoV	29694	29701	8mer-1a	76
hsa-miR-4717-3p	SARS-CoV	5551	5557	7mer-m8	76
hsa-miR-4717-3p	SARS-CoV	592	597	6mer	76
hsa-miR-4717-3p	SARS-CoV	7287	7292	6mer	76
hsa-miR-4718	SARS-CoV	12390	12396	7mer-1a	61
hsa-miR-4718	SARS-CoV	12579	12584	6mer	61
hsa-miR-4718	SARS-CoV	15470	15475	6mer	61
hsa-miR-4718	SARS-CoV	20215	20220	6mer	61
hsa-miR-4718	SARS-CoV	20830	20836	7mer-m8	61
hsa-miR-4718	SARS-CoV	22196	22201	6mer	61
hsa-miR-4718	SARS-CoV	23312	23318	7mer-1a	61
hsa-miR-4718	SARS-CoV	25360	25366	7mer-1a	61
hsa-miR-4718	SARS-CoV	27836	27842	7mer-m8	61
hsa-miR-4718	SARS-CoV	5402	5408	7mer-1a	61
hsa-miR-4718	SARS-CoV	5642	5648	7mer-1a	61
hsa-miR-4718	SARS-CoV	8037	8042	6mer	61
hsa-miR-4718	SARS-CoV	9487	9492	6mer	61
hsa-miR-4722-5p	SARS-CoV	1374	1379	6mer	51
hsa-miR-4722-5p	SARS-CoV	17369	17374	6mer	51
hsa-miR-4722-5p	SARS-CoV	17498	17503	6mer	51
hsa-miR-4722-5p	SARS-CoV	17675	17680	6mer	51
hsa-miR-4722-5p	SARS-CoV	1777	1782	6mer	51
hsa-miR-4722-5p	SARS-CoV	25338	25345	8mer-1a	51
hsa-miR-4722-5p	SARS-CoV	28739	28745	7mer-m8	51
hsa-miR-4722-5p	SARS-CoV	29307	29312	6mer	51
hsa-miR-4722-5p	SARS-CoV	4604	4610	7mer-m8	51
hsa-miR-4724-3p	SARS-CoV	10516	10523	8mer-1a	62
hsa-miR-4724-3p	SARS-CoV	10901	10907	7mer-1a	62
hsa-miR-4724-3p	SARS-CoV	13232	13238	7mer-1a	62
hsa-miR-4724-3p	SARS-CoV	19650	19655	6mer	62
hsa-miR-4724-3p	SARS-CoV	21418	21423	6mer	62
hsa-miR-4724-3p	SARS-CoV	257	263	7mer-1a	62
hsa-miR-4724-3p	SARS-CoV	27884	27889	6mer	62
hsa-miR-4724-3p	SARS-CoV	5648	5653	6mer	62
hsa-miR-4729	SARS-CoV	10589	10594	6mer	63
hsa-miR-4729	SARS-CoV	14890	14896	7mer-m8	63
hsa-miR-4729	SARS-CoV	15481	15486	6mer	63
hsa-miR-4729	SARS-CoV	17149	17155	7mer-m8	63
hsa-miR-4729	SARS-CoV	17245	17250	6mer	63
hsa-miR-4729	SARS-CoV	20953	20959	7mer-m8	63
hsa-miR-4729	SARS-CoV	21178	21183	6mer	63
hsa-miR-4729	SARS-CoV	22924	22930	7mer-1a	63
hsa-miR-4729	SARS-CoV	23002	23007	6mer	63
hsa-miR-4729	SARS-CoV	24367	24373	7mer-1a	63
hsa-miR-4729	SARS-CoV	25015	25021	7mer-1a	63
hsa-miR-4729	SARS-CoV	25067	25072	6mer	63
hsa-miR-4729	SARS-CoV	2618	2623	6mer	63
hsa-miR-4729	SARS-CoV	3318	3323	6mer	63
hsa-miR-4729	SARS-CoV	3371	3376	6mer	63
hsa-miR-4729	SARS-CoV	3476	3481	6mer	63
hsa-miR-4729	SARS-CoV	3563	3568	6mer	63
hsa-miR-4729	SARS-CoV	4514	4520	7mer-1a	63
hsa-miR-4729	SARS-CoV	5196	5201	6mer	63
hsa-miR-4729	SARS-CoV	9908	9914	7mer-1a	63
hsa-miR-4731-3p	SARS-CoV	1082	1087	6mer	63
hsa-miR-4801	SARS-CoV	1082	1087	6mer	64
hsa-miR-4731-3p	SARS-CoV	11238	11243	6mer	63
hsa-miR-4801	SARS-CoV	11238	11243	6mer	64
hsa-miR-4731-3p	SARS-CoV	11474	11479	6mer	63
hsa-miR-4801	SARS-CoV	11474	11479	6mer	64
hsa-miR-4731-3p	SARS-CoV	12360	12365	6mer	63
hsa-miR-4801	SARS-CoV	12360	12365	6mer	64
hsa-miR-4731-3p	SARS-CoV	13087	13093	7mer-1a	63
hsa-miR-4801	SARS-CoV	13087	13093	7mer-1a	64
hsa-miR-4731-3p	SARS-CoV	15658	15663	6mer	63
hsa-miR-4801	SARS-CoV	15658	15663	6mer	64
hsa-miR-4731-3p	SARS-CoV	16177	16184	8mer-1a	63
hsa-miR-4801	SARS-CoV	16177	16184	8mer-1a	64
hsa-miR-4731-3p	SARS-CoV	16792	16798	7mer-1a	63
hsa-miR-4801	SARS-CoV	16792	16798	7mer-1a	64
hsa-miR-4731-3p	SARS-CoV	16840	16845	6mer	63
hsa-miR-4801	SARS-CoV	16840	16845	6mer	64
hsa-miR-4731-3p	SARS-CoV	19159	19164	6mer	63
hsa-miR-4801	SARS-CoV	19159	19164	6mer	64
hsa-miR-4731-3p	SARS-CoV	21885	21890	6mer	63
hsa-miR-4801	SARS-CoV	21885	21890	6mer	64
hsa-miR-4731-3p	SARS-CoV	22045	22050	6mer	63
hsa-miR-4801	SARS-CoV	22045	22050	6mer	64
hsa-miR-4731-3p	SARS-CoV	22454	22460	7mer-m8	63
hsa-miR-4801	SARS-CoV	22454	22460	7mer-m8	64
hsa-miR-4731-3p	SARS-CoV	22532	22537	6mer	63
hsa-miR-4801	SARS-CoV	22532	22537	6mer	64
hsa-miR-4731-3p	SARS-CoV	22745	22750	6mer	63
hsa-miR-4801	SARS-CoV	22745	22750	6mer	64
hsa-miR-4731-3p	SARS-CoV	2283	2289	7mer-1a	63
hsa-miR-4801	SARS-CoV	2283	2289	7mer-1a	64
hsa-miR-4731-3p	SARS-CoV	24721	24726	6mer	63
hsa-miR-4801	SARS-CoV	24721	24726	6mer	64
hsa-miR-4731-3p	SARS-CoV	26231	26236	6mer	63
hsa-miR-4801	SARS-CoV	26231	26236	6mer	64
hsa-miR-4731-3p	SARS-CoV	4082	4088	7mer-m8	63
hsa-miR-4801	SARS-CoV	4082	4088	7mer-m8	64
hsa-miR-4731-3p	SARS-CoV	4793	4799	7mer-1a	63
hsa-miR-4801	SARS-CoV	4793	4799	7mer-1a	64
hsa-miR-4731-3p	SARS-CoV	6730	6736	7mer-1a	63
hsa-miR-4801	SARS-CoV	6730	6736	7mer-1a	64
hsa-miR-4731-3p	SARS-CoV	9733	9739	7mer-1a	63
hsa-miR-4801	SARS-CoV	9733	9739	7mer-1a	64
hsa-miR-4732-5p	SARS-CoV	11640	11646	7mer-1a	73
hsa-miR-4732-5p	SARS-CoV	13758	13764	7mer-m8	73
hsa-miR-4732-5p	SARS-CoV	16997	17003	7mer-1a	73
hsa-miR-4732-5p	SARS-CoV	22553	22560	8mer-1a	73
hsa-miR-4732-5p	SARS-CoV	27560	27566	7mer-m8	73
hsa-miR-4732-5p	SARS-CoV	7702	7707	6mer	73
hsa-miR-4732-5p	SARS-CoV	9940	9945	6mer	73
hsa-miR-4735-5p	SARS-CoV	16284	16290	7mer-m8	63
hsa-miR-4735-5p	SARS-CoV	20340	20347	8mer-1a	63
hsa-miR-4735-5p	SARS-CoV	23594	23599	6mer	63
hsa-miR-4735-5p	SARS-CoV	26932	26938	7mer-m8	63
hsa-miR-4735-5p	SARS-CoV	6762	6768	7mer-1a	63
hsa-miR-4736	SARS-CoV	12975	12982	8mer-1a	55
hsa-miR-4736	SARS-CoV	1375	1380	6mer	55
hsa-miR-4736	SARS-CoV	15853	15859	7mer-m8	55
hsa-miR-4736	SARS-CoV	26882	26889	8mer-1a	55
hsa-miR-4736	SARS-CoV	4606	4611	6mer	55
hsa-miR-4738-3p	SARS-CoV	1248	1254	7mer-1a	82
hsa-miR-4738-3p	SARS-CoV	14468	14475	8mer-1a	82
hsa-miR-4738-3p	SARS-CoV	15078	15085	8mer-1a	82
hsa-miR-4738-3p	SARS-CoV	18943	18948	6mer	82
hsa-miR-4738-3p	SARS-CoV	23476	23482	7mer-m8	82
hsa-miR-4738-3p	SARS-CoV	27514	27521	8mer-1a	82
hsa-miR-4738-3p	SARS-CoV	28821	28826	6mer	82
hsa-miR-4738-3p	SARS-CoV	2921	2927	7mer-m8	82
hsa-miR-4738-3p	SARS-CoV	3932	3937	6mer	82
hsa-miR-4738-3p	SARS-CoV	4703	4709	7mer-m8	82
hsa-miR-4738-3p	SARS-CoV	4823	4829	7mer-1a	82
hsa-miR-4738-3p	SARS-CoV	6127	6133	7mer-1a	82
hsa-miR-4738-3p	SARS-CoV	7950	7955	6mer	82
hsa-miR-4738-3p	SARS-CoV	9082	9088	7mer-m8	82
hsa-miR-4742-3p	SARS-CoV	16153	16158	6mer	58
hsa-miR-4742-3p	SARS-CoV	20214	20219	6mer	58
hsa-miR-4742-3p	SARS-CoV	2253	2259	7mer-m8	58
hsa-miR-4742-3p	SARS-CoV	23473	23478	6mer	58
hsa-miR-4742-3p	SARS-CoV	27013	27020	8mer-1a	58
hsa-miR-4742-3p	SARS-CoV	5915	5921	7mer-1a	58
hsa-miR-4742-3p	SARS-CoV	6364	6370	7mer-1a	58
hsa-miR-4742-3p	SARS-CoV	9079	9084	6mer	58
hsa-miR-4747-5p	SARS-CoV	24589	24596	8mer-1a	55
hsa-miR-5196-5p	SARS-CoV	24589	24596	8mer-1a	55
hsa-miR-4747-5p	SARS-CoV	24701	24706	6mer	55
hsa-miR-5196-5p	SARS-CoV	24701	24706	6mer	55
hsa-miR-4747-5p	SARS-CoV	28483	28488	6mer	55
hsa-miR-5196-5p	SARS-CoV	28483	28488	6mer	55
hsa-miR-4747-5p	SARS-CoV	6072	6078	7mer-1a	55
hsa-miR-5196-5p	SARS-CoV	6072	6078	7mer-1a	55
hsa-miR-4752	SARS-CoV	11876	11882	7mer-1a	72
hsa-miR-4752	SARS-CoV	1188	1193	6mer	72
hsa-miR-4752	SARS-CoV	15203	15208	6mer	72
hsa-miR-4752	SARS-CoV	19246	19251	6mer	72
hsa-miR-4752	SARS-CoV	24770	24776	7mer-1a	72
hsa-miR-4752	SARS-CoV	29150	29157	8mer-1a	72
hsa-miR-4752	SARS-CoV	4931	4936	6mer	72
hsa-miR-4753-3p	SARS-CoV	13618	13623	6mer	63
hsa-miR-4753-3p	SARS-CoV	14200	14205	6mer	63
hsa-miR-4753-3p	SARS-CoV	17654	17660	7mer-1a	63
hsa-miR-4753-3p	SARS-CoV	19816	19823	8mer-1a	63
hsa-miR-4753-3p	SARS-CoV	21009	21016	8mer-1a	63
hsa-miR-4753-3p	SARS-CoV	23117	23123	7mer-m8	63
hsa-miR-4753-3p	SARS-CoV	26890	26896	7mer-m8	63
hsa-miR-4753-3p	SARS-CoV	27624	27630	7mer-1a	63
hsa-miR-4753-3p	SARS-CoV	4286	4291	6mer	63
hsa-miR-4753-3p	SARS-CoV	4340	4345	6mer	63
hsa-miR-4753-3p	SARS-CoV	6667	6672	6mer	63
hsa-miR-4753-3p	SARS-CoV	7486	7491	6mer	63
hsa-miR-4753-3p	SARS-CoV	8772	8777	6mer	63
hsa-miR-4753-3p	SARS-CoV	937	942	6mer	63
hsa-miR-4760-3p	SARS-CoV	11196	11201	6mer	62
hsa-miR-4760-3p	SARS-CoV	15586	15592	7mer-m8	62
hsa-miR-4760-3p	SARS-CoV	17209	17214	6mer	62
hsa-miR-4760-3p	SARS-CoV	18153	18160	8mer-1a	62
hsa-miR-4760-3p	SARS-CoV	20206	20212	7mer-m8	62
hsa-miR-4760-3p	SARS-CoV	2181	2186	6mer	62
hsa-miR-4760-3p	SARS-CoV	21881	21886	6mer	62
hsa-miR-4760-3p	SARS-CoV	29475	29481	7mer-m8	62
hsa-miR-4760-3p	SARS-CoV	4767	4772	6mer	62
hsa-miR-4764-3p	SARS-CoV	14418	14423	6mer	57
hsa-miR-4764-3p	SARS-CoV	14927	14932	6mer	57
hsa-miR-4764-3p	SARS-CoV	18373	18379	7mer-1a	57
hsa-miR-4764-3p	SARS-CoV	20785	20790	6mer	57
hsa-miR-4764-3p	SARS-CoV	24165	24171	7mer-m8	57
hsa-miR-4764-3p	SARS-CoV	27223	27229	7mer-m8	57
hsa-miR-4764-3p	SARS-CoV	27247	27253	7mer-m8	57
hsa-miR-4764-3p	SARS-CoV	4756	4761	6mer	57
hsa-miR-4764-3p	SARS-CoV	5851	5857	7mer-m8	57
hsa-miR-4764-3p	SARS-CoV	6460	6465	6mer	57
hsa-miR-4764-3p	SARS-CoV	8050	8055	6mer	57
hsa-miR-4764-3p	SARS-CoV	9700	9706	7mer-m8	57
hsa-miR-4765	SARS-CoV	21315	21320	6mer	70
hsa-miR-4765	SARS-CoV	2367	2374	8mer-1a	70
hsa-miR-4765	SARS-CoV	25022	25029	8mer-1a	70
hsa-miR-4765	SARS-CoV	25385	25390	6mer	70
hsa-miR-4765	SARS-CoV	27728	27733	6mer	70
hsa-miR-4765	SARS-CoV	28289	28295	7mer-1a	70
hsa-miR-4765	SARS-CoV	28931	28937	7mer-1a	70
hsa-miR-4765	SARS-CoV	7615	7620	6mer	70
hsa-miR-4765	SARS-CoV	782	787	6mer	70
hsa-miR-4765	SARS-CoV	809	814	6mer	70
hsa-miR-4765	SARS-CoV	8171	8177	7mer-m8	70
hsa-miR-4765	SARS-CoV	8323	8329	7mer-1a	70
hsa-miR-4765	SARS-CoV	8470	8476	7mer-1a	70
hsa-miR-4765	SARS-CoV	8642	8647	6mer	70
hsa-miR-4766-3p	SARS-CoV	11759	11764	6mer	78
hsa-miR-4766-3p	SARS-CoV	11947	11952	6mer	78
hsa-miR-4766-3p	SARS-CoV	14531	14537	7mer-m8	78
hsa-miR-4766-3p	SARS-CoV	23571	23577	7mer-m8	78
hsa-miR-4766-3p	SARS-CoV	24130	24135	6mer	78
hsa-miR-4766-3p	SARS-CoV	26028	26034	7mer-1a	78
hsa-miR-4766-3p	SARS-CoV	26195	26200	6mer	78
hsa-miR-4766-3p	SARS-CoV	27049	27054	6mer	78
hsa-miR-4766-3p	SARS-CoV	27143	27149	7mer-m8	78
hsa-miR-4766-3p	SARS-CoV	3527	3533	7mer-1a	78
hsa-miR-4766-3p	SARS-CoV	6787	6794	8mer-1a	78
hsa-miR-4766-3p	SARS-CoV	6812	6818	7mer-1a	78
hsa-miR-4766-3p	SARS-CoV	7256	7261	6mer	78
hsa-miR-4766-3p	SARS-CoV	8033	8038	6mer	78
hsa-miR-4766-3p	SARS-CoV	8880	8885	6mer	78
hsa-miR-4766-3p	SARS-CoV	8918	8923	6mer	78
hsa-miR-4766-3p	SARS-CoV	9007	9012	6mer	78
hsa-miR-4768-5p	SARS-CoV	13868	13873	6mer	76
hsa-miR-6833-3p	SARS-CoV	13868	13873	6mer	80
hsa-miR-4768-5p	SARS-CoV	16647	16652	6mer	76
hsa-miR-6833-3p	SARS-CoV	16647	16652	6mer	80
hsa-miR-4768-5p	SARS-CoV	17655	17660	6mer	76
hsa-miR-6833-3p	SARS-CoV	17655	17660	6mer	80
hsa-miR-4768-5p	SARS-CoV	19818	19823	6mer	76
hsa-miR-6833-3p	SARS-CoV	19818	19823	6mer	80
hsa-miR-4768-5p	SARS-CoV	21011	21016	6mer	76
hsa-miR-6833-3p	SARS-CoV	21011	21016	6mer	80
hsa-miR-4768-5p	SARS-CoV	21435	21441	7mer-1a	76
hsa-miR-6833-3p	SARS-CoV	21435	21441	7mer-1a	80
hsa-miR-4768-5p	SARS-CoV	21767	21773	7mer-1a	76
hsa-miR-6833-3p	SARS-CoV	21767	21773	7mer-1a	80
hsa-miR-4768-5p	SARS-CoV	22512	22519	8mer-1a	76
hsa-miR-6833-3p	SARS-CoV	22512	22519	8mer-1a	80
hsa-miR-4768-5p	SARS-CoV	27625	27631	7mer-1a	76
hsa-miR-6833-3p	SARS-CoV	27625	27631	7mer-1a	80
hsa-miR-4768-5p	SARS-CoV	4317	4324	8mer-1a	76
hsa-miR-6833-3p	SARS-CoV	4317	4324	8mer-1a	80
hsa-miR-4768-5p	SARS-CoV	5380	5386	7mer-1a	76
hsa-miR-6833-3p	SARS-CoV	5380	5386	7mer-1a	80
hsa-miR-4768-5p	SARS-CoV	6994	6999	6mer	76
hsa-miR-6833-3p	SARS-CoV	6994	6999	6mer	80
hsa-miR-4769-3p	SARS-CoV	12205	12212	8mer-1a	59
hsa-miR-6817-5p	SARS-CoV	12205	12212	8mer-1a	59
hsa-miR-4769-3p	SARS-CoV	1254	1261	8mer-1a	59
hsa-miR-6817-5p	SARS-CoV	1254	1261	8mer-1a	59
hsa-miR-4769-3p	SARS-CoV	25471	25477	7mer-m8	59
hsa-miR-6817-5p	SARS-CoV	25471	25477	7mer-m8	59
hsa-miR-4769-3p	SARS-CoV	26398	26405	8mer-1a	59
hsa-miR-6817-5p	SARS-CoV	26398	26405	8mer-1a	59
hsa-miR-4769-3p	SARS-CoV	28719	28724	6mer	59
hsa-miR-6817-5p	SARS-CoV	28719	28724	6mer	59
hsa-miR-4769-3p	SARS-CoV	6278	6283	6mer	59
hsa-miR-6817-5p	SARS-CoV	6278	6283	6mer	59
hsa-miR-4769-3p	SARS-CoV	758	764	7mer-m8	59
hsa-miR-6817-5p	SARS-CoV	758	764	7mer-m8	59
hsa-miR-4771	SARS-CoV	10238	10243	6mer	64
hsa-miR-4771	SARS-CoV	13309	13314	6mer	64
hsa-miR-4771	SARS-CoV	13370	13376	7mer-m8	64
hsa-miR-4771	SARS-CoV	18922	18929	8mer-1a	64
hsa-miR-4771	SARS-CoV	19851	19857	7mer-1a	64
hsa-miR-4771	SARS-CoV	3539	3545	7mer-1a	64
hsa-miR-4771	SARS-CoV	5136	5141	6mer	64
hsa-miR-4771	SARS-CoV	5616	5622	7mer-1a	64
hsa-miR-4771	SARS-CoV	7847	7853	7mer-m8	64
hsa-miR-4771	SARS-CoV	7859	7865	7mer-m8	64
hsa-miR-4771	SARS-CoV	9324	9329	6mer	64
hsa-miR-4772-3p	SARS-CoV	13010	13015	6mer	59
hsa-miR-4772-3p	SARS-CoV	1414	1421	8mer-1a	59
hsa-miR-4772-3p	SARS-CoV	16161	16166	6mer	59
hsa-miR-4772-3p	SARS-CoV	18893	18899	7mer-1a	59
hsa-miR-4772-3p	SARS-CoV	19418	19424	7mer-1a	59
hsa-miR-4772-3p	SARS-CoV	209	215	7mer-m8	59
hsa-miR-4772-3p	SARS-CoV	25156	25162	7mer-m8	59
hsa-miR-4772-3p	SARS-CoV	3722	3727	6mer	59
hsa-miR-4772-3p	SARS-CoV	529	536	8mer-1a	59
hsa-miR-4772-3p	SARS-CoV	7056	7061	6mer	59
hsa-miR-4773	SARS-CoV	15278	15283	6mer	66
hsa-miR-4773	SARS-CoV	17587	17593	7mer-1a	66
hsa-miR-4773	SARS-CoV	19896	19901	6mer	66
hsa-miR-4773	SARS-CoV	20424	20429	6mer	66
hsa-miR-4773	SARS-CoV	22323	22328	6mer	66
hsa-miR-4773	SARS-CoV	23275	23282	8mer-1a	66
hsa-miR-4773	SARS-CoV	24179	24184	6mer	66
hsa-miR-4773	SARS-CoV	24533	24538	6mer	66
hsa-miR-4773	SARS-CoV	2532	2537	6mer	66
hsa-miR-4773	SARS-CoV	276	281	6mer	66
hsa-miR-4773	SARS-CoV	56	62	7mer-m8	66
hsa-miR-4773	SARS-CoV	5989	5995	7mer-1a	66
hsa-miR-4773	SARS-CoV	624	629	6mer	66
hsa-miR-4773	SARS-CoV	7241	7246	6mer	66
hsa-miR-4773	SARS-CoV	9936	9941	6mer	66
hsa-miR-4773	SARS-CoV	9974	9980	7mer-m8	66
hsa-miR-4775	SARS-CoV	1031	1037	7mer-1a	93
hsa-miR-4775	SARS-CoV	12533	12539	7mer-1a	93
hsa-miR-4775	SARS-CoV	15090	15095	6mer	93
hsa-miR-4775	SARS-CoV	16284	16289	6mer	93
hsa-miR-4775	SARS-CoV	16967	16972	6mer	93
hsa-miR-4775	SARS-CoV	20340	20345	6mer	93
hsa-miR-4775	SARS-CoV	20377	20383	7mer-m8	93
hsa-miR-4775	SARS-CoV	21345	21351	7mer-1a	93
hsa-miR-4775	SARS-CoV	23030	23036	7mer-m8	93
hsa-miR-4775	SARS-CoV	25242	25247	6mer	93
hsa-miR-4775	SARS-CoV	25920	25925	6mer	93
hsa-miR-4775	SARS-CoV	26932	26937	6mer	93
hsa-miR-4775	SARS-CoV	27007	27013	7mer-1a	93
hsa-miR-4775	SARS-CoV	27276	27282	7mer-m8	93
hsa-miR-4775	SARS-CoV	28112	28118	7mer-1a	93
hsa-miR-4775	SARS-CoV	29669	29676	8mer-1a	93
hsa-miR-4775	SARS-CoV	3883	3890	8mer-1a	93
hsa-miR-4775	SARS-CoV	4350	4357	8mer-1a	93
hsa-miR-4775	SARS-CoV	5011	5018	8mer-1a	93
hsa-miR-4775	SARS-CoV	5638	5643	6mer	93
hsa-miR-4775	SARS-CoV	6145	6150	6mer	93
hsa-miR-4775	SARS-CoV	6817	6822	6mer	93
hsa-miR-4776-3p	SARS-CoV	10194	10199	6mer	73
hsa-miR-4776-3p	SARS-CoV	10682	10687	6mer	73
hsa-miR-4776-3p	SARS-CoV	11050	11056	7mer-m8	73
hsa-miR-4776-3p	SARS-CoV	11511	11516	6mer	73
hsa-miR-4776-3p	SARS-CoV	14522	14527	6mer	73
hsa-miR-4776-3p	SARS-CoV	14704	14710	7mer-m8	73
hsa-miR-4776-3p	SARS-CoV	19333	19340	8mer-1a	73
hsa-miR-4776-3p	SARS-CoV	20601	20606	6mer	73
hsa-miR-4776-3p	SARS-CoV	21224	21229	6mer	73
hsa-miR-4776-3p	SARS-CoV	21719	21724	6mer	73
hsa-miR-4776-3p	SARS-CoV	22825	22831	7mer-m8	73
hsa-miR-4776-3p	SARS-CoV	22879	22886	8mer-1a	73
hsa-miR-4776-3p	SARS-CoV	2430	2435	6mer	73
hsa-miR-4776-3p	SARS-CoV	28298	28304	7mer-m8	73
hsa-miR-4776-3p	SARS-CoV	4387	4393	7mer-m8	73
hsa-miR-4776-3p	SARS-CoV	7826	7832	7mer-m8	73
hsa-miR-4776-3p	SARS-CoV	8871	8876	6mer	73
hsa-miR-4778-3p	SARS-CoV	13845	13850	6mer	73
hsa-miR-4778-3p	SARS-CoV	18198	18204	7mer-m8	73
hsa-miR-4778-3p	SARS-CoV	21025	21030	6mer	73
hsa-miR-4778-3p	SARS-CoV	2474	2479	6mer	73
hsa-miR-4778-3p	SARS-CoV	24883	24889	7mer-1a	73
hsa-miR-4778-3p	SARS-CoV	25809	25815	7mer-1a	73
hsa-miR-4778-3p	SARS-CoV	27209	27215	7mer-1a	73
hsa-miR-4778-3p	SARS-CoV	28502	28507	6mer	73
hsa-miR-4778-3p	SARS-CoV	29281	29286	6mer	73
hsa-miR-4778-3p	SARS-CoV	3055	3062	8mer-1a	73
hsa-miR-4778-3p	SARS-CoV	3082	3089	8mer-1a	73
hsa-miR-4778-3p	SARS-CoV	3187	3194	8mer-1a	73
hsa-miR-4778-3p	SARS-CoV	3190	3197	8mer-1a	73
hsa-miR-4778-3p	SARS-CoV	3532	3537	6mer	73
hsa-miR-4778-3p	SARS-CoV	6340	6346	7mer-m8	73
hsa-miR-4778-3p	SARS-CoV	8395	8401	7mer-1a	73
hsa-miR-4778-5p	SARS-CoV	10801	10806	6mer	67
hsa-miR-4778-5p	SARS-CoV	12032	12037	6mer	67
hsa-miR-4778-5p	SARS-CoV	12612	12619	8mer-1a	67
hsa-miR-4778-5p	SARS-CoV	17422	17428	7mer-1a	67
hsa-miR-4778-5p	SARS-CoV	18360	18366	7mer-m8	67
hsa-miR-4778-5p	SARS-CoV	20670	20675	6mer	67
hsa-miR-4778-5p	SARS-CoV	24297	24302	6mer	67
hsa-miR-4778-5p	SARS-CoV	26606	26612	7mer-m8	67
hsa-miR-4778-5p	SARS-CoV	27633	27639	7mer-m8	67
hsa-miR-4778-5p	SARS-CoV	28204	28209	6mer	67
hsa-miR-4778-5p	SARS-CoV	29471	29476	6mer	67
hsa-miR-4780	SARS-CoV	1458	1464	7mer-1a	64
hsa-miR-4780	SARS-CoV	17863	17868	6mer	64
hsa-miR-4780	SARS-CoV	1800	1806	7mer-1a	64
hsa-miR-4780	SARS-CoV	2243	2249	7mer-m8	64
hsa-miR-4780	SARS-CoV	22657	22664	8mer-1a	64
hsa-miR-4780	SARS-CoV	2403	2409	7mer-1a	64
hsa-miR-4780	SARS-CoV	25168	25174	7mer-m8	64
hsa-miR-4780	SARS-CoV	25231	25237	7mer-m8	64
hsa-miR-4780	SARS-CoV	8474	8480	7mer-m8	64
hsa-miR-4786-3p	SARS-CoV	23930	23937	8mer-1a	55
hsa-miR-4786-3p	SARS-CoV	24494	24499	6mer	55
hsa-miR-4786-3p	SARS-CoV	25092	25098	7mer-1a	55
hsa-miR-4786-3p	SARS-CoV	25493	25498	6mer	55
hsa-miR-4786-3p	SARS-CoV	28630	28635	6mer	55
hsa-miR-4786-3p	SARS-CoV	351	357	7mer-m8	55
hsa-miR-4786-3p	SARS-CoV	6031	6037	7mer-1a	55
hsa-miR-4786-3p	SARS-CoV	7521	7527	7mer-m8	55
hsa-miR-4789-3p	SARS-CoV	10773	10779	7mer-m8	63
hsa-miR-4789-3p	SARS-CoV	11865	11871	7mer-1a	63
hsa-miR-4789-3p	SARS-CoV	14311	14316	6mer	63
hsa-miR-4789-3p	SARS-CoV	14757	14762	6mer	63
hsa-miR-4789-3p	SARS-CoV	15372	15377	6mer	63
hsa-miR-4789-3p	SARS-CoV	15742	15747	6mer	63
hsa-miR-4789-3p	SARS-CoV	16454	16460	7mer-1a	63
hsa-miR-4789-3p	SARS-CoV	18082	18088	7mer-m8	63
hsa-miR-4789-3p	SARS-CoV	20417	20422	6mer	63
hsa-miR-4789-3p	SARS-CoV	2883	2888	6mer	63
hsa-miR-4789-3p	SARS-CoV	29545	29551	7mer-1a	63
hsa-miR-4789-3p	SARS-CoV	29663	29669	7mer-1a	63
hsa-miR-4789-3p	SARS-CoV	3321	3326	6mer	63
hsa-miR-4789-3p	SARS-CoV	466	472	7mer-m8	63
hsa-miR-4789-3p	SARS-CoV	5553	5558	6mer	63
hsa-miR-4789-3p	SARS-CoV	6706	6712	7mer-m8	63
hsa-miR-4789-3p	SARS-CoV	9320	9325	6mer	63
hsa-miR-4793-3p	SARS-CoV	13413	13419	7mer-m8	52
hsa-miR-4793-3p	SARS-CoV	17441	17447	7mer-1a	52
hsa-miR-4793-3p	SARS-CoV	2170	2176	7mer-m8	52
hsa-miR-4793-3p	SARS-CoV	29468	29474	7mer-1a	52
hsa-miR-4793-3p	SARS-CoV	3694	3700	7mer-1a	52
hsa-miR-4793-3p	SARS-CoV	803	808	6mer	52
hsa-miR-4793-5p	SARS-CoV	13546	13552	7mer-1a	59
