"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000033713",1018.20444284809,-0.376478686830783,0.0391515476182669,-9.6159337173974,6.84851411956285e-22,1.33372411435241e-20
"ENSMUSG00000072772",63.4358756120787,-0.346083844405758,0.102408977016467,-3.37942878142517,0.000726366240412635,0.00188055209209369
"ENSMUSG00000037669",586.047683659052,-0.0991399711450718,0.0327808986811957,-3.02432133143263,0.00249191611238223,0.00583029569425044
"ENSMUSG00000030697",451.713390875168,0.327206756086182,0.0494466632874497,6.61736777230086,3.65651024475726e-11,2.55658324742846e-10
"ENSMUSG00000030094",603.719483213052,-0.563884597527514,0.0701367828993891,-8.03978417910048,8.99968392001838e-16,1.01544558630057e-14
"ENSMUSG00000073208",2.13684637488758,1.81401109920492,0.397449660109564,4.56412794190051,5.01574851011909e-06,1.85399893229279e-05
"ENSMUSG00000056492",39158.3158207024,-0.763813634253834,0.0676865088217291,-11.2845772008355,1.56391723405399e-29,5.4294995819955e-28
"ENSMUSG00000020914",1197.40143825353,1.8300730681949,0.145537575329818,12.5745743946027,2.91365181786391e-36,1.61350172600911e-34
"ENSMUSG00000040118",1181.35432772303,-0.597165819992544,0.0917796763566922,-6.50651477209094,7.69143425998065e-11,5.2083069278106e-10
"ENSMUSG00000042845",13.2663974066767,0.947950856696019,0.25893725073368,3.66092886987125,0.000251302524685341,0.000705452414576964
"ENSMUSG00000034473",563.716439596223,-0.168054424737212,0.0522814322300072,-3.21441891641132,0.00130708824956874,0.00322912425942886
"ENSMUSG00000021638",1476.18648726202,-0.29942196146611,0.058849752207204,-5.08790522026118,3.62040216508036e-07,1.55394960261997e-06
"ENSMUSG00000040550",912.708116382355,-0.280322631334432,0.0643622407280288,-4.35538956014555,1.32830475247948e-05,4.60443273742552e-05
"ENSMUSG00000041360",734.525964747325,0.295728201877079,0.057257092412037,5.16491825587198,2.40544022777004e-07,1.05632236516499e-06
"ENSMUSG00000079260",453.371168172522,0.0923281417357719,0.0368446586939803,2.50587588563703,0.0122148488211548,0.0248495228497079
"ENSMUSG00000028979",17.9090299583994,-0.761309657164061,0.141062205311962,-5.39697827267346,6.7772591468935e-08,3.20119987909127e-07
"ENSMUSG00000029503",11.1203500463633,-0.919024892102594,0.271201552334801,-3.38871545605333,0.000702208376165544,0.0018224508072048
"ENSMUSG00000057110",2720.70938668112,0.18973905860808,0.0288391581889012,6.57921626440199,4.72934469054097e-11,3.28001766032793e-10
"ENSMUSG00000070594",40.6706148106751,-0.418925955656125,0.141634383461187,-2.9577984202609,0.00309844672601715,0.0071420146507645
"ENSMUSG00000027242",359.988058791807,0.471852648300604,0.0686810161828364,6.87020481823508,6.41097900522248e-12,4.87726101901734e-11
"ENSMUSG00000070469",761.000751993101,-0.210955078397897,0.0518076115776111,-4.07189353019821,4.66324952174708e-05,0.00014802712174464
"ENSMUSG00000018474",2022.26903836993,-0.527691101359772,0.0736080243289265,-7.16893444934372,7.55837338755247e-13,6.36730353548692e-12
"ENSMUSG00000023980",312.622618979776,-0.277845976706206,0.0723703466646243,-3.83922406774957,0.000123423754021879,0.00036443719845551
"ENSMUSG00000026944",642.085034586265,-0.397682228383244,0.142867802755686,-2.78356789082358,0.00537646091471513,0.0118324087398942
"ENSMUSG00000056167",732.657666983134,-0.102643444451248,0.029930737814388,-3.42936566040502,0.000604993848004867,0.00158887895519812
"ENSMUSG00000034848",511.663304271222,-0.312476225509315,0.0619702550428191,-5.04235822966043,4.59829414829306e-07,1.95003533613189e-06
"ENSMUSG00000015852",93.9387416998806,-1.34650126890548,0.251480361244411,-5.35429988346815,8.58883154390018e-08,3.97982997592479e-07
"ENSMUSG00000031980",12.6736215167807,-1.17004207065162,0.298420187287237,-3.92078726740233,8.82601528165957e-05,0.000267387235911731
"ENSMUSG00000037731",601.998074702093,1.55220995938635,0.103826431366732,14.9500463316869,1.55640864803586e-50,1.70289971654493e-48
"ENSMUSG00000059481",0.928375536875739,-1.33702640711276,0.591982527110197,-2.25855721390891,0.0239109418344574,0.0455006042940296
"ENSMUSG00000034192",258.376166032152,0.44055988010161,0.0499880122136093,8.81331064374005,1.21503257883857e-18,1.76184603580503e-17
"ENSMUSG00000071256",61.5298592184343,-0.2683003588367,0.115481176895147,-2.32332546351089,0.0201616749012304,0.0391417052362526
"ENSMUSG00000024045",1703.82850930501,-0.251178009601147,0.0289287951246975,-8.68262948797019,3.8672254945714e-18,5.38280816141076e-17
"ENSMUSG00000039879",1567.25192207836,-0.411071994800834,0.0696194894915716,-5.90455342035508,3.53603281599589e-09,1.95755904407157e-08
"ENSMUSG00000004267",56.1408843189667,0.439908212922799,0.14462038426306,3.04181333194787,0.00235157676500024,0.00552342119939493
"ENSMUSG00000059588",35433.4092876137,-0.689758525000634,0.111887403634737,-6.16475584018723,7.05919774972855e-10,4.30248808156143e-09
"ENSMUSG00000027134",62.8834009855914,0.494604575599847,0.110083567899218,4.49299187007329,7.02294667687241e-06,2.5443559373385e-05
"ENSMUSG00000078453",498.515939724563,0.653734331966479,0.100085955862135,6.53172891576293,6.50147544717914e-11,4.42909948105377e-10
"ENSMUSG00000009995",943.976930567053,-0.272314985064576,0.0317623608850962,-8.57351209029157,1.00375988383601e-17,1.34228719873271e-16
"ENSMUSG00000019856",236.958346873798,-0.615384511718057,0.0695593170102154,-8.84690273234975,8.99817555020081e-19,1.32391249558089e-17
"ENSMUSG00000020399",313.276991766155,0.93064595444233,0.110321744279989,8.4357436561229,3.29103418896788e-17,4.21070448004516e-16
"ENSMUSG00000053769",27.1093386437761,-0.249230431118308,0.0969195598746938,-2.57151839567302,0.0101253635937293,0.0209625216694489
"ENSMUSG00000029093",537.927907007745,0.445296148963257,0.096578088574695,4.61073681965509,4.01244252796813e-06,1.49910233769472e-05
"ENSMUSG00000026365",6823.06940794103,-0.445797289865941,0.108932184731919,-4.09242953276887,4.26876988402772e-05,0.000136517453881935
"ENSMUSG00000025237",529.888181903398,-0.221797729490331,0.038062365206917,-5.82721878381913,5.63587069228545e-09,3.04259490454035e-08
"ENSMUSG00000023828",93.2117936833602,-0.910434555125478,0.128123213643239,-7.10592974713072,1.19515200696957e-12,9.85209095060345e-12
"ENSMUSG00000028536",43.2639547897807,-0.600360166396427,0.105723161339108,-5.67860588722625,1.35796959548185e-08,7.02045392532471e-08
"ENSMUSG00000013707",96.9146614500134,0.607875561042258,0.136661741294937,4.44803026276658,8.66613223839721e-06,3.0931135883706e-05
"ENSMUSG00000017781",2394.01462966942,0.249700768805587,0.0525792292367382,4.74903821205344,2.04386325556625e-06,7.93161293051107e-06
"ENSMUSG00000017493",1599.07748351707,0.608772835883853,0.104796304261319,5.80910596203682,6.28073303794672e-09,3.37157518685852e-08
"ENSMUSG00000038563",460.013621746673,0.094073775862491,0.0366230491300711,2.56870408382374,0.0102079584707511,0.0211110591406996
"ENSMUSG00000038777",24.398808966524,-0.77824742924178,0.172151411584304,-4.52071477125626,6.16311819311012e-06,2.25000551547456e-05
"ENSMUSG00000050854",75.4775859790291,-0.370638346308356,0.0879083085763461,-4.21619244313483,2.48461752626131e-05,8.24688365537699e-05
"ENSMUSG00000060429",452.029437200142,-0.844044894876515,0.093265492544758,-9.04991623210973,1.43078058852882e-19,2.27776736902212e-18
"ENSMUSG00000010797",337.774830961588,-0.492647904049937,0.0836501847886414,-5.8893821369876,3.87642153743991e-09,2.13747825337211e-08
"ENSMUSG00000052301",3.62368130523293,-1.24303636085348,0.32038604555044,-3.87980805692669,0.000104538926602978,0.000312871558680963
"ENSMUSG00000002625",757.23927768953,-0.435965262335465,0.0466861174444525,-9.33822057176162,9.79666603440506e-21,1.73391384234426e-19
"ENSMUSG00000017607",32.7730612271784,0.523733199909576,0.113233696658429,4.62524156117083,3.74162076808475e-06,1.404021611437e-05
"ENSMUSG00000030096",4399.64449553878,-0.175986793386477,0.0635976079346984,-2.76719202343552,0.00565414403700793,0.0123786396192219
"ENSMUSG00000022367",96.6470816971885,2.60390363358561,0.299320046635088,8.69939605735837,3.33655108572792e-18,4.66213287543701e-17
"ENSMUSG00000028730",176.740036217231,-0.355356669326953,0.137169347365297,-2.59064197761763,0.00957970965361338,0.0199288428643331
"ENSMUSG00000033350",673.536700358966,-0.487659511604774,0.0805316750846536,-6.05549941798868,1.39982680855672e-09,8.21823524386162e-09
"ENSMUSG00000015854",15.1792708428608,2.05567093067846,0.416571204700671,4.93474082577448,8.02572615953847e-07,3.29666517310917e-06
"ENSMUSG00000022366",7.32972144123627,-1.7173868596084,0.326274499193347,-5.26362576252304,1.41241812199701e-07,6.38417234762444e-07
"ENSMUSG00000022961",20156.7618057571,-0.0973687846887926,0.0382568723083673,-2.54513186294889,0.0109236478945433,0.0224321863622147
"ENSMUSG00000000568",1093.99244979461,0.323466895638684,0.0872206296132966,3.7086053732106,0.000208403931323472,0.000592677405825874
"ENSMUSG00000037944",125.847949196284,-0.379614756286764,0.122076164540814,-3.10965500689404,0.00187305975861001,0.0044941982751444
"ENSMUSG00000045746",15.2958712741753,-0.321151472671563,0.14025500004968,-2.28976844003998,0.0220347435820608,0.0422869380128568
"ENSMUSG00000031644",861.610282510061,-0.202161435477439,0.0777951166031305,-2.59863914734854,0.00935941035447913,0.0195042635495108
"ENSMUSG00000023988",178.023263506453,0.486472572244344,0.104765860434692,4.6434264962449,3.42677940657912e-06,1.29259608497645e-05
"ENSMUSG00000025010",314.542226752737,-0.190323794470232,0.0517513886743586,-3.67765579524501,0.000235387305563833,0.000663768670313008
"ENSMUSG00000006127",1655.04924856726,-0.656453600175848,0.0495329078762848,-13.2528783049731,4.34224403397203e-40,3.00346864158226e-38
"ENSMUSG00000037935",1609.6573029997,-0.0834252054994812,0.0325649413252701,-2.56181040420742,0.0104128145349382,0.0214935445688589
"ENSMUSG00000071757",596.665907741824,-0.391275626107648,0.0613804426463785,-6.37459766072139,1.83443890650165e-10,1.19212115115458e-09
"ENSMUSG00000057706",65.0100633411267,-0.648238416015305,0.112993261972197,-5.73696523758037,9.63880307621942e-09,5.07908090878544e-08
"ENSMUSG00000028729",554.861849179753,0.284072275075684,0.0544312838060252,5.21891557965126,1.79973767345322e-07,8.02634985643554e-07
"ENSMUSG00000037211",837.367845577355,-0.62639852752858,0.0875098213005362,-7.15803687196813,8.1840545490712e-13,6.86555468282446e-12
"ENSMUSG00000022365",1625.68536485548,0.165819448276832,0.0410239678750809,4.04201389738205,5.299409098427e-05,0.000166847283665683
"ENSMUSG00000009073",1469.41534948063,-0.163082588334462,0.0314212375304841,-5.1902025875411,2.10065402441471e-07,9.29715790702594e-07
"ENSMUSG00000025986",1181.88379444075,-0.293568162566987,0.0635654302812561,-4.61836191886132,3.86781223810229e-06,1.44836370741466e-05
"ENSMUSG00000052133",7.51465869186305,0.811476623658819,0.266638256760218,3.04336156978615,0.00233951050704313,0.00549794105488799
"ENSMUSG00000041477",315.380093010079,-0.25854568436529,0.0491429778383441,-5.26109112100973,1.43203039356614e-07,6.46634434593537e-07
"ENSMUSG00000022364",246.150117508279,0.636877398121123,0.0773348986677244,8.23531690210804,1.79082947061827e-16,2.1481624208021e-15
"ENSMUSG00000004127",127.225138159458,0.261101223951307,0.0742868093524702,3.51477235632041,0.000440131096838184,0.00118503902926469
"ENSMUSG00000042606",166.85795615015,0.244652099832094,0.0737925245930293,3.31540492998941,0.00091510461984965,0.00232419579377402
"ENSMUSG00000000562",61.7786667871578,0.974002618056348,0.147928915565619,6.58426119283145,4.57152855290199e-11,3.17422326790537e-10
"ENSMUSG00000058174",17.2987281975122,-0.838600614506856,0.19350160871591,-4.33381727455326,1.46545824465174e-05,5.04306475232518e-05
"ENSMUSG00000048031",24.1473190864697,1.94002929004088,0.275117735619982,7.05163295150343,1.76830154370199e-12,1.43668531811216e-11
"ENSMUSG00000026361",1304.73528449701,-0.232646753153884,0.0848088031285828,-2.74319109068379,0.0060845266242428,0.0131976401715073
"ENSMUSG00000021636",272.636504551903,-0.372015877465209,0.0521692708908917,-7.13093879044723,9.96866461529969e-13,8.30093645295228e-12
"ENSMUSG00000003382",1135.74897894499,0.125326544854205,0.0314681020613743,3.98265343775015,6.81500979447278e-05,0.000210489943232878
"ENSMUSG00000021395",2205.93877703482,-0.165922591496688,0.047456862129954,-3.49628239309906,0.000471789122581017,0.0012635799009634
"ENSMUSG00000025938",164.027848408317,-0.316688857942762,0.1253568526386,-2.52629873259315,0.0115271416573065,0.0235833508997455
"ENSMUSG00000074342",97.0812608462787,1.51923313919458,0.151809440766127,10.0075010587455,1.41275953818135e-23,3.1880684928485e-22
"ENSMUSG00000090115",202.101600062353,-0.293343903472371,0.0513032371933009,-5.71784393189667,1.07884158938469e-08,5.64672769941766e-08
"ENSMUSG00000044795",228.953066706968,-0.384117621515726,0.0484651971460102,-7.925638275204,2.26977420176435e-15,2.45955784300431e-14
"ENSMUSG00000044864",2137.40051751524,-0.603767110021621,0.0601998268280801,-10.0293828376927,1.13222070361727e-23,2.58406831383091e-22
"ENSMUSG00000059981",2108.00118658653,-0.298510982046459,0.0586063773766924,-5.09348974306636,3.51532077054075e-07,1.51028286222209e-06
"ENSMUSG00000025862",6353.71024917096,-0.355431895386656,0.0762642159621,-4.66053300230989,3.15391583486078e-06,1.19491379993162e-05
"ENSMUSG00000052934",87.6485344380567,-0.512834122346816,0.133575528897058,-3.83928198960785,0.000123394642709208,0.000364410843256883
"ENSMUSG00000021176",28.9233474511197,0.945752398520453,0.117785025611639,8.0294790751992,9.78874043134494e-16,1.09966478535825e-14
"ENSMUSG00000062937",367.077134859116,0.188666924400888,0.0580963870573161,3.24748119387795,0.00116431358308713,0.0029064371011438
"ENSMUSG00000016256",1474.20526943991,0.740963292175252,0.0992273218083695,7.4673313626888,8.18375032386506e-14,7.63915432247859e-13
"ENSMUSG00000043383",11.1966942284504,-0.86971973635305,0.208559655942547,-4.17012452587012,3.04433245890042e-05,9.96362108058908e-05
"ENSMUSG00000000563",2608.42645507306,0.268328962325857,0.0614551787012056,4.36625469157725,1.26395091062456e-05,4.398247068139e-05
"ENSMUSG00000046027",326.793004076437,0.275774075127483,0.0486895392798864,5.66392862216721,1.47945968072685e-08,7.60805187787087e-08
"ENSMUSG00000023913",866.372923729379,1.49872702077157,0.162228236162517,9.23838572263199,2.50243952587566e-20,4.25391155938166e-19
"ENSMUSG00000067586",1816.38176798527,0.238006666538936,0.0823512120446295,2.89014163398045,0.00385068293000226,0.00872992326200311
"ENSMUSG00000041977",1824.12408276553,-0.311936094666272,0.0450443609073407,-6.92508647881464,4.3570927236329e-12,3.38025762525762e-11
"ENSMUSG00000060181",367.016274997519,-0.28142833144701,0.0617118567164902,-4.56036078674342,5.10658074370312e-06,1.88641502283758e-05
"ENSMUSG00000046743",2282.71678679862,-0.424358195250105,0.0718566318427343,-5.9056232440571,3.51316030344355e-09,1.94728532263023e-08
"ENSMUSG00000045377",67.0383485970446,0.394462762317849,0.0993359669345498,3.97099635198349,7.15726753709873e-05,0.000220445047497411
"ENSMUSG00000047617",98.6879143573599,-0.352192530988155,0.0956489090135235,-3.68213850654961,0.000231285689853167,0.000653018542214453
"ENSMUSG00000053293",183.778233423235,0.387643402556897,0.0881070543537304,4.39968632932153,1.0840746061822e-05,3.81497053906572e-05
"ENSMUSG00000030017",1203.32392662122,2.46787334777441,0.476978775256885,5.17396889713866,2.29172989662447e-07,1.00908780057955e-06
"ENSMUSG00000018196",401.708446401426,-0.218887452144451,0.0624486057798911,-3.50508148918409,0.000456467543901779,0.0012257338346064
"ENSMUSG00000022848",597.35342006754,-0.452133970909681,0.0467431168050618,-9.672739042954,3.93697374406622e-22,7.84483300238713e-21
"ENSMUSG00000017002",281.66065609729,0.436486424098296,0.129321406095574,3.37520629628566,0.000737603765454873,0.00190773077045227
"ENSMUSG00000052798",391.333421338082,0.171721563472907,0.0456648207367665,3.76047821281925,0.000169588845538129,0.000489149613117087
"ENSMUSG00000059554",135.540378743199,-0.460718214785778,0.0585782787949106,-7.86500088879031,3.69094828045332e-15,3.91266525584403e-14
"ENSMUSG00000051616",1.90461137203852,0.978546740007365,0.343728659962457,2.84685815874139,0.00441530305093237,0.00988828507362387
"ENSMUSG00000038122",682.770890835489,-0.200646894497146,0.0661022742791964,-3.03540077380202,0.00240216251417792,0.00563710384355309
"ENSMUSG00000022761",821.701645871444,-0.261572046596123,0.0611273487660574,-4.27913285749059,1.87622849236987e-05,6.34774231123562e-05
"ENSMUSG00000026109",98.7740526791465,-0.590176613274243,0.115949956745534,-5.08992525602622,3.58204679302819e-07,1.53821814354277e-06
"ENSMUSG00000023903",20.8814266707672,0.964689394715292,0.212166174646882,4.54685765212513,5.44527998682767e-06,2.00660623805266e-05
"ENSMUSG00000040591",338.808763093982,-0.218178326767718,0.0449632849026198,-4.85236626372478,1.21997049358112e-06,4.89316314610529e-06
"ENSMUSG00000031303",149.314743421489,0.510472946429809,0.136490166172532,3.7399979847965,0.000184021730287333,0.000527575718100241
"ENSMUSG00000060538",236.872119948687,0.416917047856946,0.0642011218771165,6.49392153387821,8.36303179163309e-11,5.62929951283938e-10
"ENSMUSG00000031983",556.093098845757,-0.316518259307208,0.0614554053279061,-5.15037298376554,2.5996894133023e-07,1.13609762716888e-06
"ENSMUSG00000022362",91.184326977293,0.276494048494383,0.069019242340464,4.00604293988726,6.17444291347503e-05,0.000192350678027549
"ENSMUSG00000078941",167.024626849631,0.390207998685876,0.0634228685478868,6.15248107851276,7.62800748456458e-10,4.6429001725841e-09
"ENSMUSG00000023830",4252.484129578,0.146465645857282,0.0463438491759619,3.16041175822859,0.00157546318790376,0.00382642767808778
"ENSMUSG00000020617",1.56652629131729,1.57955903539282,0.440044382341399,3.58954482497484,0.000331255868499055,0.00091036111950273
"ENSMUSG00000039959",2872.47144704708,-0.249211005740409,0.0458454544606216,-5.43589345274057,5.45225297261797e-08,2.60740458052112e-07
"ENSMUSG00000052293",698.301190241751,0.495603939159811,0.0626920438340422,7.90537217883293,2.67134255813995e-15,2.8774312173091e-14
"ENSMUSG00000016995",289.408141546115,-0.689228001318251,0.112551989502191,-6.12364121120073,9.14607226283091e-10,5.51114961818713e-09
"ENSMUSG00000022361",2577.76181207798,-0.259899115582421,0.0693694956971165,-3.74659081734141,0.000179254125267679,0.000515134467280708
"ENSMUSG00000016257",405.627140049632,0.487064923511794,0.0563178001165982,8.64850762109659,5.21772685087711e-18,7.14686060993053e-17
"ENSMUSG00000018199",3384.9886798995,-0.463824307743308,0.0844688854973214,-5.49106697705886,3.99512801925585e-08,1.94719347007629e-07
"ENSMUSG00000040760",2302.11876185459,-0.225935287603775,0.0727218607872412,-3.10684139759272,0.0018909782182789,0.00453357633128673
"ENSMUSG00000019528",2696.4735186819,0.363551555177022,0.105273274124415,3.4534078872418,0.000553551314564188,0.0014627139756773
"ENSMUSG00000033294",113.610906169656,0.658887396296115,0.106321604299232,6.19711676322849,5.75068407004759e-10,3.54324571728905e-09
"ENSMUSG00000029575",144.907258653437,-0.37320667924796,0.0771914784586663,-4.83481708991752,1.33268116523049e-06,5.31453348263885e-06
"ENSMUSG00000079800",9.1615290373925,2.47322178491918,0.20628072735606,11.9895921282562,4.02884036091065e-33,1.818316375888e-31
"ENSMUSG00000062248",98.2269163435741,1.09855994320068,0.117414998923185,9.35621473641012,8.26445186450398e-21,1.4699325074866e-19
"ENSMUSG00000015093",601.092236327631,-0.859729163692254,0.189697100963937,-4.53211545839963,5.83959154710191e-06,2.14142080438413e-05
"ENSMUSG00000029063",1821.14945025037,0.21286313424612,0.0522470170708839,4.07416817609563,4.61791033543123e-05,0.000146721463015734
"ENSMUSG00000020620",1365.89166832122,-0.692050005408391,0.117559743225779,-5.88679412202589,3.93758708777704e-09,2.16789447074226e-08
"ENSMUSG00000061207",161.501695753943,0.202171477024068,0.0738209772620474,2.73867245493657,0.00616877978609057,0.0133691454355694
"ENSMUSG00000022360",964.925550941719,0.576851653819911,0.0964484026730246,5.98093527557454,2.21860024504331e-09,1.26667900770927e-08
"ENSMUSG00000035139",475.161272096666,0.0821006045751169,0.0354801229778529,2.31398872620495,0.020668340555124,0.0400091734979255
"ENSMUSG00000047669",147.305432816513,0.149309651908456,0.0632032029080389,2.36237476960942,0.0181582752042596,0.0356084447384856
"ENSMUSG00000074206",2.69896771612515,-0.85845892256199,0.350154925893517,-2.45165456510827,0.0142201099827902,0.0285334717705136
"ENSMUSG00000045954",10893.916053297,-0.790048603749982,0.105754723144942,-7.47057512189959,7.98450723973756e-14,7.4608855693055e-13
"ENSMUSG00000020806",300.202562970701,0.402314670662494,0.143786947618879,2.79799159329029,0.00514214509925133,0.0113666150945003
"ENSMUSG00000028645",182.549807572806,0.602684717374118,0.142108585790719,4.24101551655494,2.22510751944499e-05,7.43886408306303e-05
"ENSMUSG00000091144",210.810753406487,1.76387606074698,0.107095980184019,16.4700491812688,6.02214001366323e-61,1.04536243910252e-58
"ENSMUSG00000022960",239.787595772834,0.226841927152559,0.0614725032191566,3.69013648824161,0.000224133762555379,0.000634087236293005
"ENSMUSG00000019761",13.696537259856,-0.53995526900396,0.154178447749875,-3.50214492936091,0.000461528492752303,0.00123858687076815
"ENSMUSG00000060227",1694.67273789025,-0.435732395903974,0.0862213469540673,-5.05364867630869,4.33448607641553e-07,1.84335635188527e-06
"ENSMUSG00000071350",597.747902020738,1.33747272046862,0.0934647679933426,14.309913234513,1.89749917453281e-46,1.71277762989204e-44
"ENSMUSG00000018189",278.890923891683,0.353382760913942,0.0872819494591978,4.04874963384199,5.14919922146061e-05,0.000162458045342587
"ENSMUSG00000040405",28.9976425602651,0.73306614396077,0.154921785562042,4.73184672705181,2.22486386542155e-06,8.58603406636494e-06
"ENSMUSG00000022359",210.808373270299,-0.133694943990278,0.0582582143642677,-2.29486855114253,0.0217406585885079,0.0417936438609661
"ENSMUSG00000005886",2205.62424049541,-0.118380622072052,0.0247455222903306,-4.78392093256844,1.71908329653404e-06,6.75840826488001e-06
"ENSMUSG00000064225",13.937887140055,-1.01367127574287,0.239145497968372,-4.23872196781615,2.24795851403813e-05,7.51247594482235e-05
"ENSMUSG00000039917",393.253940570848,-0.24768893723166,0.0718640287124417,-3.44663306064802,0.000567618965656943,0.00149660072834888
"ENSMUSG00000015354",3123.86112996745,-1.84343211103771,0.135718048551426,-13.5828073768626,5.06473031777917e-42,3.89079048624967e-40
"ENSMUSG00000015090",3.6986356281259,-1.50290928131572,0.408648300266403,-3.67775732906745,0.000235293652876677,0.000663608235491744
"ENSMUSG00000022358",744.578906596662,-0.617124957205223,0.109566090273083,-5.6324448163396,1.77672705931499e-08,9.07875844942358e-08
"ENSMUSG00000043782",15.7395171423607,-0.812878016682525,0.190198496896623,-4.27384038226307,1.92134604785769e-05,6.48944063647798e-05
"ENSMUSG00000049537",140.312500180445,-0.567512227922132,0.188675907177549,-3.00786802306501,0.00263087363241525,0.00613791182295071
"ENSMUSG00000027524",338.841814998291,-0.836624515332019,0.120645657684371,-6.93455969646885,4.07488308487687e-12,3.17222355891687e-11
"ENSMUSG00000070462",359.484137127187,0.361263902609564,0.088223010681821,4.09489428911549,4.22361054341791e-05,0.000135240938524873
"ENSMUSG00000074340",21.4512392735806,-0.298703968267525,0.113387590541189,-2.63436207473709,0.0084295543730061,0.0177189996400873
"ENSMUSG00000041460",59.8903736833118,-0.616283729140346,0.107668562293196,-5.72389670684116,1.0410806184569e-08,5.46038012928602e-08
"ENSMUSG00000038503",957.478420420814,0.217085852555282,0.0384328566368337,5.6484443664078,1.61906229357989e-08,8.29424846367701e-08
"ENSMUSG00000023456",1075.2727793117,0.308172829127024,0.0946522776258563,3.25584166442542,0.00113056779900301,0.00283002502432075
"ENSMUSG00000022357",34.8050075613347,-1.12191169972859,0.189675650400328,-5.91489575683907,3.32085835861616e-09,1.84579605751532e-08
"ENSMUSG00000027133",347.065768099429,-0.43267968359466,0.0505224860314717,-8.56410120683952,1.08922135259518e-17,1.45226832189075e-16
"ENSMUSG00000032435",926.716952448216,0.187656386143288,0.0486858891832928,3.85443070448602,0.000115999231636502,0.000344146939808343
"ENSMUSG00000041319",67.6923484212558,0.554908415581027,0.0988028382551756,5.61632059746988,1.95066580831902e-08,9.89751822304194e-08
"ENSMUSG00000069089",965.61657503633,-0.259427258392306,0.0437757811908617,-5.92627364572221,3.09886033964045e-09,1.72986164847029e-08
"ENSMUSG00000031216",1679.08324359434,-0.770951124540947,0.0653932801973007,-11.7894548524692,4.42395294885429e-32,1.84022171856375e-30
"ENSMUSG00000055114",1.05196793945512,1.45264221291608,0.468681168343689,3.09942517650047,0.00193896546317265,0.00463999781371365
"ENSMUSG00000052681",4522.74479709006,0.328909058853916,0.0872413706474176,3.77010421103067,0.000163179395747993,0.000471944510002966
"ENSMUSG00000022849",138.551299634871,-0.226988157587377,0.0525507233112144,-4.31941071948933,1.56446383520976e-05,5.36155109531508e-05
"ENSMUSG00000031299",2652.92746581424,-0.178408734001701,0.0481609208772379,-3.70442945757754,0.000211867055608298,0.000601957185221372
"ENSMUSG00000027130",2144.49825032313,-0.292558969872277,0.0521670283033755,-5.60812028952293,2.04535855392642e-08,1.03517964603403e-07
"ENSMUSG00000052353",48.692708904909,1.32387994059703,0.245061424721085,5.40223718238719,6.58148459398517e-08,3.11524754523373e-07
"ENSMUSG00000042202",745.671736047946,-0.0994476329421115,0.0441361061293085,-2.25320359369159,0.0242463149264508,0.046036887186287
"ENSMUSG00000050953",1269.07206343137,0.532750580252472,0.0716478913196923,7.43567703723957,1.04033732091228e-13,9.60184542659986e-13
"ENSMUSG00000034422",7254.44419567153,1.82899159847114,0.0990161206227616,18.4716547867933,3.49213537839039e-76,9.55204848273964e-74
"ENSMUSG00000027253",3622.85138720789,-0.701780498731434,0.0869483468963308,-8.07123451775538,6.95909012715661e-16,7.90638477442154e-15
"ENSMUSG00000018417",8981.11818791086,-0.658998482136196,0.0672464507294558,-9.79975113909672,1.12863365106459e-22,2.34737595652869e-21
"ENSMUSG00000022759",236.730179129878,-0.517588102375957,0.14752415888983,-3.50849722696937,0.000450645932306861,0.00121118222657969
"ENSMUSG00000005514",1450.07953964555,-0.760279572877764,0.160215917934574,-4.74534355062169,2.08152744436465e-06,8.06044936789254e-06
"ENSMUSG00000006777",201.102241616247,-1.19089617246248,0.183989450531782,-6.47263290922633,9.6309739150699e-11,6.4515017472637e-10
"ENSMUSG00000052142",165.17061435174,0.424266440528792,0.11526236783065,3.6808756276129,0.000232434367723575,0.000655851459911488
"ENSMUSG00000034101",11317.8000007551,-0.43406760904978,0.0583150941134517,-7.44348638459374,9.80622136621519e-14,9.07389617243889e-13
"ENSMUSG00000032436",127.419278959752,0.90385496639585,0.100212099132245,9.01941955335229,1.89088503603445e-19,2.96578171637966e-18
"ENSMUSG00000038766",2817.64244469188,-0.122899056100741,0.0324268215142619,-3.79004325313501,0.000150621054812842,0.000438079894077048
"ENSMUSG00000032294",3041.11632951633,0.671964585641079,0.150402187490799,4.4677846569365,7.90338054236466e-06,2.83939759067282e-05
"ENSMUSG00000010136",144.015748737832,0.24068940414751,0.106942449787262,2.25064419813,0.0244080816861563,0.0463099420578224
"ENSMUSG00000032839",333.409001423079,-0.343848152436958,0.0681982936807721,-5.04188791066341,4.60961286723443e-07,1.95345871108411e-06
"ENSMUSG00000041012",155.589832237022,-0.691995981112334,0.0936747068939213,-7.38722333976407,1.49926652321892e-13,1.3635394732328e-12
"ENSMUSG00000019877",5886.90958044242,-0.219850026619222,0.0646945722967219,-3.39827622031225,0.000678119151226909,0.00176704460697162
"ENSMUSG00000047227",62.0817683390096,-0.53640218959534,0.112437044466161,-4.77068916336356,1.83596675185995e-06,7.18195184644152e-06
"ENSMUSG00000050627",936.240049403293,-0.377128416676773,0.0373841010250535,-10.0879359496711,6.24692158463353e-24,1.4458419918896e-22
