a_Gene_ID	miRNA_family_ID	species_ID	MSA_start	MSA_end	UTR_start	UTR_end	Group_num	Site_type	miRNA in this species	Group_type	Species_in_this_group	Species_in_this_group_with_this_site_type	ORF_overlap
229E	miR-495-3p	9606	10169	10174	10169	10174	8116	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	10256	10261	10256	10261	8117	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	10276	10281	10276	10281	8118	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	10294	10299	10294	10299	8119	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	10415	10421	10415	10421	8120	7mer-1a	x	7mer-1a	9606		0
229E	miR-495-3p	9606	10439	10444	10439	10444	8121	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	10501	10506	10501	10506	8122	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	10715	10721	10715	10721	8123	7mer-1a	x	7mer-1a	9606		0
229E	miR-495-3p	9606	10737	10743	10737	10743	8124	7mer-m8	x	7mer-m8	9606		0
229E	miR-495-3p	9606	11195	11200	11195	11200	8125	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	11213	11218	11213	11218	8126	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	11975	11981	11975	11981	8127	7mer-1a	x	7mer-1a	9606		0
229E	miR-495-3p	9606	12020	12026	12020	12026	8128	7mer-1a	x	7mer-1a	9606		0
229E	miR-495-3p	9606	1207	1213	1207	1213	8129	7mer-m8	x	7mer-m8	9606		0
229E	miR-495-3p	9606	12109	12115	12109	12115	8130	7mer-m8	x	7mer-m8	9606		0
229E	miR-495-3p	9606	1271	1276	1271	1276	8131	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	13287	13292	13287	13292	8132	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	13323	13328	13323	13328	8133	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	13660	13666	13660	13666	8134	7mer-m8	x	7mer-m8	9606		0
229E	miR-495-3p	9606	1489	1495	1489	1495	8135	7mer-m8	x	7mer-m8	9606		0
229E	miR-495-3p	9606	1586	1592	1586	1592	8136	7mer-1a	x	7mer-1a	9606		0
229E	miR-495-3p	9606	17019	17024	17019	17024	8137	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	17084	17090	17084	17090	8138	7mer-m8	x	7mer-m8	9606		0
229E	miR-495-3p	9606	17279	17285	17279	17285	8139	7mer-m8	x	7mer-m8	9606		0
229E	miR-495-3p	9606	17659	17665	17659	17665	8140	7mer-1a	x	7mer-1a	9606		0
229E	miR-495-3p	9606	17920	17926	17920	17926	8141	7mer-1a	x	7mer-1a	9606		0
229E	miR-495-3p	9606	18191	18197	18191	18197	8142	7mer-m8	x	7mer-m8	9606		0
229E	miR-495-3p	9606	18664	18669	18664	18669	8143	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	18748	18754	18748	18754	8144	7mer-1a	x	7mer-1a	9606		0
229E	miR-495-3p	9606	19152	19158	19152	19158	8145	7mer-m8	x	7mer-m8	9606		0
229E	miR-495-3p	9606	19515	19520	19515	19520	8146	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	19531	19536	19531	19536	8147	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	1994	2000	1994	2000	8148	7mer-1a	x	7mer-1a	9606		0
229E	miR-495-3p	9606	20275	20280	20275	20280	8149	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	20572	20578	20572	20578	8150	7mer-m8	x	7mer-m8	9606		0
229E	miR-495-3p	9606	20797	20802	20797	20802	8151	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	20965	20970	20965	20970	8152	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	21145	21152	21145	21152	8153	8mer-1a	x	8mer-1a	9606		0
229E	miR-495-3p	9606	2152	2157	2152	2157	8154	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	2155	2162	2155	2162	8155	8mer-1a	x	8mer-1a	9606		0
229E	miR-495-3p	9606	21704	21710	21704	21710	8156	7mer-1a	x	7mer-1a	9606		0
229E	miR-495-3p	9606	23591	23596	23591	23596	8157	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	23621	23627	23621	23627	8158	7mer-1a	x	7mer-1a	9606		0
229E	miR-495-3p	9606	24101	24107	24101	24107	8159	7mer-m8	x	7mer-m8	9606		0
229E	miR-495-3p	9606	24247	24252	24247	24252	8160	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	24530	24536	24530	24536	8161	7mer-m8	x	7mer-m8	9606		0
229E	miR-495-3p	9606	24862	24867	24862	24867	8162	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	25220	25225	25220	25225	8163	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	26904	26909	26904	26909	8164	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	3709	3714	3709	3714	8165	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	3851	3856	3851	3856	8166	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	4088	4093	4088	4093	8167	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	422	427	422	427	8168	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	4544	4549	4544	4549	8169	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	4744	4749	4744	4749	8170	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	5477	5482	5477	5482	8171	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	5501	5506	5501	5506	8172	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	5510	5515	5510	5515	8173	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	5930	5936	5930	5936	8174	7mer-1a	x	7mer-1a	9606		0
229E	miR-495-3p	9606	6089	6095	6089	6095	8175	7mer-1a	x	7mer-1a	9606		0
229E	miR-495-3p	9606	6505	6510	6505	6510	8176	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	6590	6595	6590	6595	8177	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	697	703	697	703	8178	7mer-m8	x	7mer-m8	9606		0
229E	miR-495-3p	9606	8123	8130	8123	8130	8179	8mer-1a	x	8mer-1a	9606		0
229E	miR-495-3p	9606	8434	8441	8434	8441	8180	8mer-1a	x	8mer-1a	9606		0
229E	miR-495-3p	9606	8592	8597	8592	8597	8181	6mer	x	6mer	9606		0
229E	miR-495-3p	9606	8859	8866	8859	8866	8182	8mer-1a	x	8mer-1a	9606		0
229E	miR-495-3p	9606	9659	9664	9659	9664	8183	6mer	x	6mer	9606		0
229E	miR-495-5p	9606	14519	14524	14519	14524	8184	6mer	x	6mer	9606		0
229E	miR-495-5p	9606	14656	14661	14656	14661	8185	6mer	x	6mer	9606		0
229E	miR-495-5p	9606	1553	1559	1553	1559	8186	7mer-1a	x	7mer-1a	9606		0
229E	miR-495-5p	9606	16087	16093	16087	16093	8187	7mer-1a	x	7mer-1a	9606		0
229E	miR-495-5p	9606	16753	16758	16753	16758	8188	6mer	x	6mer	9606		0
229E	miR-495-5p	9606	19314	19319	19314	19319	8189	6mer	x	6mer	9606		0
229E	miR-495-5p	9606	21993	21998	21993	21998	8190	6mer	x	6mer	9606		0
229E	miR-495-5p	9606	24114	24120	24114	24120	8191	7mer-m8	x	7mer-m8	9606		0
229E	miR-495-5p	9606	24216	24221	24216	24221	8192	6mer	x	6mer	9606		0
229E	miR-495-5p	9606	24373	24379	24373	24379	8193	7mer-m8	x	7mer-m8	9606		0
229E	miR-495-5p	9606	26501	26506	26501	26506	8194	6mer	x	6mer	9606		0
229E	miR-495-5p	9606	6032	6037	6032	6037	8195	6mer	x	6mer	9606		0
229E	miR-495-5p	9606	7075	7080	7075	7080	8196	6mer	x	6mer	9606		0
229E	miR-495-5p	9606	7462	7467	7462	7467	8197	6mer	x	6mer	9606		0
229E	miR-495-5p	9606	9327	9332	9327	9332	8198	6mer	x	6mer	9606		0
229E	miR-496.1	9606	25107	25113	25107	25113	8199	7mer-m8	x	7mer-m8	9606		0
229E	miR-496.1	9606	3428	3434	3428	3434	8200	7mer-1a	x	7mer-1a	9606		0
229E	miR-496.2	9606	20253	20258	20253	20258	8201	6mer	x	6mer	9606		0
229E	miR-496.2	9606	20336	20342	20336	20342	8202	7mer-1a	x	7mer-1a	9606		0
229E	miR-496.2	9606	20752	20757	20752	20757	8203	6mer	x	6mer	9606		0
229E	miR-496.2	9606	3991	3996	3991	3996	8204	6mer	x	6mer	9606		0
229E	miR-496.2	9606	4521	4528	4521	4528	8205	8mer-1a	x	8mer-1a	9606		0
229E	miR-496.2	9606	6001	6007	6001	6007	8206	7mer-1a	x	7mer-1a	9606		0
229E	miR-496.2	9606	8035	8040	8035	8040	8207	6mer	x	6mer	9606		0
229E	miR-497-3p	9606	10735	10741	10735	10741	8208	7mer-m8	x	7mer-m8	9606		0
229E	miR-497-3p	9606	10831	10838	10831	10838	8209	8mer-1a	x	8mer-1a	9606		0
229E	miR-497-3p	9606	12961	12968	12961	12968	8210	8mer-1a	x	8mer-1a	9606		0
229E	miR-497-3p	9606	1445	1452	1445	1452	8211	8mer-1a	x	8mer-1a	9606		0
229E	miR-497-3p	9606	1487	1493	1487	1493	8212	7mer-m8	x	7mer-m8	9606		0
229E	miR-497-3p	9606	15475	15481	15475	15481	8213	7mer-1a	x	7mer-1a	9606		0
229E	miR-497-3p	9606	15546	15552	15546	15552	8214	7mer-m8	x	7mer-m8	9606		0
229E	miR-497-3p	9606	17082	17088	17082	17088	8215	7mer-m8	x	7mer-m8	9606		0
229E	miR-497-3p	9606	17249	17255	17249	17255	8216	7mer-1a	x	7mer-1a	9606		0
229E	miR-497-3p	9606	18245	18251	18245	18251	8217	7mer-1a	x	7mer-1a	9606		0
229E	miR-497-3p	9606	19150	19156	19150	19156	8218	7mer-m8	x	7mer-m8	9606		0
229E	miR-497-3p	9606	19759	19765	19759	19765	8219	7mer-1a	x	7mer-1a	9606		0
229E	miR-497-3p	9606	2318	2325	2318	2325	8220	8mer-1a	x	8mer-1a	9606		0
229E	miR-497-3p	9606	24100	24105	24100	24105	8221	6mer	x	6mer	9606		0
229E	miR-497-3p	9606	25126	25133	25126	25133	8222	8mer-1a	x	8mer-1a	9606		0
229E	miR-497-3p	9606	2537	2542	2537	2542	8223	6mer	x	6mer	9606		0
229E	miR-497-3p	9606	3604	3610	3604	3610	8224	7mer-m8	x	7mer-m8	9606		0
229E	miR-497-3p	9606	4564	4569	4564	4569	8225	6mer	x	6mer	9606		0
229E	miR-497-3p	9606	7661	7667	7661	7667	8226	7mer-1a	x	7mer-1a	9606		0
229E	miR-497-3p	9606	8195	8200	8195	8200	8227	6mer	x	6mer	9606		0
229E	miR-497-3p	9606	8432	8438	8432	8438	8228	7mer-m8	x	7mer-m8	9606		0
229E	miR-497-3p	9606	8479	8485	8479	8485	8229	7mer-m8	x	7mer-m8	9606		0
229E	miR-497-3p	9606	8858	8863	8858	8863	8230	6mer	x	6mer	9606		0
229E	miR-497-3p	9606	9190	9196	9190	9196	8231	7mer-m8	x	7mer-m8	9606		0
229E	miR-498	9606	12422	12428	12422	12428	8232	7mer-1a	x	7mer-1a	9606		0
229E	miR-498	9606	18277	18282	18277	18282	8233	6mer	x	6mer	9606		0
229E	miR-498	9606	23789	23795	23789	23795	8234	7mer-1a	x	7mer-1a	9606		0
229E	miR-498	9606	24503	24509	24503	24509	8235	7mer-1a	x	7mer-1a	9606		0
229E	miR-498	9606	3688	3694	3688	3694	8236	7mer-m8	x	7mer-m8	9606		0
229E	miR-498	9606	5803	5809	5803	5809	8237	7mer-m8	x	7mer-m8	9606		0
229E	miR-498	9606	872	878	872	878	8238	7mer-1a	x	7mer-1a	9606		0
229E	miR-4999-3p	9606	113	118	113	118	8239	6mer	x	6mer	9606		0
229E	miR-4999-3p	9606	16132	16138	16132	16138	8240	7mer-m8	x	7mer-m8	9606		0
229E	miR-4999-3p	9606	16711	16717	16711	16717	8241	7mer-m8	x	7mer-m8	9606		0
229E	miR-4999-3p	9606	16891	16898	16891	16898	8242	8mer-1a	x	8mer-1a	9606		0
229E	miR-4999-3p	9606	6354	6360	6354	6360	8243	7mer-1a	x	7mer-1a	9606		0
229E	miR-4999-5p	9606	14538	14543	14538	14543	8244	6mer	x	6mer	9606		0
229E	miR-4999-5p	9606	14865	14870	14865	14870	8245	6mer	x	6mer	9606		0
229E	miR-4999-5p	9606	24413	24419	24413	24419	8246	7mer-m8	x	7mer-m8	9606		0
229E	miR-4999-5p	9606	9397	9403	9397	9403	8247	7mer-1a	x	7mer-1a	9606		0
229E	miR-499a-3p/499b-3p	9606	1450	1455	1450	1455	8248	6mer	x	6mer	9606		0
229E	miR-499a-3p/499b-3p	9606	15585	15590	15585	15590	8249	6mer	x	6mer	9606		0
229E	miR-499a-3p/499b-3p	9606	16758	16763	16758	16763	8250	6mer	x	6mer	9606		0
229E	miR-499a-3p/499b-3p	9606	17253	17258	17253	17258	8251	6mer	x	6mer	9606		0
229E	miR-499a-3p/499b-3p	9606	17601	17607	17601	17607	8252	7mer-1a	x	7mer-1a	9606		0
229E	miR-499a-3p/499b-3p	9606	19337	19343	19337	19343	8253	7mer-m8	x	7mer-m8	9606		0
229E	miR-499a-3p/499b-3p	9606	20911	20916	20911	20916	8254	6mer	x	6mer	9606		0
229E	miR-499a-3p/499b-3p	9606	21376	21382	21376	21382	8255	7mer-1a	x	7mer-1a	9606		0
229E	miR-499a-3p/499b-3p	9606	21925	21931	21925	21931	8256	7mer-1a	x	7mer-1a	9606		0
229E	miR-499a-3p/499b-3p	9606	2200	2205	2200	2205	8257	6mer	x	6mer	9606		0
229E	miR-499a-3p/499b-3p	9606	22921	22926	22921	22926	8258	6mer	x	6mer	9606		0
229E	miR-499a-3p/499b-3p	9606	23671	23676	23671	23676	8259	6mer	x	6mer	9606		0
229E	miR-499a-3p/499b-3p	9606	25268	25275	25268	25275	8260	8mer-1a	x	8mer-1a	9606		0
229E	miR-499a-3p/499b-3p	9606	26450	26455	26450	26455	8261	6mer	x	6mer	9606		0
229E	miR-499a-3p/499b-3p	9606	3379	3384	3379	3384	8262	6mer	x	6mer	9606		0
229E	miR-499a-3p/499b-3p	9606	3597	3603	3597	3603	8263	7mer-m8	x	7mer-m8	9606		0
229E	miR-499a-3p/499b-3p	9606	4149	4155	4149	4155	8264	7mer-m8	x	7mer-m8	9606		0
229E	miR-499a-3p/499b-3p	9606	4513	4518	4513	4518	8265	6mer	x	6mer	9606		0
229E	miR-499a-3p/499b-3p	9606	5137	5142	5137	5142	8266	6mer	x	6mer	9606		0
229E	miR-499a-3p/499b-3p	9606	595	600	595	600	8267	6mer	x	6mer	9606		0
229E	miR-499a-3p/499b-3p	9606	6153	6159	6153	6159	8268	7mer-m8	x	7mer-m8	9606		0
229E	miR-499a-3p/499b-3p	9606	6670	6675	6670	6675	8269	6mer	x	6mer	9606		0
229E	miR-499a-3p/499b-3p	9606	7303	7309	7303	7309	8270	7mer-1a	x	7mer-1a	9606		0
229E	miR-499a-5p	9606	10248	10253	10248	10253	8271	6mer	x	6mer	9606		0
229E	miR-499a-5p	9606	10663	10668	10663	10668	8272	6mer	x	6mer	9606		0
229E	miR-499a-5p	9606	2016	2021	2016	2021	8273	6mer	x	6mer	9606		0
229E	miR-499a-5p	9606	27065	27071	27065	27071	8274	7mer-m8	x	7mer-m8	9606		0
229E	miR-499a-5p	9606	6209	6216	6209	6216	8275	8mer-1a	x	8mer-1a	9606		0
229E	miR-499a-5p	9606	7283	7288	7283	7288	8276	6mer	x	6mer	9606		0
229E	miR-499b-5p	9606	17066	17072	17066	17072	8277	7mer-1a	x	7mer-1a	9606		0
229E	miR-499b-5p	9606	18916	18922	18916	18922	8278	7mer-m8	x	7mer-m8	9606		0
229E	miR-499b-5p	9606	2142	2147	2142	2147	8279	6mer	x	6mer	9606		0
229E	miR-499b-5p	9606	22500	22505	22500	22505	8280	6mer	x	6mer	9606		0
229E	miR-499b-5p	9606	3865	3870	3865	3870	8281	6mer	x	6mer	9606		0
229E	miR-5000-3p	9606	16609	16615	16609	16615	8282	7mer-m8	x	7mer-m8	9606		0
229E	miR-5000-3p	9606	26338	26343	26338	26343	8283	6mer	x	6mer	9606		0
229E	miR-5000-5p	9606	13586	13592	13586	13592	8284	7mer-m8	x	7mer-m8	9606		0
229E	miR-5000-5p	9606	1573	1578	1573	1578	8285	6mer	x	6mer	9606		0
229E	miR-5000-5p	9606	18786	18791	18786	18791	8286	6mer	x	6mer	9606		0
229E	miR-5000-5p	9606	20205	20210	20205	20210	8287	6mer	x	6mer	9606		0
229E	miR-5000-5p	9606	2836	2841	2836	2841	8288	6mer	x	6mer	9606		0
229E	miR-5000-5p	9606	5071	5076	5071	5076	8289	6mer	x	6mer	9606		0
229E	miR-5000-5p	9606	6685	6690	6685	6690	8290	6mer	x	6mer	9606		0
229E	miR-5000-5p	9606	7246	7251	7246	7251	8291	6mer	x	6mer	9606		0
229E	miR-5000-5p	9606	9679	9684	9679	9684	8292	6mer	x	6mer	9606		0
229E	miR-5001-3p	9606	10363	10368	10363	10368	8293	6mer	x	6mer	9606		0
229E	miR-5001-3p	9606	12796	12802	12796	12802	8294	7mer-1a	x	7mer-1a	9606		0
229E	miR-5001-3p	9606	18593	18598	18593	18598	8295	6mer	x	6mer	9606		0
229E	miR-5001-3p	9606	19415	19421	19415	19421	8296	7mer-m8	x	7mer-m8	9606		0
229E	miR-5001-3p	9606	23123	23130	23123	23130	8297	8mer-1a	x	8mer-1a	9606		0
229E	miR-5001-3p	9606	23584	23589	23584	23589	8298	6mer	x	6mer	9606		0
229E	miR-5001-3p	9606	24289	24294	24289	24294	8299	6mer	x	6mer	9606		0
229E	miR-5002-3p	9606	12726	12731	12726	12731	8300	6mer	x	6mer	9606		0
229E	miR-5002-3p	9606	2051	2056	2051	2056	8301	6mer	x	6mer	9606		0
229E	miR-5002-5p	9606	10843	10849	10843	10849	8302	7mer-m8	x	7mer-m8	9606		0
229E	miR-5002-5p	9606	12001	12006	12001	12006	8303	6mer	x	6mer	9606		0
229E	miR-5002-5p	9606	15831	15836	15831	15836	8304	6mer	x	6mer	9606		0
229E	miR-5002-5p	9606	18174	18179	18174	18179	8305	6mer	x	6mer	9606		0
229E	miR-5002-5p	9606	2030	2036	2030	2036	8306	7mer-1a	x	7mer-1a	9606		0
229E	miR-5002-5p	9606	21611	21618	21611	21618	8307	8mer-1a	x	8mer-1a	9606		0
229E	miR-5002-5p	9606	23711	23716	23711	23716	8308	6mer	x	6mer	9606		0
229E	miR-5002-5p	9606	26085	26090	26085	26090	8309	6mer	x	6mer	9606		0
229E	miR-5002-5p	9606	8366	8373	8366	8373	8310	8mer-1a	x	8mer-1a	9606		0
229E	miR-5003-3p	9606	11422	11427	11422	11427	8311	6mer	x	6mer	9606		0
229E	miR-5003-3p	9606	13248	13254	13248	13254	8312	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-3p	9606	13472	13478	13472	13478	8313	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-3p	9606	15556	15561	15556	15561	8314	6mer	x	6mer	9606		0
229E	miR-5003-3p	9606	19292	19298	19292	19298	8315	7mer-1a	x	7mer-1a	9606		0
229E	miR-5003-3p	9606	22707	22712	22707	22712	8316	6mer	x	6mer	9606		0
229E	miR-5003-3p	9606	23305	23310	23305	23310	8317	6mer	x	6mer	9606		0
229E	miR-5003-3p	9606	26293	26298	26293	26298	8318	6mer	x	6mer	9606		0
229E	miR-5003-3p	9606	29	35	29	35	8319	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-3p	9606	4027	4032	4027	4032	8320	6mer	x	6mer	9606		0
229E	miR-5003-3p	9606	4312	4317	4312	4317	8321	6mer	x	6mer	9606		0
229E	miR-5003-3p	9606	4609	4614	4609	4614	8322	6mer	x	6mer	9606		0
229E	miR-5003-3p	9606	8156	8162	8156	8162	8323	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-3p	9606	9005	9011	9005	9011	8324	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-3p	9606	9013	9019	9013	9019	8325	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-5p	9606	14766	14772	14766	14772	8326	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-5p	9606	15347	15353	15347	15353	8327	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-5p	9606	16548	16555	16548	16555	8328	8mer-1a	x	8mer-1a	9606		0
229E	miR-5003-5p	9606	17078	17083	17078	17083	8329	6mer	x	6mer	9606		0
229E	miR-5003-5p	9606	17435	17440	17435	17440	8330	6mer	x	6mer	9606		0
229E	miR-5003-5p	9606	18080	18085	18080	18085	8331	6mer	x	6mer	9606		0
229E	miR-5003-5p	9606	19327	19332	19327	19332	8332	6mer	x	6mer	9606		0
229E	miR-5003-5p	9606	20442	20448	20442	20448	8333	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-5p	9606	20776	20783	20776	20783	8334	8mer-1a	x	8mer-1a	9606		0
229E	miR-5003-5p	9606	20989	20995	20989	20995	8335	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-5p	9606	23464	23469	23464	23469	8336	6mer	x	6mer	9606		0
229E	miR-5003-5p	9606	23926	23931	23926	23931	8337	6mer	x	6mer	9606		0
229E	miR-5003-5p	9606	24035	24042	24035	24042	8338	8mer-1a	x	8mer-1a	9606		0
229E	miR-5003-5p	9606	24249	24255	24249	24255	8339	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-5p	9606	26519	26525	26519	26525	8340	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-5p	9606	4713	4719	4713	4719	8341	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-5p	9606	4912	4918	4912	4918	8342	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-5p	9606	6478	6484	6478	6484	8343	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-5p	9606	6747	6753	6747	6753	8344	7mer-1a	x	7mer-1a	9606		0
229E	miR-5003-5p	9606	7215	7221	7215	7221	8345	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-5p	9606	7428	7434	7428	7434	8346	7mer-1a	x	7mer-1a	9606		0
229E	miR-5003-5p	9606	8659	8665	8659	8665	8347	7mer-m8	x	7mer-m8	9606		0
229E	miR-5003-5p	9606	8824	8829	8824	8829	8348	6mer	x	6mer	9606		0
229E	miR-5003-5p	9606	908	913	908	913	8349	6mer	x	6mer	9606		0
229E	miR-5003-5p	9606	9274	9279	9274	9279	8350	6mer	x	6mer	9606		0
229E	miR-5003-5p	9606	9543	9548	9543	9548	8351	6mer	x	6mer	9606		0
229E	miR-5004-3p	9606	12339	12344	12339	12344	8352	6mer	x	6mer	9606		0
229E	miR-5004-3p	9606	12491	12497	12491	12497	8353	7mer-1a	x	7mer-1a	9606		0
229E	miR-5004-3p	9606	13610	13615	13610	13615	8354	6mer	x	6mer	9606		0
229E	miR-5004-3p	9606	19569	19574	19569	19574	8355	6mer	x	6mer	9606		0
229E	miR-5004-3p	9606	24184	24189	24184	24189	8356	6mer	x	6mer	9606		0
229E	miR-5004-3p	9606	26170	26177	26170	26177	8357	8mer-1a	x	8mer-1a	9606		0
229E	miR-5004-3p	9606	8397	8403	8397	8403	8358	7mer-m8	x	7mer-m8	9606		0
229E	miR-5004-5p	9606	13150	13156	13150	13156	8359	7mer-m8	x	7mer-m8	9606		0
229E	miR-5004-5p	9606	16124	16129	16124	16129	8360	6mer	x	6mer	9606		0
229E	miR-5006-5p	9606	11903	11909	11903	11909	8361	7mer-m8	x	7mer-m8	9606		0
229E	miR-5006-5p	9606	12093	12099	12093	12099	8362	7mer-1a	x	7mer-1a	9606		0
229E	miR-5006-5p	9606	17453	17458	17453	17458	8363	6mer	x	6mer	9606		0
229E	miR-5006-5p	9606	7957	7962	7957	7962	8364	6mer	x	6mer	9606		0
229E	miR-5006-5p	9606	8046	8051	8046	8051	8365	6mer	x	6mer	9606		0
229E	miR-5007-3p	9606	11220	11227	11220	11227	8366	8mer-1a	x	8mer-1a	9606		0
229E	miR-5007-3p	9606	13196	13201	13196	13201	8367	6mer	x	6mer	9606		0
229E	miR-5007-3p	9606	13296	13301	13296	13301	8368	6mer	x	6mer	9606		0
229E	miR-5007-3p	9606	16899	16904	16899	16904	8369	6mer	x	6mer	9606		0
229E	miR-5007-3p	9606	19853	19858	19853	19858	8370	6mer	x	6mer	9606		0
229E	miR-5007-3p	9606	22278	22284	22278	22284	8371	7mer-m8	x	7mer-m8	9606		0
229E	miR-5007-3p	9606	8287	8292	8287	8292	8372	6mer	x	6mer	9606		0
229E	miR-5007-5p	9606	11933	11938	11933	11938	8373	6mer	x	6mer	9606		0
229E	miR-5007-5p	9606	1198	1203	1198	1203	8374	6mer	x	6mer	9606		0
229E	miR-5007-5p	9606	15158	15164	15158	15164	8375	7mer-m8	x	7mer-m8	9606		0
229E	miR-5007-5p	9606	4754	4760	4754	4760	8376	7mer-1a	x	7mer-1a	9606		0
229E	miR-5007-5p	9606	6905	6910	6905	6910	8377	6mer	x	6mer	9606		0
229E	miR-5008-3p/6737-3p/7157-3p	9606	16918	16924	16918	16924	8378	7mer-1a	x	7mer-1a	9606		0
229E	miR-5008-3p/6737-3p/7157-3p	9606	21159	21164	21159	21164	8379	6mer	x	6mer	9606		0
229E	miR-5008-3p/6737-3p/7157-3p	9606	22197	22203	22197	22203	8380	7mer-1a	x	7mer-1a	9606		0
229E	miR-5008-3p/6737-3p/7157-3p	9606	25565	25571	25565	25571	8381	7mer-m8	x	7mer-m8	9606		0
229E	miR-5008-3p/6737-3p/7157-3p	9606	25936	25941	25936	25941	8382	6mer	x	6mer	9606		0
229E	miR-5008-3p/6737-3p/7157-3p	9606	6047	6053	6047	6053	8383	7mer-1a	x	7mer-1a	9606		0
229E	miR-5008-3p/6737-3p/7157-3p	9606	6608	6614	6608	6614	8384	7mer-m8	x	7mer-m8	9606		0
229E	miR-5008-3p/6737-3p/7157-3p	9606	9884	9889	9884	9889	8385	6mer	x	6mer	9606		0
229E	miR-5008-5p	9606	11724	11729	11724	11729	8386	6mer	x	6mer	9606		0
229E	miR-5008-5p	9606	3258	3263	3258	3263	8387	6mer	x	6mer	9606		0
229E	miR-5009-3p	9606	13008	13013	13008	13013	8388	6mer	x	6mer	9606		0
229E	miR-5009-3p	9606	16854	16859	16854	16859	8389	6mer	x	6mer	9606		0
229E	miR-5009-3p	9606	21199	21204	21199	21204	8390	6mer	x	6mer	9606		0
229E	miR-5009-3p	9606	22840	22846	22840	22846	8391	7mer-1a	x	7mer-1a	9606		0
229E	miR-5009-3p	9606	26261	26266	26261	26266	8392	6mer	x	6mer	9606		0
229E	miR-5009-3p	9606	407	412	407	412	8393	6mer	x	6mer	9606		0
229E	miR-5009-3p	9606	5482	5487	5482	5487	8394	6mer	x	6mer	9606		0
229E	miR-5009-3p	9606	7372	7377	7372	7377	8395	6mer	x	6mer	9606		0
229E	miR-5009-5p/8058	9606	10799	10804	10799	10804	8396	6mer	x	6mer	9606		0
229E	miR-5009-5p/8058	9606	12637	12644	12637	12644	8397	8mer-1a	x	8mer-1a	9606		0
229E	miR-5009-5p/8058	9606	12728	12733	12728	12733	8398	6mer	x	6mer	9606		0
229E	miR-5009-5p/8058	9606	2027	2033	2027	2033	8399	7mer-1a	x	7mer-1a	9606		0
229E	miR-500a-3p	9606	10491	10496	10491	10496	8400	6mer	x	6mer	9606		0
229E	miR-500a-3p	9606	17343	17349	17343	17349	8401	7mer-m8	x	7mer-m8	9606		0
229E	miR-500a-3p	9606	19753	19758	19753	19758	8402	6mer	x	6mer	9606		0
229E	miR-500a-3p	9606	21119	21124	21119	21124	8403	6mer	x	6mer	9606		0
229E	miR-500a-3p	9606	5213	5218	5213	5218	8404	6mer	x	6mer	9606		0
